episode,winner,PPO,Random
8381,PPO,1,-1
8382,PPO,1,-1
8383,PPO,1,-1
8384,PPO,1,-1
8385,PPO,1,-1
8386,PPO,1,-1
8387,PPO,1,-1
8388,PPO,1,-1
8389,Random,-1,1
8390,Random,-1,1
8391,PPO,1,-1
8392,PPO,1,-1
8393,PPO,1,-1
8394,PPO,1,-1
8395,PPO,1,-1
8396,PPO,1,-1
8397,PPO,1,-1
8398,PPO,1,-1
8399,PPO,1,-1
8400,PPO,1,-1
8401,PPO,1,-1
8402,Random,-1,1
8403,PPO,1,-1
8404,Random,-1,1
8405,PPO,1,-1
8406,PPO,1,-1
8407,PPO,1,-1
8408,Random,-1,1
8409,PPO,1,-1
8410,PPO,1,-1
8411,PPO,1,-1
8412,PPO,1,-1
8413,PPO,1,-1
8414,PPO,1,-1
8415,Random,-1,1
8416,PPO,1,-1
8417,PPO,1,-1
8418,PPO,1,-1
8419,PPO,1,-1
8420,PPO,1,-1
8421,PPO,1,-1
8422,PPO,1,-1
8423,PPO,1,-1
8424,PPO,1,-1
8425,PPO,1,-1
8426,PPO,1,-1
8427,PPO,1,-1
8428,PPO,1,-1
8429,Random,-1,1
8430,PPO,1,-1
8431,PPO,1,-1
8432,PPO,1,-1
8433,Random,-1,1
8434,PPO,1,-1
8435,PPO,1,-1
8436,PPO,1,-1
8437,PPO,1,-1
8438,PPO,1,-1
8439,PPO,1,-1
8440,PPO,1,-1
8441,PPO,1,-1
8442,PPO,1,-1
8443,Random,-1,1
8444,Random,-1,1
8445,PPO,1,-1
8446,PPO,1,-1
8447,PPO,1,-1
8448,Random,-1,1
8449,PPO,1,-1
8450,Random,-1,1
8451,PPO,1,-1
8452,PPO,1,-1
8453,Random,-1,1
8454,PPO,1,-1
8455,PPO,1,-1
8456,PPO,1,-1
8457,Random,-1,1
8458,PPO,1,-1
8459,Random,-1,1
8460,PPO,1,-1
8461,PPO,1,-1
8462,Random,-1,1
8463,PPO,1,-1
8464,PPO,1,-1
8465,PPO,1,-1
8466,PPO,1,-1
8467,PPO,1,-1
8468,PPO,1,-1
8469,PPO,1,-1
8470,PPO,1,-1
8471,PPO,1,-1
8472,Random,-1,1
8473,PPO,1,-1
8474,PPO,1,-1
8475,PPO,1,-1
8476,PPO,1,-1
8477,Random,-1,1
8478,Random,-1,1
8479,PPO,1,-1
8480,PPO,1,-1
8481,PPO,1,-1
8482,PPO,1,-1
8483,Random,-1,1
8484,PPO,1,-1
8485,PPO,1,-1
8486,PPO,1,-1
8487,PPO,1,-1
8488,PPO,1,-1
8489,PPO,1,-1
8490,PPO,1,-1
8491,PPO,1,-1
8492,PPO,1,-1
8493,Random,-1,1
8494,PPO,1,-1
8495,PPO,1,-1
8496,PPO,1,-1
8497,PPO,1,-1
8498,PPO,1,-1
8499,PPO,1,-1
8500,PPO,1,-1
8501,PPO,1,-1
8502,Random,-1,1
8503,PPO,1,-1
8504,PPO,1,-1
8505,PPO,1,-1
8506,PPO,1,-1
8507,PPO,1,-1
8508,Random,-1,1
8509,PPO,1,-1
8510,PPO,1,-1
8511,PPO,1,-1
8512,PPO,1,-1
8513,PPO,1,-1
8514,PPO,1,-1
8515,PPO,1,-1
8516,Random,-1,1
8517,PPO,1,-1
8518,PPO,1,-1
8519,Random,-1,1
8520,PPO,1,-1
8521,PPO,1,-1
8522,PPO,1,-1
8523,PPO,1,-1
8524,PPO,1,-1
8525,Random,-1,1
8526,Random,-1,1
8527,PPO,1,-1
8528,Random,-1,1
8529,Random,-1,1
8530,Random,-1,1
8531,Random,-1,1
8532,PPO,1,-1
8533,PPO,1,-1
8534,Random,-1,1
8535,PPO,1,-1
8536,PPO,1,-1
8537,PPO,1,-1
8538,PPO,1,-1
8539,PPO,1,-1
8540,PPO,1,-1
8541,PPO,1,-1
8542,PPO,1,-1
8543,PPO,1,-1
8544,PPO,1,-1
8545,PPO,1,-1
8546,PPO,1,-1
8547,PPO,1,-1
8548,Random,-1,1
8549,PPO,1,-1
8550,PPO,1,-1
8551,PPO,1,-1
8552,PPO,1,-1
8553,PPO,1,-1
8554,PPO,1,-1
8555,PPO,1,-1
8556,PPO,1,-1
8557,PPO,1,-1
8558,PPO,1,-1
8559,PPO,1,-1
8560,PPO,1,-1
8561,PPO,1,-1
8562,PPO,1,-1
8563,PPO,1,-1
8564,PPO,1,-1
8565,PPO,1,-1
8566,PPO,1,-1
8567,PPO,1,-1
8568,Random,-1,1
8569,PPO,1,-1
8570,PPO,1,-1
8571,PPO,1,-1
8572,PPO,1,-1
8573,PPO,1,-1
8574,PPO,1,-1
8575,PPO,1,-1
8576,PPO,1,-1
8577,Random,-1,1
8578,PPO,1,-1
8579,PPO,1,-1
8580,PPO,1,-1
8581,PPO,1,-1
8582,Random,-1,1
8583,PPO,1,-1
8584,PPO,1,-1
8585,PPO,1,-1
8586,PPO,1,-1
8587,PPO,1,-1
8588,PPO,1,-1
8589,PPO,1,-1
8590,PPO,1,-1
8591,PPO,1,-1
8592,PPO,1,-1
8593,PPO,1,-1
8594,PPO,1,-1
8595,PPO,1,-1
8596,Random,-1,1
8597,Random,-1,1
8598,PPO,1,-1
8599,Random,-1,1
8600,PPO,1,-1
8601,PPO,1,-1
8602,Random,-1,1
8603,PPO,1,-1
8604,PPO,1,-1
8605,PPO,1,-1
8606,PPO,1,-1
8607,Random,-1,1
8608,PPO,1,-1
8609,PPO,1,-1
8610,PPO,1,-1
8611,PPO,1,-1
8612,PPO,1,-1
8613,PPO,1,-1
8614,PPO,1,-1
8615,PPO,1,-1
8616,PPO,1,-1
8617,PPO,1,-1
8618,PPO,1,-1
8619,PPO,1,-1
8620,PPO,1,-1
8621,PPO,1,-1
8622,PPO,1,-1
8623,Random,-1,1
8624,PPO,1,-1
8625,PPO,1,-1
8626,PPO,1,-1
8627,PPO,1,-1
8628,PPO,1,-1
8629,PPO,1,-1
8630,Random,-1,1
8631,PPO,1,-1
8632,PPO,1,-1
8633,PPO,1,-1
8634,PPO,1,-1
8635,Random,-1,1
8636,PPO,1,-1
8637,PPO,1,-1
8638,PPO,1,-1
8639,PPO,1,-1
8640,PPO,1,-1
8641,PPO,1,-1
8642,PPO,1,-1
8643,PPO,1,-1
8644,PPO,1,-1
8645,PPO,1,-1
8646,PPO,1,-1
8647,PPO,1,-1
8648,PPO,1,-1
8649,PPO,1,-1
8650,PPO,1,-1
8651,PPO,1,-1
8652,PPO,1,-1
8653,PPO,1,-1
8654,PPO,1,-1
8655,PPO,1,-1
8656,PPO,1,-1
8657,PPO,1,-1
8658,PPO,1,-1
8659,Random,-1,1
8660,PPO,1,-1
8661,PPO,1,-1
8662,PPO,1,-1
8663,PPO,1,-1
8664,PPO,1,-1
8665,PPO,1,-1
8666,PPO,1,-1
8667,Random,-1,1
8668,PPO,1,-1
8669,PPO,1,-1
8670,PPO,1,-1
8671,PPO,1,-1
8672,PPO,1,-1
8673,PPO,1,-1
8674,PPO,1,-1
8675,PPO,1,-1
8676,PPO,1,-1
8677,PPO,1,-1
8678,Random,-1,1
8679,PPO,1,-1
8680,PPO,1,-1
8681,Random,-1,1
8682,PPO,1,-1
8683,Random,-1,1
8684,PPO,1,-1
8685,Random,-1,1
8686,PPO,1,-1
8687,PPO,1,-1
8688,PPO,1,-1
8689,PPO,1,-1
8690,PPO,1,-1
8691,PPO,1,-1
8692,PPO,1,-1
8693,PPO,1,-1
8694,PPO,1,-1
8695,PPO,1,-1
8696,Random,-1,1
8697,PPO,1,-1
8698,PPO,1,-1
8699,Random,-1,1
8700,PPO,1,-1
8701,PPO,1,-1
8702,Random,-1,1
8703,PPO,1,-1
8704,PPO,1,-1
8705,PPO,1,-1
8706,PPO,1,-1
8707,PPO,1,-1
8708,PPO,1,-1
8709,PPO,1,-1
8710,PPO,1,-1
8711,PPO,1,-1
8712,PPO,1,-1
8713,PPO,1,-1
8714,Random,-1,1
8715,PPO,1,-1
8716,Random,-1,1
8717,PPO,1,-1
8718,PPO,1,-1
8719,PPO,1,-1
8720,PPO,1,-1
8721,PPO,1,-1
8722,PPO,1,-1
8723,PPO,1,-1
8724,PPO,1,-1
8725,PPO,1,-1
8726,PPO,1,-1
8727,PPO,1,-1
8728,PPO,1,-1
8729,PPO,1,-1
8730,PPO,1,-1
8731,PPO,1,-1
8732,PPO,1,-1
8733,PPO,1,-1
8734,PPO,1,-1
8735,Random,-1,1
8736,PPO,1,-1
8737,PPO,1,-1
8738,PPO,1,-1
8739,PPO,1,-1
8740,PPO,1,-1
8741,PPO,1,-1
8742,PPO,1,-1
8743,PPO,1,-1
8744,PPO,1,-1
8745,PPO,1,-1
8746,PPO,1,-1
8747,PPO,1,-1
8748,PPO,1,-1
8749,Random,-1,1
8750,PPO,1,-1
8751,Random,-1,1
8752,PPO,1,-1
8753,PPO,1,-1
8754,Random,-1,1
8755,PPO,1,-1
8756,PPO,1,-1
8757,PPO,1,-1
8758,PPO,1,-1
8759,PPO,1,-1
8760,PPO,1,-1
8761,PPO,1,-1
8762,PPO,1,-1
8763,PPO,1,-1
8764,PPO,1,-1
8765,PPO,1,-1
8766,Random,-1,1
8767,PPO,1,-1
8768,PPO,1,-1
8769,PPO,1,-1
8770,PPO,1,-1
8771,PPO,1,-1
8772,PPO,1,-1
8773,PPO,1,-1
8774,PPO,1,-1
8775,PPO,1,-1
8776,PPO,1,-1
8777,PPO,1,-1
8778,PPO,1,-1
8779,PPO,1,-1
8780,PPO,1,-1
8781,PPO,1,-1
8782,PPO,1,-1
8783,PPO,1,-1
8784,PPO,1,-1
8785,PPO,1,-1
8786,PPO,1,-1
8787,Random,-1,1
8788,Random,-1,1
8789,PPO,1,-1
8790,Random,-1,1
8791,PPO,1,-1
8792,PPO,1,-1
8793,PPO,1,-1
8794,PPO,1,-1
8795,PPO,1,-1
8796,PPO,1,-1
8797,PPO,1,-1
8798,PPO,1,-1
8799,PPO,1,-1
8800,PPO,1,-1
8801,PPO,1,-1
8802,PPO,1,-1
8803,PPO,1,-1
8804,PPO,1,-1
8805,PPO,1,-1
8806,PPO,1,-1
8807,PPO,1,-1
8808,PPO,1,-1
8809,PPO,1,-1
8810,PPO,1,-1
8811,PPO,1,-1
8812,PPO,1,-1
8813,PPO,1,-1
8814,PPO,1,-1
8815,PPO,1,-1
8816,PPO,1,-1
8817,PPO,1,-1
8818,PPO,1,-1
8819,PPO,1,-1
8820,PPO,1,-1
8821,PPO,1,-1
8822,PPO,1,-1
8823,PPO,1,-1
8824,PPO,1,-1
8825,PPO,1,-1
8826,Random,-1,1
8827,PPO,1,-1
8828,PPO,1,-1
8829,PPO,1,-1
8830,PPO,1,-1
8831,PPO,1,-1
8832,PPO,1,-1
8833,PPO,1,-1
8834,PPO,1,-1
8835,PPO,1,-1
8836,PPO,1,-1
8837,PPO,1,-1
8838,PPO,1,-1
8839,PPO,1,-1
8840,PPO,1,-1
8841,PPO,1,-1
8842,Random,-1,1
8843,PPO,1,-1
8844,PPO,1,-1
8845,PPO,1,-1
8846,PPO,1,-1
8847,PPO,1,-1
8848,Random,-1,1
8849,PPO,1,-1
8850,PPO,1,-1
8851,PPO,1,-1
8852,PPO,1,-1
8853,PPO,1,-1
8854,PPO,1,-1
8855,PPO,1,-1
8856,PPO,1,-1
8857,PPO,1,-1
8858,PPO,1,-1
8859,PPO,1,-1
8860,PPO,1,-1
8861,PPO,1,-1
8862,PPO,1,-1
8863,PPO,1,-1
8864,PPO,1,-1
8865,PPO,1,-1
8866,PPO,1,-1
8867,PPO,1,-1
8868,PPO,1,-1
8869,Random,-1,1
8870,PPO,1,-1
8871,PPO,1,-1
8872,PPO,1,-1
8873,PPO,1,-1
8874,PPO,1,-1
8875,PPO,1,-1
8876,PPO,1,-1
8877,PPO,1,-1
8878,PPO,1,-1
8879,PPO,1,-1
8880,PPO,1,-1
8881,PPO,1,-1
8882,PPO,1,-1
8883,Random,-1,1
8884,PPO,1,-1
8885,PPO,1,-1
8886,PPO,1,-1
8887,PPO,1,-1
8888,PPO,1,-1
8889,PPO,1,-1
8890,PPO,1,-1
8891,PPO,1,-1
8892,PPO,1,-1
8893,PPO,1,-1
8894,PPO,1,-1
8895,PPO,1,-1
8896,PPO,1,-1
8897,PPO,1,-1
8898,PPO,1,-1
8899,PPO,1,-1
8900,PPO,1,-1
8901,PPO,1,-1
8902,PPO,1,-1
8903,PPO,1,-1
8904,PPO,1,-1
8905,PPO,1,-1
8906,PPO,1,-1
8907,PPO,1,-1
8908,PPO,1,-1
8909,PPO,1,-1
8910,PPO,1,-1
8911,PPO,1,-1
8912,PPO,1,-1
8913,PPO,1,-1
8914,PPO,1,-1
8915,Random,-1,1
8916,PPO,1,-1
8917,PPO,1,-1
8918,Random,-1,1
8919,PPO,1,-1
8920,Random,-1,1
8921,PPO,1,-1
8922,PPO,1,-1
8923,PPO,1,-1
8924,PPO,1,-1
8925,Random,-1,1
8926,PPO,1,-1
8927,Random,-1,1
8928,PPO,1,-1
8929,PPO,1,-1
8930,PPO,1,-1
8931,PPO,1,-1
8932,Random,-1,1
8933,PPO,1,-1
8934,PPO,1,-1
8935,PPO,1,-1
8936,PPO,1,-1
8937,PPO,1,-1
8938,PPO,1,-1
8939,PPO,1,-1
8940,PPO,1,-1
8941,PPO,1,-1
8942,PPO,1,-1
8943,PPO,1,-1
8944,PPO,1,-1
8945,PPO,1,-1
8946,PPO,1,-1
8947,PPO,1,-1
8948,PPO,1,-1
8949,PPO,1,-1
8950,PPO,1,-1
8951,Random,-1,1
8952,PPO,1,-1
8953,PPO,1,-1
8954,PPO,1,-1
8955,PPO,1,-1
8956,PPO,1,-1
8957,PPO,1,-1
8958,PPO,1,-1
8959,PPO,1,-1
8960,PPO,1,-1
8961,PPO,1,-1
8962,PPO,1,-1
8963,PPO,1,-1
8964,Random,-1,1
8965,PPO,1,-1
8966,Random,-1,1
8967,Random,-1,1
8968,PPO,1,-1
8969,PPO,1,-1
8970,Random,-1,1
8971,PPO,1,-1
8972,PPO,1,-1
8973,PPO,1,-1
8974,PPO,1,-1
8975,PPO,1,-1
8976,PPO,1,-1
8977,Random,-1,1
8978,PPO,1,-1
8979,PPO,1,-1
8980,PPO,1,-1
8981,PPO,1,-1
8982,PPO,1,-1
8983,PPO,1,-1
8984,PPO,1,-1
8985,PPO,1,-1
8986,PPO,1,-1
8987,PPO,1,-1
8988,PPO,1,-1
8989,PPO,1,-1
8990,PPO,1,-1
8991,PPO,1,-1
8992,PPO,1,-1
8993,PPO,1,-1
8994,PPO,1,-1
8995,PPO,1,-1
8996,PPO,1,-1
8997,PPO,1,-1
8998,PPO,1,-1
8999,PPO,1,-1
9000,PPO,1,-1
9001,PPO,1,-1
9002,PPO,1,-1
9003,PPO,1,-1
9004,PPO,1,-1
9005,PPO,1,-1
9006,PPO,1,-1
9007,Random,-1,1
9008,PPO,1,-1
9009,PPO,1,-1
9010,Random,-1,1
9011,PPO,1,-1
9012,PPO,1,-1
9013,PPO,1,-1
9014,PPO,1,-1
9015,PPO,1,-1
9016,PPO,1,-1
9017,PPO,1,-1
9018,PPO,1,-1
9019,PPO,1,-1
9020,Random,-1,1
9021,PPO,1,-1
9022,PPO,1,-1
9023,PPO,1,-1
9024,PPO,1,-1
9025,PPO,1,-1
9026,PPO,1,-1
9027,PPO,1,-1
9028,PPO,1,-1
9029,PPO,1,-1
9030,PPO,1,-1
9031,PPO,1,-1
9032,PPO,1,-1
9033,PPO,1,-1
9034,PPO,1,-1
9035,PPO,1,-1
9036,PPO,1,-1
9037,PPO,1,-1
9038,PPO,1,-1
9039,PPO,1,-1
9040,Random,-1,1
9041,PPO,1,-1
9042,Random,-1,1
9043,PPO,1,-1
9044,PPO,1,-1
9045,PPO,1,-1
9046,PPO,1,-1
9047,Random,-1,1
9048,PPO,1,-1
9049,PPO,1,-1
9050,PPO,1,-1
9051,Random,-1,1
9052,PPO,1,-1
9053,PPO,1,-1
9054,Random,-1,1
9055,PPO,1,-1
9056,PPO,1,-1
9057,PPO,1,-1
9058,PPO,1,-1
9059,PPO,1,-1
9060,PPO,1,-1
9061,PPO,1,-1
9062,Random,-1,1
9063,PPO,1,-1
9064,PPO,1,-1
9065,PPO,1,-1
9066,Random,-1,1
9067,PPO,1,-1
9068,PPO,1,-1
9069,PPO,1,-1
9070,PPO,1,-1
9071,PPO,1,-1
9072,PPO,1,-1
9073,PPO,1,-1
9074,Random,-1,1
9075,PPO,1,-1
9076,PPO,1,-1
9077,Random,-1,1
9078,PPO,1,-1
9079,PPO,1,-1
9080,PPO,1,-1
9081,PPO,1,-1
9082,PPO,1,-1
9083,PPO,1,-1
9084,PPO,1,-1
9085,PPO,1,-1
9086,PPO,1,-1
9087,PPO,1,-1
9088,PPO,1,-1
9089,PPO,1,-1
9090,PPO,1,-1
9091,PPO,1,-1
9092,Random,-1,1
9093,PPO,1,-1
9094,PPO,1,-1
9095,PPO,1,-1
9096,PPO,1,-1
9097,PPO,1,-1
9098,PPO,1,-1
9099,Random,-1,1
9100,PPO,1,-1
9101,PPO,1,-1
9102,PPO,1,-1
9103,PPO,1,-1
9104,PPO,1,-1
9105,PPO,1,-1
9106,PPO,1,-1
9107,PPO,1,-1
9108,PPO,1,-1
9109,PPO,1,-1
9110,PPO,1,-1
9111,PPO,1,-1
9112,PPO,1,-1
9113,Random,-1,1
9114,PPO,1,-1
9115,PPO,1,-1
9116,PPO,1,-1
9117,PPO,1,-1
9118,PPO,1,-1
9119,PPO,1,-1
9120,PPO,1,-1
9121,Random,-1,1
9122,PPO,1,-1
9123,Random,-1,1
9124,PPO,1,-1
9125,PPO,1,-1
9126,PPO,1,-1
9127,PPO,1,-1
9128,PPO,1,-1
9129,PPO,1,-1
9130,PPO,1,-1
9131,PPO,1,-1
9132,PPO,1,-1
9133,PPO,1,-1
9134,PPO,1,-1
9135,PPO,1,-1
9136,PPO,1,-1
9137,PPO,1,-1
9138,PPO,1,-1
9139,PPO,1,-1
9140,PPO,1,-1
9141,PPO,1,-1
9142,PPO,1,-1
9143,PPO,1,-1
9144,PPO,1,-1
9145,PPO,1,-1
9146,PPO,1,-1
9147,PPO,1,-1
9148,PPO,1,-1
9149,PPO,1,-1
9150,Random,-1,1
9151,PPO,1,-1
9152,PPO,1,-1
9153,PPO,1,-1
9154,PPO,1,-1
9155,PPO,1,-1
9156,PPO,1,-1
9157,PPO,1,-1
9158,Random,-1,1
9159,PPO,1,-1
9160,PPO,1,-1
9161,PPO,1,-1
9162,PPO,1,-1
9163,PPO,1,-1
9164,PPO,1,-1
9165,PPO,1,-1
9166,Random,-1,1
9167,Random,-1,1
9168,PPO,1,-1
9169,PPO,1,-1
9170,PPO,1,-1
9171,PPO,1,-1
9172,PPO,1,-1
9173,PPO,1,-1
9174,PPO,1,-1
9175,PPO,1,-1
9176,PPO,1,-1
9177,PPO,1,-1
9178,PPO,1,-1
9179,Random,-1,1
9180,PPO,1,-1
9181,PPO,1,-1
9182,PPO,1,-1
9183,PPO,1,-1
9184,PPO,1,-1
9185,PPO,1,-1
9186,PPO,1,-1
9187,PPO,1,-1
9188,PPO,1,-1
9189,PPO,1,-1
9190,PPO,1,-1
9191,PPO,1,-1
9192,PPO,1,-1
9193,Random,-1,1
9194,PPO,1,-1
9195,Random,-1,1
9196,PPO,1,-1
9197,PPO,1,-1
9198,PPO,1,-1
9199,PPO,1,-1
9200,PPO,1,-1
9201,PPO,1,-1
9202,Random,-1,1
9203,PPO,1,-1
9204,PPO,1,-1
9205,Random,-1,1
9206,PPO,1,-1
9207,Random,-1,1
9208,PPO,1,-1
9209,PPO,1,-1
9210,PPO,1,-1
9211,PPO,1,-1
9212,PPO,1,-1
9213,PPO,1,-1
9214,PPO,1,-1
9215,PPO,1,-1
9216,PPO,1,-1
9217,PPO,1,-1
9218,PPO,1,-1
9219,PPO,1,-1
9220,Random,-1,1
9221,PPO,1,-1
9222,PPO,1,-1
9223,Random,-1,1
9224,PPO,1,-1
9225,PPO,1,-1
9226,PPO,1,-1
9227,PPO,1,-1
9228,PPO,1,-1
9229,PPO,1,-1
9230,PPO,1,-1
9231,PPO,1,-1
9232,PPO,1,-1
9233,PPO,1,-1
9234,PPO,1,-1
9235,PPO,1,-1
9236,Random,-1,1
9237,PPO,1,-1
9238,PPO,1,-1
9239,PPO,1,-1
9240,PPO,1,-1
9241,PPO,1,-1
9242,PPO,1,-1
9243,PPO,1,-1
9244,PPO,1,-1
9245,PPO,1,-1
9246,PPO,1,-1
9247,PPO,1,-1
9248,PPO,1,-1
9249,Random,-1,1
9250,PPO,1,-1
9251,Random,-1,1
9252,PPO,1,-1
9253,PPO,1,-1
9254,Random,-1,1
9255,Random,-1,1
9256,PPO,1,-1
9257,PPO,1,-1
9258,PPO,1,-1
9259,PPO,1,-1
9260,Random,-1,1
9261,PPO,1,-1
9262,PPO,1,-1
9263,PPO,1,-1
9264,PPO,1,-1
9265,PPO,1,-1
9266,PPO,1,-1
9267,PPO,1,-1
9268,PPO,1,-1
9269,PPO,1,-1
9270,PPO,1,-1
9271,PPO,1,-1
9272,PPO,1,-1
9273,PPO,1,-1
9274,PPO,1,-1
9275,PPO,1,-1
9276,PPO,1,-1
9277,PPO,1,-1
9278,PPO,1,-1
9279,PPO,1,-1
9280,PPO,1,-1
9281,PPO,1,-1
9282,PPO,1,-1
9283,PPO,1,-1
9284,PPO,1,-1
9285,PPO,1,-1
9286,PPO,1,-1
9287,PPO,1,-1
9288,Random,-1,1
9289,PPO,1,-1
9290,PPO,1,-1
9291,PPO,1,-1
9292,PPO,1,-1
9293,PPO,1,-1
9294,PPO,1,-1
9295,PPO,1,-1
9296,PPO,1,-1
9297,PPO,1,-1
9298,PPO,1,-1
9299,PPO,1,-1
9300,Random,-1,1
9301,PPO,1,-1
9302,Random,-1,1
9303,PPO,1,-1
9304,PPO,1,-1
9305,PPO,1,-1
9306,PPO,1,-1
9307,PPO,1,-1
9308,PPO,1,-1
9309,PPO,1,-1
9310,PPO,1,-1
9311,PPO,1,-1
9312,PPO,1,-1
9313,PPO,1,-1
9314,PPO,1,-1
9315,PPO,1,-1
9316,PPO,1,-1
9317,PPO,1,-1
9318,PPO,1,-1
9319,PPO,1,-1
9320,PPO,1,-1
9321,PPO,1,-1
9322,Random,-1,1
9323,Random,-1,1
9324,PPO,1,-1
9325,PPO,1,-1
9326,PPO,1,-1
9327,PPO,1,-1
9328,PPO,1,-1
9329,PPO,1,-1
9330,PPO,1,-1
9331,PPO,1,-1
9332,PPO,1,-1
9333,PPO,1,-1
9334,PPO,1,-1
9335,Random,-1,1
9336,PPO,1,-1
9337,Random,-1,1
9338,Random,-1,1
9339,PPO,1,-1
9340,PPO,1,-1
9341,PPO,1,-1
9342,PPO,1,-1
9343,PPO,1,-1
9344,PPO,1,-1
9345,PPO,1,-1
9346,PPO,1,-1
9347,PPO,1,-1
9348,PPO,1,-1
9349,PPO,1,-1
9350,PPO,1,-1
9351,PPO,1,-1
9352,PPO,1,-1
9353,Random,-1,1
9354,PPO,1,-1
9355,PPO,1,-1
9356,Random,-1,1
9357,PPO,1,-1
9358,PPO,1,-1
9359,PPO,1,-1
9360,PPO,1,-1
9361,PPO,1,-1
9362,Random,-1,1
9363,PPO,1,-1
9364,PPO,1,-1
9365,PPO,1,-1
9366,Random,-1,1
9367,PPO,1,-1
9368,PPO,1,-1
9369,PPO,1,-1
9370,PPO,1,-1
9371,PPO,1,-1
9372,PPO,1,-1
9373,PPO,1,-1
9374,PPO,1,-1
9375,PPO,1,-1
9376,Random,-1,1
9377,PPO,1,-1
9378,PPO,1,-1
9379,PPO,1,-1
9380,PPO,1,-1
9381,PPO,1,-1
9382,PPO,1,-1
9383,PPO,1,-1
9384,PPO,1,-1
9385,PPO,1,-1
9386,PPO,1,-1
9387,PPO,1,-1
9388,PPO,1,-1
9389,PPO,1,-1
9390,PPO,1,-1
9391,Random,-1,1
9392,PPO,1,-1
9393,Random,-1,1
9394,Random,-1,1
9395,PPO,1,-1
9396,PPO,1,-1
9397,PPO,1,-1
9398,PPO,1,-1
9399,PPO,1,-1
9400,PPO,1,-1
9401,PPO,1,-1
9402,PPO,1,-1
9403,PPO,1,-1
9404,PPO,1,-1
9405,PPO,1,-1
9406,PPO,1,-1
9407,PPO,1,-1
9408,PPO,1,-1
9409,PPO,1,-1
9410,PPO,1,-1
9411,PPO,1,-1
9412,PPO,1,-1
9413,PPO,1,-1
9414,PPO,1,-1
9415,PPO,1,-1
9416,PPO,1,-1
9417,PPO,1,-1
9418,PPO,1,-1
9419,PPO,1,-1
9420,PPO,1,-1
9421,PPO,1,-1
9422,PPO,1,-1
9423,PPO,1,-1
9424,PPO,1,-1
9425,PPO,1,-1
9426,PPO,1,-1
9427,PPO,1,-1
9428,PPO,1,-1
9429,PPO,1,-1
9430,PPO,1,-1
9431,PPO,1,-1
9432,Random,-1,1
9433,PPO,1,-1
9434,PPO,1,-1
9435,PPO,1,-1
9436,PPO,1,-1
9437,PPO,1,-1
9438,PPO,1,-1
9439,Random,-1,1
9440,PPO,1,-1
9441,PPO,1,-1
9442,PPO,1,-1
9443,PPO,1,-1
9444,PPO,1,-1
9445,PPO,1,-1
9446,PPO,1,-1
9447,PPO,1,-1
9448,PPO,1,-1
9449,PPO,1,-1
9450,PPO,1,-1
9451,PPO,1,-1
9452,PPO,1,-1
9453,PPO,1,-1
9454,PPO,1,-1
9455,PPO,1,-1
9456,PPO,1,-1
9457,PPO,1,-1
9458,PPO,1,-1
9459,PPO,1,-1
9460,PPO,1,-1
9461,PPO,1,-1
9462,PPO,1,-1
9463,PPO,1,-1
9464,PPO,1,-1
9465,PPO,1,-1
9466,Random,-1,1
9467,PPO,1,-1
9468,PPO,1,-1
9469,PPO,1,-1
9470,PPO,1,-1
9471,PPO,1,-1
9472,PPO,1,-1
9473,PPO,1,-1
9474,PPO,1,-1
9475,PPO,1,-1
9476,PPO,1,-1
9477,PPO,1,-1
9478,PPO,1,-1
9479,PPO,1,-1
9480,PPO,1,-1
9481,PPO,1,-1
9482,PPO,1,-1
9483,Random,-1,1
9484,PPO,1,-1
9485,Random,-1,1
9486,PPO,1,-1
9487,Random,-1,1
9488,PPO,1,-1
9489,PPO,1,-1
9490,PPO,1,-1
9491,PPO,1,-1
9492,PPO,1,-1
9493,Random,-1,1
9494,PPO,1,-1
9495,PPO,1,-1
9496,PPO,1,-1
9497,PPO,1,-1
9498,PPO,1,-1
9499,PPO,1,-1
9500,PPO,1,-1
9501,PPO,1,-1
9502,PPO,1,-1
9503,PPO,1,-1
9504,PPO,1,-1
9505,PPO,1,-1
9506,PPO,1,-1
9507,Random,-1,1
9508,PPO,1,-1
9509,PPO,1,-1
9510,PPO,1,-1
9511,Random,-1,1
9512,PPO,1,-1
9513,PPO,1,-1
9514,PPO,1,-1
9515,PPO,1,-1
9516,PPO,1,-1
9517,PPO,1,-1
9518,PPO,1,-1
9519,PPO,1,-1
9520,PPO,1,-1
9521,PPO,1,-1
9522,PPO,1,-1
9523,PPO,1,-1
9524,PPO,1,-1
9525,PPO,1,-1
9526,PPO,1,-1
9527,PPO,1,-1
9528,Random,-1,1
9529,PPO,1,-1
9530,PPO,1,-1
9531,PPO,1,-1
9532,PPO,1,-1
9533,PPO,1,-1
9534,PPO,1,-1
9535,Random,-1,1
9536,PPO,1,-1
9537,PPO,1,-1
9538,PPO,1,-1
9539,PPO,1,-1
9540,PPO,1,-1
9541,PPO,1,-1
9542,PPO,1,-1
9543,Random,-1,1
9544,PPO,1,-1
9545,PPO,1,-1
9546,PPO,1,-1
9547,PPO,1,-1
9548,PPO,1,-1
9549,PPO,1,-1
9550,PPO,1,-1
9551,PPO,1,-1
9552,PPO,1,-1
9553,PPO,1,-1
9554,PPO,1,-1
9555,PPO,1,-1
9556,PPO,1,-1
9557,PPO,1,-1
