episode,winner,PPO,PPO_2
6536,PPO_2,-1,1
6537,PPO,1,-1
6538,PPO_2,-1,1
6539,PPO,1,-1
6540,PPO,1,-1
6541,PPO,1,-1
6542,PPO,1,-1
6543,PPO,1,-1
6544,PPO,1,-1
6545,PPO,1,-1
6546,PPO,1,-1
6547,PPO,1,-1
6548,PPO,1,-1
6549,PPO,1,-1
6550,PPO,1,-1
6551,PPO,1,-1
6552,PPO,1,-1
6553,PPO,1,-1
6554,PPO,1,-1
6555,PPO,1,-1
6556,PPO,1,-1
6557,PPO,1,-1
6558,PPO,1,-1
6559,PPO,1,-1
6560,PPO_2,-1,1
6561,PPO,1,-1
6562,PPO,1,-1
6563,PPO_2,-1,1
6564,PPO,1,-1
6565,PPO,1,-1
6566,PPO_2,-1,1
6567,PPO,1,-1
6568,PPO_2,-1,1
6569,PPO,1,-1
6570,PPO,1,-1
6571,PPO,1,-1
6572,PPO,1,-1
6573,PPO,1,-1
6574,PPO,1,-1
6575,PPO,1,-1
6576,PPO,1,-1
6577,PPO,1,-1
6578,PPO,1,-1
6579,PPO,1,-1
6580,PPO,1,-1
6581,PPO_2,-1,1
6582,PPO,1,-1
6583,PPO,1,-1
6584,PPO,1,-1
6585,PPO,1,-1
6586,PPO,1,-1
6587,PPO,1,-1
6588,PPO_2,-1,1
6589,PPO,1,-1
6590,PPO_2,-1,1
6591,PPO_2,-1,1
6592,PPO,1,-1
6593,PPO,1,-1
6594,PPO,1,-1
6595,PPO,1,-1
6596,PPO,1,-1
6597,PPO,1,-1
6598,PPO,1,-1
6599,PPO,1,-1
6600,PPO_2,-1,1
6601,PPO,1,-1
6602,PPO,1,-1
6603,PPO,1,-1
6604,PPO_2,-1,1
6605,PPO,1,-1
6606,PPO,1,-1
6607,PPO_2,-1,1
6608,PPO,1,-1
6609,PPO,1,-1
6610,PPO,1,-1
6611,PPO_2,-1,1
6612,PPO,1,-1
6613,PPO_2,-1,1
6614,PPO,1,-1
6615,PPO,1,-1
6616,PPO,1,-1
6617,PPO,1,-1
6618,PPO,1,-1
6619,PPO,1,-1
6620,PPO,1,-1
6621,PPO,1,-1
6622,PPO,1,-1
6623,PPO,1,-1
6624,PPO_2,-1,1
6625,PPO,1,-1
6626,PPO,1,-1
6627,PPO,1,-1
6628,PPO_2,-1,1
6629,PPO,1,-1
6630,PPO_2,-1,1
6631,PPO,1,-1
6632,PPO,1,-1
6633,PPO,1,-1
6634,PPO_2,-1,1
6635,PPO,1,-1
6636,PPO_2,-1,1
6637,PPO,1,-1
6638,PPO,1,-1
6639,PPO_2,-1,1
6640,PPO_2,-1,1
6641,PPO,1,-1
6642,PPO_2,-1,1
6643,PPO,1,-1
6644,PPO,1,-1
6645,PPO,1,-1
6646,PPO,1,-1
6647,PPO,1,-1
6648,PPO_2,-1,1
6649,PPO_2,-1,1
6650,PPO_2,-1,1
6651,PPO,1,-1
6652,PPO_2,-1,1
6653,PPO,1,-1
6654,PPO_2,-1,1
6655,PPO,1,-1
6656,PPO_2,-1,1
6657,PPO,1,-1
6658,PPO,1,-1
6659,PPO_2,-1,1
6660,PPO,1,-1
6661,PPO,1,-1
6662,PPO_2,-1,1
6663,PPO_2,-1,1
6664,PPO,1,-1
6665,PPO,1,-1
6666,PPO,1,-1
6667,PPO,1,-1
6668,PPO,1,-1
6669,PPO,1,-1
6670,PPO_2,-1,1
6671,PPO_2,-1,1
6672,PPO,1,-1
6673,PPO,1,-1
6674,PPO_2,-1,1
6675,PPO,1,-1
6676,PPO_2,-1,1
6677,PPO,1,-1
6678,PPO_2,-1,1
6679,PPO_2,-1,1
6680,PPO,1,-1
6681,PPO,1,-1
6682,PPO_2,-1,1
6683,PPO,1,-1
6684,PPO_2,-1,1
6685,PPO_2,-1,1
6686,PPO_2,-1,1
6687,PPO,1,-1
6688,PPO_2,-1,1
6689,PPO,1,-1
6690,PPO_2,-1,1
6691,PPO_2,-1,1
6692,PPO,1,-1
6693,PPO_2,-1,1
6694,PPO,1,-1
6695,PPO,1,-1
6696,PPO,1,-1
6697,PPO_2,-1,1
6698,PPO,1,-1
6699,PPO_2,-1,1
6700,PPO,1,-1
6701,PPO_2,-1,1
6702,PPO_2,-1,1
6703,PPO_2,-1,1
6704,PPO_2,-1,1
6705,PPO_2,-1,1
6706,PPO_2,-1,1
6707,PPO,1,-1
6708,PPO,1,-1
6709,PPO_2,-1,1
6710,PPO,1,-1
6711,PPO_2,-1,1
6712,PPO,1,-1
6713,PPO_2,-1,1
6714,PPO_2,-1,1
6715,PPO,1,-1
6716,PPO_2,-1,1
6717,PPO_2,-1,1
6718,PPO_2,-1,1
6719,PPO,1,-1
6720,PPO,1,-1
6721,PPO,1,-1
6722,PPO,1,-1
6723,PPO_2,-1,1
6724,PPO_2,-1,1
6725,PPO,1,-1
6726,PPO,1,-1
6727,PPO_2,-1,1
6728,PPO,1,-1
6729,PPO,1,-1
6730,PPO_2,-1,1
6731,PPO_2,-1,1
6732,PPO,1,-1
6733,PPO_2,-1,1
6734,PPO,1,-1
6735,PPO,1,-1
6736,PPO,1,-1
6737,PPO_2,-1,1
6738,PPO_2,-1,1
6739,PPO_2,-1,1
6740,PPO,1,-1
6741,PPO,1,-1
6742,PPO,1,-1
6743,PPO,1,-1
6744,PPO,1,-1
6745,PPO_2,-1,1
6746,PPO_2,-1,1
6747,PPO,1,-1
6748,PPO,1,-1
6749,PPO,1,-1
6750,PPO,1,-1
6751,PPO_2,-1,1
6752,PPO_2,-1,1
6753,PPO_2,-1,1
6754,PPO,1,-1
6755,PPO_2,-1,1
6756,PPO,1,-1
6757,PPO_2,-1,1
6758,PPO_2,-1,1
6759,PPO_2,-1,1
6760,PPO_2,-1,1
6761,PPO,1,-1
6762,PPO_2,-1,1
6763,PPO_2,-1,1
6764,PPO_2,-1,1
6765,PPO_2,-1,1
6766,PPO_2,-1,1
6767,PPO_2,-1,1
6768,PPO,1,-1
6769,PPO_2,-1,1
6770,PPO_2,-1,1
6771,PPO_2,-1,1
6772,PPO_2,-1,1
6773,PPO,1,-1
6774,PPO_2,-1,1
6775,PPO,1,-1
6776,PPO_2,-1,1
6777,PPO,1,-1
6778,PPO_2,-1,1
6779,PPO,1,-1
6780,PPO,1,-1
6781,PPO,1,-1
6782,PPO,1,-1
6783,PPO_2,-1,1
6784,PPO,1,-1
6785,PPO_2,-1,1
6786,PPO_2,-1,1
6787,PPO,1,-1
6788,PPO_2,-1,1
6789,PPO_2,-1,1
6790,PPO,1,-1
6791,PPO_2,-1,1
6792,PPO_2,-1,1
6793,PPO,1,-1
6794,PPO_2,-1,1
6795,PPO,1,-1
6796,PPO,1,-1
6797,PPO,1,-1
6798,PPO,1,-1
6799,PPO,1,-1
6800,PPO,1,-1
6801,PPO,1,-1
6802,PPO,1,-1
6803,PPO,1,-1
6804,PPO,1,-1
6805,PPO,1,-1
6806,PPO,1,-1
6807,PPO,1,-1
6808,PPO,1,-1
6809,PPO_2,-1,1
6810,PPO,1,-1
6811,PPO,1,-1
6812,PPO,1,-1
6813,PPO_2,-1,1
6814,PPO_2,-1,1
6815,PPO_2,-1,1
6816,PPO,1,-1
6817,PPO_2,-1,1
6818,PPO,1,-1
6819,PPO,1,-1
6820,PPO,1,-1
6821,PPO_2,-1,1
6822,PPO,1,-1
6823,PPO,1,-1
6824,PPO,1,-1
6825,PPO,1,-1
6826,PPO_2,-1,1
6827,PPO,1,-1
6828,PPO,1,-1
6829,PPO_2,-1,1
6830,PPO,1,-1
6831,PPO,1,-1
6832,PPO_2,-1,1
6833,PPO,1,-1
6834,PPO_2,-1,1
6835,PPO_2,-1,1
6836,PPO,1,-1
6837,PPO,1,-1
6838,PPO_2,-1,1
6839,PPO_2,-1,1
6840,PPO_2,-1,1
6841,PPO,1,-1
6842,PPO,1,-1
6843,PPO_2,-1,1
6844,PPO_2,-1,1
6845,PPO,1,-1
6846,PPO,1,-1
6847,PPO,1,-1
6848,PPO,1,-1
6849,PPO_2,-1,1
6850,PPO,1,-1
6851,PPO_2,-1,1
6852,PPO_2,-1,1
6853,PPO,1,-1
6854,PPO,1,-1
6855,PPO_2,-1,1
6856,PPO_2,-1,1
6857,PPO_2,-1,1
6858,PPO,1,-1
6859,PPO_2,-1,1
6860,PPO,1,-1
6861,PPO,1,-1
6862,PPO,1,-1
6863,PPO_2,-1,1
6864,PPO,1,-1
6865,PPO,1,-1
6866,PPO_2,-1,1
6867,PPO,1,-1
6868,PPO,1,-1
6869,PPO,1,-1
6870,PPO_2,-1,1
6871,PPO_2,-1,1
6872,PPO,1,-1
6873,PPO,1,-1
6874,PPO,1,-1
6875,PPO,1,-1
6876,PPO_2,-1,1
6877,PPO_2,-1,1
6878,PPO,1,-1
6879,PPO,1,-1
6880,PPO_2,-1,1
6881,PPO,1,-1
6882,PPO,1,-1
6883,PPO,1,-1
6884,PPO,1,-1
6885,PPO_2,-1,1
6886,PPO_2,-1,1
6887,PPO,1,-1
6888,PPO_2,-1,1
6889,PPO_2,-1,1
6890,PPO,1,-1
6891,PPO_2,-1,1
6892,PPO_2,-1,1
6893,PPO,1,-1
6894,PPO,1,-1
6895,PPO,1,-1
6896,PPO,1,-1
6897,PPO_2,-1,1
6898,PPO_2,-1,1
6899,PPO,1,-1
6900,PPO_2,-1,1
6901,PPO,1,-1
6902,PPO,1,-1
6903,PPO,1,-1
6904,PPO_2,-1,1
6905,PPO,1,-1
6906,PPO,1,-1
6907,PPO,1,-1
6908,PPO_2,-1,1
6909,PPO,1,-1
6910,PPO_2,-1,1
6911,PPO_2,-1,1
6912,PPO_2,-1,1
6913,PPO,1,-1
6914,PPO_2,-1,1
6915,PPO_2,-1,1
6916,PPO,1,-1
6917,PPO,1,-1
6918,PPO_2,-1,1
6919,PPO,1,-1
6920,PPO_2,-1,1
6921,PPO_2,-1,1
6922,PPO,1,-1
6923,PPO,1,-1
6924,PPO_2,-1,1
6925,PPO,1,-1
6926,PPO_2,-1,1
6927,PPO,1,-1
6928,PPO_2,-1,1
6929,PPO,1,-1
6930,PPO,1,-1
6931,PPO_2,-1,1
6932,PPO,1,-1
6933,PPO_2,-1,1
6934,PPO,1,-1
6935,PPO_2,-1,1
6936,PPO,1,-1
6937,PPO,1,-1
6938,PPO,1,-1
6939,PPO,1,-1
6940,PPO_2,-1,1
6941,PPO,1,-1
6942,PPO_2,-1,1
6943,PPO_2,-1,1
6944,PPO_2,-1,1
6945,PPO,1,-1
6946,PPO,1,-1
6947,PPO_2,-1,1
6948,PPO,1,-1
6949,PPO_2,-1,1
6950,PPO,1,-1
6951,PPO,1,-1
6952,PPO_2,-1,1
6953,PPO,1,-1
6954,PPO,1,-1
6955,PPO,1,-1
6956,PPO_2,-1,1
6957,PPO_2,-1,1
6958,PPO,1,-1
6959,PPO,1,-1
6960,PPO_2,-1,1
6961,PPO,1,-1
6962,PPO_2,-1,1
6963,PPO_2,-1,1
6964,PPO,1,-1
6965,PPO,1,-1
6966,PPO,1,-1
6967,PPO_2,-1,1
6968,PPO,1,-1
6969,PPO_2,-1,1
6970,PPO_2,-1,1
6971,PPO_2,-1,1
6972,PPO,1,-1
6973,PPO,1,-1
6974,PPO,1,-1
6975,PPO_2,-1,1
6976,PPO_2,-1,1
6977,PPO_2,-1,1
6978,PPO_2,-1,1
6979,PPO,1,-1
6980,PPO_2,-1,1
6981,PPO,1,-1
6982,PPO_2,-1,1
6983,PPO_2,-1,1
6984,PPO,1,-1
6985,PPO_2,-1,1
6986,PPO_2,-1,1
6987,PPO,1,-1
6988,PPO,1,-1
6989,PPO,1,-1
6990,PPO,1,-1
6991,PPO_2,-1,1
6992,PPO,1,-1
6993,PPO,1,-1
6994,PPO_2,-1,1
6995,PPO,1,-1
6996,PPO,1,-1
6997,PPO_2,-1,1
6998,PPO,1,-1
6999,PPO,1,-1
7000,PPO,1,-1
7001,PPO,1,-1
7002,PPO,1,-1
7003,PPO_2,-1,1
7004,PPO_2,-1,1
7005,PPO,1,-1
7006,PPO_2,-1,1
7007,PPO_2,-1,1
7008,PPO,1,-1
7009,PPO_2,-1,1
7010,PPO,1,-1
7011,PPO,1,-1
7012,PPO_2,-1,1
7013,PPO,1,-1
7014,PPO_2,-1,1
7015,PPO_2,-1,1
7016,PPO,1,-1
7017,PPO_2,-1,1
7018,PPO,1,-1
7019,PPO_2,-1,1
7020,PPO,1,-1
7021,PPO_2,-1,1
7022,PPO_2,-1,1
7023,PPO,1,-1
7024,PPO_2,-1,1
7025,PPO_2,-1,1
7026,PPO_2,-1,1
7027,PPO,1,-1
7028,PPO,1,-1
7029,PPO_2,-1,1
7030,PPO_2,-1,1
7031,PPO_2,-1,1
7032,PPO_2,-1,1
7033,PPO,1,-1
7034,PPO,1,-1
7035,PPO_2,-1,1
7036,PPO_2,-1,1
7037,PPO_2,-1,1
7038,PPO_2,-1,1
7039,PPO_2,-1,1
7040,PPO,1,-1
7041,PPO,1,-1
7042,PPO,1,-1
7043,PPO,1,-1
7044,PPO_2,-1,1
7045,PPO_2,-1,1
7046,PPO_2,-1,1
7047,PPO_2,-1,1
7048,PPO_2,-1,1
7049,PPO_2,-1,1
7050,PPO_2,-1,1
7051,PPO_2,-1,1
7052,PPO_2,-1,1
7053,PPO_2,-1,1
7054,PPO,1,-1
7055,PPO_2,-1,1
7056,PPO_2,-1,1
7057,PPO,1,-1
7058,PPO_2,-1,1
7059,PPO_2,-1,1
7060,PPO,1,-1
7061,PPO_2,-1,1
7062,PPO_2,-1,1
7063,PPO,1,-1
7064,PPO,1,-1
7065,PPO,1,-1
7066,PPO_2,-1,1
7067,PPO,1,-1
7068,PPO,1,-1
7069,PPO_2,-1,1
7070,PPO_2,-1,1
7071,PPO,1,-1
7072,PPO,1,-1
7073,PPO,1,-1
7074,PPO_2,-1,1
7075,PPO_2,-1,1
7076,PPO_2,-1,1
7077,PPO,1,-1
7078,PPO,1,-1
7079,PPO_2,-1,1
7080,PPO,1,-1
7081,PPO,1,-1
7082,PPO_2,-1,1
7083,PPO,1,-1
7084,PPO,1,-1
7085,PPO,1,-1
7086,PPO_2,-1,1
7087,PPO,1,-1
7088,PPO_2,-1,1
7089,PPO,1,-1
7090,PPO,1,-1
7091,PPO_2,-1,1
7092,PPO_2,-1,1
7093,PPO_2,-1,1
7094,PPO,1,-1
7095,PPO_2,-1,1
7096,PPO_2,-1,1
7097,PPO_2,-1,1
7098,PPO,1,-1
7099,PPO,1,-1
7100,PPO,1,-1
7101,PPO_2,-1,1
7102,PPO,1,-1
7103,PPO,1,-1
7104,PPO_2,-1,1
7105,PPO_2,-1,1
7106,PPO,1,-1
7107,PPO_2,-1,1
7108,PPO,1,-1
7109,PPO_2,-1,1
7110,PPO_2,-1,1
7111,PPO,1,-1
7112,PPO,1,-1
7113,PPO,1,-1
7114,PPO_2,-1,1
7115,PPO,1,-1
7116,PPO,1,-1
7117,PPO_2,-1,1
7118,PPO,1,-1
7119,PPO,1,-1
7120,PPO,1,-1
7121,PPO_2,-1,1
7122,PPO,1,-1
7123,PPO_2,-1,1
7124,PPO_2,-1,1
7125,PPO,1,-1
7126,PPO,1,-1
7127,PPO,1,-1
7128,PPO_2,-1,1
7129,PPO,1,-1
7130,PPO,1,-1
7131,PPO_2,-1,1
7132,PPO_2,-1,1
7133,PPO_2,-1,1
7134,PPO,1,-1
7135,PPO_2,-1,1
7136,PPO_2,-1,1
7137,PPO,1,-1
7138,PPO_2,-1,1
7139,PPO_2,-1,1
7140,PPO,1,-1
7141,PPO_2,-1,1
7142,PPO_2,-1,1
7143,PPO,1,-1
7144,PPO,1,-1
7145,PPO,1,-1
7146,PPO,1,-1
7147,PPO_2,-1,1
7148,PPO,1,-1
7149,PPO,1,-1
7150,PPO,1,-1
7151,PPO_2,-1,1
7152,PPO,1,-1
7153,PPO,1,-1
7154,PPO,1,-1
7155,PPO,1,-1
7156,PPO_2,-1,1
7157,PPO_2,-1,1
7158,PPO_2,-1,1
7159,PPO_2,-1,1
7160,PPO,1,-1
7161,PPO_2,-1,1
7162,PPO,1,-1
7163,PPO_2,-1,1
7164,PPO,1,-1
7165,PPO,1,-1
7166,PPO,1,-1
7167,PPO_2,-1,1
7168,PPO,1,-1
7169,PPO,1,-1
7170,PPO_2,-1,1
7171,PPO,1,-1
7172,PPO_2,-1,1
7173,PPO_2,-1,1
7174,PPO_2,-1,1
7175,PPO,1,-1
7176,PPO,1,-1
7177,PPO_2,-1,1
7178,PPO,1,-1
7179,PPO,1,-1
7180,PPO,1,-1
7181,PPO,1,-1
7182,PPO_2,-1,1
7183,PPO,1,-1
7184,PPO,1,-1
7185,PPO_2,-1,1
7186,PPO_2,-1,1
7187,PPO_2,-1,1
7188,PPO,1,-1
7189,PPO_2,-1,1
7190,PPO,1,-1
7191,PPO_2,-1,1
7192,PPO_2,-1,1
7193,PPO,1,-1
7194,PPO,1,-1
7195,PPO_2,-1,1
7196,PPO_2,-1,1
7197,PPO_2,-1,1
7198,PPO_2,-1,1
7199,PPO_2,-1,1
7200,PPO_2,-1,1
7201,PPO,1,-1
7202,PPO_2,-1,1
7203,PPO,1,-1
7204,PPO,1,-1
7205,PPO,1,-1
7206,PPO,1,-1
7207,PPO_2,-1,1
7208,PPO_2,-1,1
7209,PPO_2,-1,1
7210,PPO_2,-1,1
7211,PPO,1,-1
7212,PPO_2,-1,1
7213,PPO_2,-1,1
7214,PPO_2,-1,1
7215,PPO_2,-1,1
7216,PPO_2,-1,1
7217,PPO_2,-1,1
7218,PPO_2,-1,1
7219,PPO,1,-1
7220,PPO_2,-1,1
7221,PPO_2,-1,1
7222,PPO,1,-1
7223,PPO_2,-1,1
7224,PPO_2,-1,1
7225,PPO,1,-1
7226,PPO,1,-1
7227,PPO,1,-1
7228,PPO,1,-1
7229,PPO,1,-1
7230,PPO_2,-1,1
7231,PPO_2,-1,1
7232,PPO_2,-1,1
7233,PPO_2,-1,1
7234,PPO,1,-1
7235,PPO_2,-1,1
7236,PPO,1,-1
7237,PPO,1,-1
7238,PPO,1,-1
7239,PPO_2,-1,1
7240,PPO,1,-1
7241,PPO_2,-1,1
7242,PPO_2,-1,1
7243,PPO_2,-1,1
7244,PPO_2,-1,1
7245,PPO,1,-1
7246,PPO_2,-1,1
7247,PPO,1,-1
7248,PPO_2,-1,1
7249,PPO_2,-1,1
7250,PPO,1,-1
7251,PPO_2,-1,1
7252,PPO,1,-1
7253,PPO,1,-1
7254,PPO_2,-1,1
7255,PPO,1,-1
7256,PPO_2,-1,1
7257,PPO_2,-1,1
7258,PPO_2,-1,1
7259,PPO,1,-1
7260,PPO_2,-1,1
7261,PPO_2,-1,1
7262,PPO,1,-1
7263,PPO,1,-1
7264,PPO,1,-1
7265,PPO_2,-1,1
7266,PPO_2,-1,1
7267,PPO,1,-1
7268,PPO,1,-1
7269,PPO,1,-1
7270,PPO_2,-1,1
7271,PPO_2,-1,1
7272,PPO_2,-1,1
7273,PPO,1,-1
7274,PPO_2,-1,1
7275,PPO,1,-1
7276,PPO,1,-1
7277,PPO_2,-1,1
7278,PPO_2,-1,1
7279,PPO_2,-1,1
7280,PPO_2,-1,1
7281,PPO_2,-1,1
7282,PPO_2,-1,1
7283,PPO,1,-1
7284,PPO_2,-1,1
7285,PPO_2,-1,1
7286,PPO_2,-1,1
7287,PPO_2,-1,1
7288,PPO_2,-1,1
7289,PPO,1,-1
7290,PPO,1,-1
7291,PPO,1,-1
7292,PPO_2,-1,1
7293,PPO,1,-1
7294,PPO,1,-1
7295,PPO,1,-1
7296,PPO_2,-1,1
7297,PPO_2,-1,1
7298,PPO_2,-1,1
7299,PPO,1,-1
7300,PPO,1,-1
7301,PPO,1,-1
7302,PPO_2,-1,1
7303,PPO,1,-1
7304,PPO_2,-1,1
7305,PPO,1,-1
7306,PPO_2,-1,1
7307,PPO_2,-1,1
7308,PPO,1,-1
7309,PPO_2,-1,1
7310,PPO_2,-1,1
7311,PPO_2,-1,1
7312,PPO,1,-1
7313,PPO_2,-1,1
7314,PPO,1,-1
7315,PPO,1,-1
7316,PPO_2,-1,1
7317,PPO_2,-1,1
7318,PPO,1,-1
7319,PPO,1,-1
7320,PPO_2,-1,1
7321,PPO_2,-1,1
7322,PPO_2,-1,1
7323,PPO_2,-1,1
7324,PPO_2,-1,1
7325,PPO,1,-1
7326,PPO_2,-1,1
7327,PPO,1,-1
7328,PPO_2,-1,1
7329,PPO,1,-1
7330,PPO,1,-1
7331,PPO,1,-1
7332,PPO_2,-1,1
7333,PPO,1,-1
7334,PPO_2,-1,1
7335,PPO,1,-1
7336,PPO,1,-1
7337,PPO_2,-1,1
7338,PPO_2,-1,1
7339,PPO,1,-1
7340,PPO,1,-1
7341,PPO_2,-1,1
7342,PPO_2,-1,1
7343,PPO_2,-1,1
7344,PPO,1,-1
7345,PPO,1,-1
7346,PPO,1,-1
7347,PPO,1,-1
7348,PPO,1,-1
7349,PPO_2,-1,1
7350,PPO_2,-1,1
7351,PPO,1,-1
7352,PPO,1,-1
7353,PPO_2,-1,1
7354,PPO_2,-1,1
7355,PPO_2,-1,1
7356,PPO,1,-1
7357,PPO_2,-1,1
7358,PPO_2,-1,1
7359,PPO,1,-1
7360,PPO_2,-1,1
7361,PPO,1,-1
7362,PPO,1,-1
7363,PPO_2,-1,1
7364,PPO,1,-1
7365,PPO,1,-1
7366,PPO,1,-1
7367,PPO,1,-1
7368,PPO_2,-1,1
7369,PPO_2,-1,1
7370,PPO_2,-1,1
7371,PPO,1,-1
7372,PPO_2,-1,1
7373,PPO_2,-1,1
7374,PPO,1,-1
7375,PPO,1,-1
7376,PPO_2,-1,1
7377,PPO,1,-1
7378,PPO,1,-1
7379,PPO_2,-1,1
7380,PPO,1,-1
7381,PPO,1,-1
7382,PPO_2,-1,1
7383,PPO_2,-1,1
7384,PPO_2,-1,1
7385,PPO_2,-1,1
7386,PPO_2,-1,1
7387,PPO_2,-1,1
7388,PPO,1,-1
7389,PPO,1,-1
7390,PPO_2,-1,1
7391,PPO_2,-1,1
7392,PPO_2,-1,1
7393,PPO_2,-1,1
7394,PPO_2,-1,1
7395,PPO_2,-1,1
7396,PPO,1,-1
7397,PPO_2,-1,1
7398,PPO_2,-1,1
7399,PPO_2,-1,1
7400,PPO_2,-1,1
7401,PPO,1,-1
7402,PPO_2,-1,1
7403,PPO_2,-1,1
7404,PPO,1,-1
7405,PPO,1,-1
7406,PPO_2,-1,1
7407,PPO_2,-1,1
7408,PPO_2,-1,1
7409,PPO_2,-1,1
7410,PPO,1,-1
7411,PPO,1,-1
7412,PPO_2,-1,1
7413,PPO_2,-1,1
7414,PPO_2,-1,1
7415,PPO_2,-1,1
7416,PPO,1,-1
7417,PPO_2,-1,1
7418,PPO_2,-1,1
7419,PPO_2,-1,1
7420,PPO_2,-1,1
7421,PPO,1,-1
7422,PPO,1,-1
7423,PPO_2,-1,1
7424,PPO_2,-1,1
7425,PPO,1,-1
7426,PPO_2,-1,1
7427,PPO_2,-1,1
7428,PPO_2,-1,1
7429,PPO_2,-1,1
7430,PPO_2,-1,1
7431,PPO,1,-1
7432,PPO_2,-1,1
7433,PPO_2,-1,1
7434,PPO,1,-1
7435,PPO,1,-1
7436,PPO_2,-1,1
7437,PPO,1,-1
7438,PPO_2,-1,1
7439,PPO_2,-1,1
7440,PPO,1,-1
7441,PPO_2,-1,1
7442,PPO_2,-1,1
7443,PPO_2,-1,1
7444,PPO_2,-1,1
7445,PPO,1,-1
7446,PPO_2,-1,1
7447,PPO_2,-1,1
7448,PPO,1,-1
7449,PPO_2,-1,1
7450,PPO_2,-1,1
7451,PPO_2,-1,1
7452,PPO_2,-1,1
7453,PPO,1,-1
7454,PPO,1,-1
7455,PPO_2,-1,1
7456,PPO_2,-1,1
7457,PPO,1,-1
7458,PPO,1,-1
7459,PPO_2,-1,1
7460,PPO_2,-1,1
7461,PPO_2,-1,1
7462,PPO,1,-1
7463,PPO_2,-1,1
7464,PPO,1,-1
7465,PPO_2,-1,1
7466,PPO,1,-1
7467,PPO,1,-1
7468,PPO_2,-1,1
7469,PPO,1,-1
7470,PPO_2,-1,1
7471,PPO_2,-1,1
7472,PPO_2,-1,1
7473,PPO,1,-1
7474,PPO_2,-1,1
7475,PPO,1,-1
7476,PPO,1,-1
7477,PPO_2,-1,1
7478,PPO_2,-1,1
7479,PPO_2,-1,1
7480,PPO_2,-1,1
7481,PPO_2,-1,1
7482,PPO,1,-1
7483,PPO_2,-1,1
7484,PPO,1,-1
7485,PPO_2,-1,1
7486,PPO_2,-1,1
7487,PPO,1,-1
7488,PPO,1,-1
7489,PPO_2,-1,1
7490,PPO_2,-1,1
7491,PPO_2,-1,1
7492,PPO_2,-1,1
7493,PPO,1,-1
7494,PPO,1,-1
7495,PPO_2,-1,1
7496,PPO,1,-1
7497,PPO_2,-1,1
7498,PPO_2,-1,1
7499,PPO_2,-1,1
7500,PPO_2,-1,1
7501,PPO,1,-1
7502,PPO,1,-1
7503,PPO_2,-1,1
7504,PPO_2,-1,1
7505,PPO_2,-1,1
7506,PPO,1,-1
7507,PPO,1,-1
7508,PPO_2,-1,1
7509,PPO_2,-1,1
7510,PPO,1,-1
7511,PPO,1,-1
7512,PPO_2,-1,1
7513,PPO_2,-1,1
7514,PPO,1,-1
7515,PPO,1,-1
7516,PPO_2,-1,1
7517,PPO,1,-1
7518,PPO_2,-1,1
7519,PPO_2,-1,1
7520,PPO_2,-1,1
7521,PPO,1,-1
7522,PPO,1,-1
7523,PPO,1,-1
7524,PPO_2,-1,1
7525,PPO_2,-1,1
7526,PPO_2,-1,1
7527,PPO_2,-1,1
7528,PPO,1,-1
7529,PPO_2,-1,1
7530,PPO_2,-1,1
7531,PPO_2,-1,1
7532,PPO_2,-1,1
7533,PPO,1,-1
7534,PPO_2,-1,1
7535,PPO_2,-1,1
7536,PPO_2,-1,1
7537,PPO_2,-1,1
7538,PPO,1,-1
7539,PPO_2,-1,1
7540,PPO_2,-1,1
7541,PPO_2,-1,1
7542,PPO,1,-1
7543,PPO_2,-1,1
7544,PPO_2,-1,1
7545,PPO,1,-1
7546,PPO_2,-1,1
7547,PPO,1,-1
7548,PPO,1,-1
7549,PPO_2,-1,1
7550,PPO,1,-1
7551,PPO_2,-1,1
7552,PPO_2,-1,1
7553,PPO,1,-1
7554,PPO,1,-1
7555,PPO_2,-1,1
7556,PPO_2,-1,1
7557,PPO_2,-1,1
7558,PPO_2,-1,1
7559,PPO_2,-1,1
7560,PPO,1,-1
7561,PPO_2,-1,1
7562,PPO,1,-1
7563,PPO,1,-1
7564,PPO_2,-1,1
7565,PPO,1,-1
7566,PPO_2,-1,1
7567,PPO,1,-1
7568,PPO,1,-1
7569,PPO,1,-1
7570,PPO_2,-1,1
7571,PPO_2,-1,1
7572,PPO,1,-1
7573,PPO_2,-1,1
7574,PPO_2,-1,1
7575,PPO_2,-1,1
7576,PPO_2,-1,1
7577,PPO_2,-1,1
7578,PPO,1,-1
7579,PPO,1,-1
7580,PPO_2,-1,1
7581,PPO_2,-1,1
7582,PPO,1,-1
7583,PPO_2,-1,1
7584,PPO,1,-1
7585,PPO,1,-1
7586,PPO,1,-1
7587,PPO_2,-1,1
7588,PPO_2,-1,1
7589,PPO,1,-1
7590,PPO,1,-1
7591,PPO_2,-1,1
7592,PPO_2,-1,1
7593,PPO,1,-1
7594,PPO_2,-1,1
7595,PPO,1,-1
7596,PPO_2,-1,1
7597,PPO_2,-1,1
7598,PPO,1,-1
7599,PPO,1,-1
7600,PPO,1,-1
7601,PPO_2,-1,1
7602,PPO,1,-1
7603,PPO,1,-1
7604,PPO_2,-1,1
7605,PPO_2,-1,1
7606,PPO,1,-1
7607,PPO,1,-1
7608,PPO,1,-1
7609,PPO_2,-1,1
7610,PPO_2,-1,1
7611,PPO_2,-1,1
7612,PPO,1,-1
