episode,winner,DQN,Random
6153,DQN,1,-1
6154,DQN,1,-1
6155,DQN,1,-1
6156,DQN,1,-1
6157,DQN,1,-1
6158,DQN,1,-1
6159,DQN,1,-1
6160,DQN,1,-1
6161,draw,0,0
6162,DQN,1,-1
6163,Random,-1,1
6164,Random,-1,1
6165,DQN,1,-1
6166,Random,-1,1
6167,DQN,1,-1
6168,Random,-1,1
6169,DQN,1,-1
6170,DQN,1,-1
6171,Random,-1,1
6172,DQN,1,-1
6173,DQN,1,-1
6174,DQN,1,-1
6175,DQN,1,-1
6176,DQN,1,-1
6177,Random,-1,1
6178,DQN,1,-1
6179,DQN,1,-1
6180,DQN,1,-1
6181,DQN,1,-1
6182,DQN,1,-1
6183,DQN,1,-1
6184,DQN,1,-1
6185,DQN,1,-1
6186,DQN,1,-1
6187,DQN,1,-1
6188,DQN,1,-1
6189,DQN,1,-1
6190,Random,-1,1
6191,DQN,1,-1
6192,DQN,1,-1
6193,DQN,1,-1
6194,Random,-1,1
6195,DQN,1,-1
6196,draw,0,0
6197,DQN,1,-1
6198,DQN,1,-1
6199,draw,0,0
6200,draw,0,0
6201,DQN,1,-1
6202,DQN,1,-1
6203,draw,0,0
6204,DQN,1,-1
6205,draw,0,0
6206,DQN,1,-1
6207,DQN,1,-1
6208,DQN,1,-1
6209,Random,-1,1
6210,DQN,1,-1
6211,Random,-1,1
6212,DQN,1,-1
6213,DQN,1,-1
6214,DQN,1,-1
6215,DQN,1,-1
6216,DQN,1,-1
6217,DQN,1,-1
6218,draw,0,0
6219,Random,-1,1
6220,Random,-1,1
6221,Random,-1,1
6222,draw,0,0
6223,Random,-1,1
6224,DQN,1,-1
6225,DQN,1,-1
6226,Random,-1,1
6227,Random,-1,1
6228,DQN,1,-1
6229,draw,0,0
6230,DQN,1,-1
6231,Random,-1,1
6232,DQN,1,-1
6233,Random,-1,1
6234,DQN,1,-1
6235,DQN,1,-1
6236,DQN,1,-1
6237,DQN,1,-1
6238,Random,-1,1
6239,DQN,1,-1
6240,DQN,1,-1
6241,DQN,1,-1
6242,DQN,1,-1
6243,DQN,1,-1
6244,DQN,1,-1
6245,DQN,1,-1
6246,DQN,1,-1
6247,DQN,1,-1
6248,DQN,1,-1
6249,DQN,1,-1
6250,DQN,1,-1
6251,DQN,1,-1
6252,DQN,1,-1
6253,DQN,1,-1
6254,DQN,1,-1
6255,DQN,1,-1
6256,DQN,1,-1
6257,DQN,1,-1
6258,draw,0,0
6259,DQN,1,-1
6260,Random,-1,1
6261,DQN,1,-1
6262,DQN,1,-1
6263,DQN,1,-1
6264,DQN,1,-1
6265,DQN,1,-1
6266,DQN,1,-1
6267,DQN,1,-1
6268,DQN,1,-1
6269,DQN,1,-1
6270,DQN,1,-1
6271,Random,-1,1
6272,DQN,1,-1
6273,DQN,1,-1
6274,Random,-1,1
6275,DQN,1,-1
6276,DQN,1,-1
6277,DQN,1,-1
6278,DQN,1,-1
6279,DQN,1,-1
6280,DQN,1,-1
6281,DQN,1,-1
6282,DQN,1,-1
6283,DQN,1,-1
6284,DQN,1,-1
6285,DQN,1,-1
6286,DQN,1,-1
6287,DQN,1,-1
6288,DQN,1,-1
6289,DQN,1,-1
6290,DQN,1,-1
6291,DQN,1,-1
6292,DQN,1,-1
6293,DQN,1,-1
6294,DQN,1,-1
6295,DQN,1,-1
6296,DQN,1,-1
6297,DQN,1,-1
6298,Random,-1,1
6299,DQN,1,-1
6300,draw,0,0
6301,Random,-1,1
6302,DQN,1,-1
6303,DQN,1,-1
6304,DQN,1,-1
6305,DQN,1,-1
6306,Random,-1,1
6307,DQN,1,-1
6308,DQN,1,-1
6309,Random,-1,1
6310,Random,-1,1
6311,DQN,1,-1
6312,DQN,1,-1
6313,DQN,1,-1
6314,DQN,1,-1
6315,DQN,1,-1
6316,DQN,1,-1
6317,DQN,1,-1
6318,DQN,1,-1
6319,Random,-1,1
6320,draw,0,0
6321,DQN,1,-1
6322,DQN,1,-1
6323,DQN,1,-1
6324,DQN,1,-1
6325,DQN,1,-1
6326,DQN,1,-1
6327,draw,0,0
6328,DQN,1,-1
6329,DQN,1,-1
6330,Random,-1,1
6331,DQN,1,-1
6332,DQN,1,-1
6333,DQN,1,-1
6334,DQN,1,-1
6335,DQN,1,-1
6336,DQN,1,-1
6337,DQN,1,-1
6338,DQN,1,-1
6339,DQN,1,-1
6340,DQN,1,-1
6341,Random,-1,1
6342,Random,-1,1
6343,DQN,1,-1
6344,DQN,1,-1
6345,Random,-1,1
6346,DQN,1,-1
6347,DQN,1,-1
6348,draw,0,0
6349,DQN,1,-1
6350,DQN,1,-1
6351,DQN,1,-1
6352,Random,-1,1
6353,DQN,1,-1
6354,DQN,1,-1
6355,DQN,1,-1
6356,DQN,1,-1
6357,DQN,1,-1
6358,draw,0,0
6359,Random,-1,1
6360,DQN,1,-1
6361,DQN,1,-1
6362,DQN,1,-1
6363,draw,0,0
6364,DQN,1,-1
6365,DQN,1,-1
6366,Random,-1,1
6367,Random,-1,1
6368,DQN,1,-1
6369,DQN,1,-1
6370,Random,-1,1
6371,DQN,1,-1
6372,DQN,1,-1
6373,Random,-1,1
6374,DQN,1,-1
6375,DQN,1,-1
6376,DQN,1,-1
6377,DQN,1,-1
6378,draw,0,0
6379,DQN,1,-1
6380,DQN,1,-1
6381,Random,-1,1
6382,DQN,1,-1
6383,DQN,1,-1
6384,DQN,1,-1
6385,DQN,1,-1
6386,DQN,1,-1
6387,DQN,1,-1
6388,DQN,1,-1
6389,draw,0,0
6390,DQN,1,-1
6391,DQN,1,-1
6392,DQN,1,-1
6393,DQN,1,-1
6394,DQN,1,-1
6395,Random,-1,1
6396,DQN,1,-1
6397,draw,0,0
6398,Random,-1,1
6399,DQN,1,-1
6400,draw,0,0
6401,DQN,1,-1
6402,DQN,1,-1
6403,DQN,1,-1
6404,draw,0,0
6405,Random,-1,1
6406,draw,0,0
6407,draw,0,0
6408,DQN,1,-1
6409,DQN,1,-1
6410,DQN,1,-1
6411,draw,0,0
6412,DQN,1,-1
6413,DQN,1,-1
6414,DQN,1,-1
6415,DQN,1,-1
6416,DQN,1,-1
6417,DQN,1,-1
6418,DQN,1,-1
6419,DQN,1,-1
6420,DQN,1,-1
6421,DQN,1,-1
6422,DQN,1,-1
6423,draw,0,0
6424,draw,0,0
6425,DQN,1,-1
6426,draw,0,0
6427,DQN,1,-1
6428,DQN,1,-1
6429,Random,-1,1
6430,DQN,1,-1
6431,draw,0,0
6432,draw,0,0
6433,draw,0,0
6434,DQN,1,-1
6435,DQN,1,-1
6436,draw,0,0
6437,DQN,1,-1
6438,draw,0,0
6439,Random,-1,1
6440,DQN,1,-1
6441,DQN,1,-1
6442,draw,0,0
6443,Random,-1,1
6444,DQN,1,-1
6445,draw,0,0
6446,DQN,1,-1
6447,draw,0,0
6448,DQN,1,-1
6449,DQN,1,-1
6450,draw,0,0
6451,Random,-1,1
6452,Random,-1,1
6453,DQN,1,-1
6454,DQN,1,-1
6455,DQN,1,-1
6456,draw,0,0
6457,DQN,1,-1
6458,DQN,1,-1
6459,DQN,1,-1
6460,DQN,1,-1
6461,draw,0,0
6462,draw,0,0
6463,Random,-1,1
6464,DQN,1,-1
6465,draw,0,0
6466,DQN,1,-1
6467,DQN,1,-1
6468,DQN,1,-1
6469,Random,-1,1
6470,Random,-1,1
6471,Random,-1,1
6472,draw,0,0
6473,DQN,1,-1
6474,DQN,1,-1
6475,DQN,1,-1
6476,Random,-1,1
6477,DQN,1,-1
6478,DQN,1,-1
6479,DQN,1,-1
6480,DQN,1,-1
6481,DQN,1,-1
6482,Random,-1,1
6483,Random,-1,1
6484,DQN,1,-1
6485,draw,0,0
6486,DQN,1,-1
6487,DQN,1,-1
6488,DQN,1,-1
6489,DQN,1,-1
6490,DQN,1,-1
6491,DQN,1,-1
6492,DQN,1,-1
6493,DQN,1,-1
6494,draw,0,0
6495,draw,0,0
6496,DQN,1,-1
6497,DQN,1,-1
6498,draw,0,0
6499,DQN,1,-1
6500,DQN,1,-1
6501,DQN,1,-1
6502,DQN,1,-1
6503,DQN,1,-1
6504,DQN,1,-1
6505,DQN,1,-1
6506,DQN,1,-1
6507,DQN,1,-1
6508,DQN,1,-1
6509,Random,-1,1
6510,DQN,1,-1
6511,DQN,1,-1
6512,DQN,1,-1
6513,DQN,1,-1
6514,DQN,1,-1
6515,DQN,1,-1
6516,DQN,1,-1
6517,DQN,1,-1
6518,DQN,1,-1
6519,Random,-1,1
6520,DQN,1,-1
6521,DQN,1,-1
6522,DQN,1,-1
6523,DQN,1,-1
6524,DQN,1,-1
6525,DQN,1,-1
6526,DQN,1,-1
6527,Random,-1,1
6528,DQN,1,-1
6529,DQN,1,-1
6530,Random,-1,1
6531,DQN,1,-1
6532,DQN,1,-1
6533,DQN,1,-1
6534,draw,0,0
6535,DQN,1,-1
6536,DQN,1,-1
6537,DQN,1,-1
6538,DQN,1,-1
6539,DQN,1,-1
6540,DQN,1,-1
6541,DQN,1,-1
6542,draw,0,0
6543,Random,-1,1
6544,DQN,1,-1
6545,DQN,1,-1
6546,DQN,1,-1
6547,DQN,1,-1
6548,Random,-1,1
6549,Random,-1,1
6550,DQN,1,-1
6551,Random,-1,1
6552,DQN,1,-1
6553,DQN,1,-1
6554,DQN,1,-1
6555,DQN,1,-1
6556,draw,0,0
6557,DQN,1,-1
6558,DQN,1,-1
6559,DQN,1,-1
6560,DQN,1,-1
6561,DQN,1,-1
6562,DQN,1,-1
6563,DQN,1,-1
6564,DQN,1,-1
6565,DQN,1,-1
6566,DQN,1,-1
6567,Random,-1,1
6568,DQN,1,-1
6569,DQN,1,-1
6570,Random,-1,1
6571,DQN,1,-1
6572,Random,-1,1
6573,DQN,1,-1
6574,DQN,1,-1
6575,DQN,1,-1
6576,DQN,1,-1
6577,Random,-1,1
6578,draw,0,0
6579,draw,0,0
6580,DQN,1,-1
6581,DQN,1,-1
6582,DQN,1,-1
6583,DQN,1,-1
6584,DQN,1,-1
6585,DQN,1,-1
6586,Random,-1,1
6587,Random,-1,1
6588,DQN,1,-1
6589,DQN,1,-1
6590,DQN,1,-1
6591,DQN,1,-1
6592,DQN,1,-1
6593,DQN,1,-1
6594,Random,-1,1
6595,DQN,1,-1
6596,draw,0,0
6597,DQN,1,-1
6598,DQN,1,-1
6599,DQN,1,-1
6600,DQN,1,-1
6601,DQN,1,-1
6602,DQN,1,-1
6603,DQN,1,-1
6604,Random,-1,1
6605,draw,0,0
6606,DQN,1,-1
6607,DQN,1,-1
6608,Random,-1,1
6609,DQN,1,-1
6610,Random,-1,1
6611,Random,-1,1
6612,DQN,1,-1
6613,DQN,1,-1
6614,DQN,1,-1
6615,Random,-1,1
6616,Random,-1,1
6617,DQN,1,-1
6618,DQN,1,-1
6619,Random,-1,1
6620,DQN,1,-1
6621,DQN,1,-1
6622,DQN,1,-1
6623,DQN,1,-1
6624,Random,-1,1
6625,DQN,1,-1
6626,DQN,1,-1
6627,Random,-1,1
6628,DQN,1,-1
6629,DQN,1,-1
6630,DQN,1,-1
6631,Random,-1,1
6632,DQN,1,-1
6633,DQN,1,-1
6634,Random,-1,1
6635,DQN,1,-1
6636,DQN,1,-1
6637,DQN,1,-1
6638,DQN,1,-1
6639,DQN,1,-1
6640,DQN,1,-1
6641,DQN,1,-1
6642,DQN,1,-1
6643,DQN,1,-1
6644,DQN,1,-1
6645,DQN,1,-1
6646,DQN,1,-1
6647,draw,0,0
6648,DQN,1,-1
6649,DQN,1,-1
6650,DQN,1,-1
6651,DQN,1,-1
6652,DQN,1,-1
6653,DQN,1,-1
6654,DQN,1,-1
6655,draw,0,0
6656,DQN,1,-1
6657,DQN,1,-1
6658,DQN,1,-1
6659,DQN,1,-1
6660,Random,-1,1
6661,DQN,1,-1
6662,DQN,1,-1
6663,Random,-1,1
6664,Random,-1,1
6665,DQN,1,-1
6666,DQN,1,-1
6667,DQN,1,-1
6668,DQN,1,-1
6669,DQN,1,-1
6670,Random,-1,1
6671,DQN,1,-1
6672,DQN,1,-1
6673,Random,-1,1
6674,DQN,1,-1
6675,DQN,1,-1
6676,Random,-1,1
6677,DQN,1,-1
6678,DQN,1,-1
6679,draw,0,0
6680,DQN,1,-1
6681,draw,0,0
6682,DQN,1,-1
6683,DQN,1,-1
6684,DQN,1,-1
6685,DQN,1,-1
6686,DQN,1,-1
6687,DQN,1,-1
6688,DQN,1,-1
6689,DQN,1,-1
6690,DQN,1,-1
6691,Random,-1,1
6692,draw,0,0
6693,Random,-1,1
6694,DQN,1,-1
6695,DQN,1,-1
6696,DQN,1,-1
6697,draw,0,0
6698,DQN,1,-1
6699,DQN,1,-1
6700,DQN,1,-1
6701,Random,-1,1
6702,DQN,1,-1
6703,DQN,1,-1
6704,Random,-1,1
6705,DQN,1,-1
6706,DQN,1,-1
6707,DQN,1,-1
6708,DQN,1,-1
6709,DQN,1,-1
6710,DQN,1,-1
6711,DQN,1,-1
6712,DQN,1,-1
6713,DQN,1,-1
6714,DQN,1,-1
6715,DQN,1,-1
6716,DQN,1,-1
6717,DQN,1,-1
6718,DQN,1,-1
6719,DQN,1,-1
6720,DQN,1,-1
6721,Random,-1,1
6722,DQN,1,-1
6723,DQN,1,-1
6724,DQN,1,-1
6725,DQN,1,-1
6726,Random,-1,1
6727,DQN,1,-1
6728,DQN,1,-1
6729,DQN,1,-1
6730,DQN,1,-1
6731,DQN,1,-1
6732,DQN,1,-1
6733,DQN,1,-1
6734,Random,-1,1
6735,DQN,1,-1
6736,Random,-1,1
6737,DQN,1,-1
6738,DQN,1,-1
6739,DQN,1,-1
6740,DQN,1,-1
6741,DQN,1,-1
6742,DQN,1,-1
6743,DQN,1,-1
6744,DQN,1,-1
6745,DQN,1,-1
6746,DQN,1,-1
6747,DQN,1,-1
6748,DQN,1,-1
6749,DQN,1,-1
6750,DQN,1,-1
6751,DQN,1,-1
6752,DQN,1,-1
6753,DQN,1,-1
6754,draw,0,0
6755,DQN,1,-1
6756,draw,0,0
6757,DQN,1,-1
6758,draw,0,0
6759,DQN,1,-1
6760,DQN,1,-1
6761,DQN,1,-1
6762,draw,0,0
6763,DQN,1,-1
6764,DQN,1,-1
6765,DQN,1,-1
6766,DQN,1,-1
6767,DQN,1,-1
6768,Random,-1,1
6769,DQN,1,-1
6770,DQN,1,-1
6771,Random,-1,1
6772,Random,-1,1
6773,DQN,1,-1
6774,draw,0,0
6775,DQN,1,-1
6776,draw,0,0
6777,DQN,1,-1
6778,DQN,1,-1
6779,DQN,1,-1
6780,DQN,1,-1
6781,Random,-1,1
6782,Random,-1,1
6783,Random,-1,1
6784,DQN,1,-1
6785,Random,-1,1
6786,Random,-1,1
6787,DQN,1,-1
6788,draw,0,0
6789,DQN,1,-1
6790,draw,0,0
6791,draw,0,0
6792,DQN,1,-1
6793,DQN,1,-1
6794,Random,-1,1
6795,Random,-1,1
6796,Random,-1,1
6797,Random,-1,1
6798,Random,-1,1
6799,Random,-1,1
6800,Random,-1,1
6801,DQN,1,-1
6802,draw,0,0
6803,draw,0,0
6804,DQN,1,-1
6805,DQN,1,-1
6806,DQN,1,-1
6807,DQN,1,-1
6808,draw,0,0
6809,Random,-1,1
6810,Random,-1,1
6811,Random,-1,1
6812,Random,-1,1
6813,Random,-1,1
6814,DQN,1,-1
6815,DQN,1,-1
6816,DQN,1,-1
6817,draw,0,0
6818,Random,-1,1
6819,draw,0,0
6820,Random,-1,1
6821,Random,-1,1
6822,draw,0,0
6823,Random,-1,1
6824,DQN,1,-1
6825,draw,0,0
6826,Random,-1,1
6827,Random,-1,1
6828,DQN,1,-1
6829,Random,-1,1
6830,draw,0,0
6831,DQN,1,-1
6832,draw,0,0
6833,DQN,1,-1
6834,Random,-1,1
6835,Random,-1,1
6836,DQN,1,-1
6837,draw,0,0
6838,Random,-1,1
6839,DQN,1,-1
6840,draw,0,0
6841,draw,0,0
6842,draw,0,0
6843,DQN,1,-1
6844,draw,0,0
6845,DQN,1,-1
6846,Random,-1,1
6847,DQN,1,-1
6848,DQN,1,-1
6849,DQN,1,-1
6850,DQN,1,-1
6851,Random,-1,1
6852,draw,0,0
6853,draw,0,0
6854,DQN,1,-1
6855,DQN,1,-1
6856,Random,-1,1
6857,DQN,1,-1
6858,DQN,1,-1
6859,DQN,1,-1
6860,DQN,1,-1
6861,DQN,1,-1
6862,DQN,1,-1
6863,DQN,1,-1
6864,DQN,1,-1
6865,DQN,1,-1
6866,Random,-1,1
6867,DQN,1,-1
6868,DQN,1,-1
6869,Random,-1,1
6870,DQN,1,-1
6871,DQN,1,-1
6872,draw,0,0
6873,DQN,1,-1
6874,DQN,1,-1
6875,DQN,1,-1
6876,Random,-1,1
6877,Random,-1,1
6878,Random,-1,1
6879,DQN,1,-1
6880,DQN,1,-1
6881,DQN,1,-1
6882,draw,0,0
6883,DQN,1,-1
6884,DQN,1,-1
6885,DQN,1,-1
6886,DQN,1,-1
6887,DQN,1,-1
6888,DQN,1,-1
6889,DQN,1,-1
6890,DQN,1,-1
6891,DQN,1,-1
6892,DQN,1,-1
6893,DQN,1,-1
6894,DQN,1,-1
6895,DQN,1,-1
6896,DQN,1,-1
6897,Random,-1,1
6898,DQN,1,-1
6899,DQN,1,-1
6900,DQN,1,-1
6901,DQN,1,-1
6902,DQN,1,-1
6903,DQN,1,-1
6904,Random,-1,1
6905,DQN,1,-1
6906,DQN,1,-1
6907,DQN,1,-1
6908,draw,0,0
6909,draw,0,0
6910,draw,0,0
6911,DQN,1,-1
6912,Random,-1,1
6913,DQN,1,-1
6914,DQN,1,-1
6915,DQN,1,-1
6916,DQN,1,-1
6917,DQN,1,-1
6918,draw,0,0
6919,DQN,1,-1
6920,draw,0,0
6921,draw,0,0
6922,draw,0,0
6923,Random,-1,1
6924,Random,-1,1
6925,draw,0,0
6926,draw,0,0
6927,Random,-1,1
6928,DQN,1,-1
6929,Random,-1,1
6930,DQN,1,-1
6931,DQN,1,-1
6932,DQN,1,-1
6933,draw,0,0
6934,draw,0,0
6935,draw,0,0
6936,DQN,1,-1
6937,Random,-1,1
6938,DQN,1,-1
6939,draw,0,0
6940,Random,-1,1
6941,draw,0,0
6942,DQN,1,-1
6943,DQN,1,-1
6944,DQN,1,-1
6945,Random,-1,1
6946,DQN,1,-1
6947,DQN,1,-1
6948,Random,-1,1
6949,Random,-1,1
6950,DQN,1,-1
6951,DQN,1,-1
6952,DQN,1,-1
6953,DQN,1,-1
6954,DQN,1,-1
6955,draw,0,0
6956,DQN,1,-1
6957,DQN,1,-1
6958,DQN,1,-1
6959,Random,-1,1
6960,DQN,1,-1
6961,DQN,1,-1
6962,Random,-1,1
6963,Random,-1,1
6964,DQN,1,-1
6965,DQN,1,-1
6966,Random,-1,1
6967,DQN,1,-1
6968,DQN,1,-1
6969,Random,-1,1
6970,DQN,1,-1
6971,DQN,1,-1
6972,DQN,1,-1
6973,DQN,1,-1
6974,DQN,1,-1
6975,DQN,1,-1
6976,DQN,1,-1
6977,DQN,1,-1
6978,DQN,1,-1
6979,DQN,1,-1
6980,DQN,1,-1
6981,DQN,1,-1
6982,DQN,1,-1
6983,DQN,1,-1
6984,DQN,1,-1
6985,DQN,1,-1
6986,DQN,1,-1
6987,DQN,1,-1
6988,DQN,1,-1
6989,DQN,1,-1
6990,DQN,1,-1
6991,DQN,1,-1
6992,DQN,1,-1
6993,DQN,1,-1
6994,DQN,1,-1
6995,DQN,1,-1
6996,DQN,1,-1
6997,DQN,1,-1
6998,DQN,1,-1
6999,DQN,1,-1
7000,DQN,1,-1
7001,Random,-1,1
7002,DQN,1,-1
7003,DQN,1,-1
7004,DQN,1,-1
7005,DQN,1,-1
7006,DQN,1,-1
7007,DQN,1,-1
7008,DQN,1,-1
7009,DQN,1,-1
7010,DQN,1,-1
7011,DQN,1,-1
7012,DQN,1,-1
7013,DQN,1,-1
7014,draw,0,0
7015,DQN,1,-1
7016,Random,-1,1
7017,DQN,1,-1
7018,DQN,1,-1
7019,Random,-1,1
7020,DQN,1,-1
7021,DQN,1,-1
7022,DQN,1,-1
7023,DQN,1,-1
7024,Random,-1,1
7025,DQN,1,-1
7026,Random,-1,1
7027,DQN,1,-1
7028,DQN,1,-1
7029,DQN,1,-1
7030,DQN,1,-1
7031,DQN,1,-1
7032,Random,-1,1
7033,DQN,1,-1
7034,DQN,1,-1
7035,DQN,1,-1
7036,DQN,1,-1
7037,DQN,1,-1
7038,DQN,1,-1
7039,DQN,1,-1
7040,DQN,1,-1
7041,DQN,1,-1
7042,DQN,1,-1
7043,DQN,1,-1
7044,DQN,1,-1
7045,DQN,1,-1
7046,DQN,1,-1
7047,DQN,1,-1
7048,DQN,1,-1
7049,DQN,1,-1
7050,Random,-1,1
7051,DQN,1,-1
7052,DQN,1,-1
7053,DQN,1,-1
7054,DQN,1,-1
7055,DQN,1,-1
7056,DQN,1,-1
7057,DQN,1,-1
7058,DQN,1,-1
7059,DQN,1,-1
7060,DQN,1,-1
7061,DQN,1,-1
7062,DQN,1,-1
7063,DQN,1,-1
7064,DQN,1,-1
7065,DQN,1,-1
7066,DQN,1,-1
7067,DQN,1,-1
7068,DQN,1,-1
7069,DQN,1,-1
7070,Random,-1,1
7071,DQN,1,-1
7072,DQN,1,-1
7073,DQN,1,-1
7074,DQN,1,-1
7075,DQN,1,-1
7076,DQN,1,-1
7077,DQN,1,-1
7078,Random,-1,1
7079,DQN,1,-1
7080,DQN,1,-1
7081,DQN,1,-1
7082,DQN,1,-1
7083,DQN,1,-1
7084,Random,-1,1
7085,DQN,1,-1
7086,DQN,1,-1
7087,DQN,1,-1
7088,DQN,1,-1
7089,DQN,1,-1
7090,DQN,1,-1
7091,DQN,1,-1
7092,DQN,1,-1
7093,DQN,1,-1
7094,DQN,1,-1
7095,DQN,1,-1
7096,DQN,1,-1
7097,DQN,1,-1
7098,DQN,1,-1
7099,DQN,1,-1
7100,DQN,1,-1
7101,DQN,1,-1
7102,DQN,1,-1
7103,DQN,1,-1
7104,draw,0,0
7105,DQN,1,-1
7106,DQN,1,-1
7107,DQN,1,-1
7108,DQN,1,-1
7109,Random,-1,1
7110,DQN,1,-1
7111,Random,-1,1
7112,DQN,1,-1
7113,DQN,1,-1
7114,DQN,1,-1
7115,draw,0,0
7116,DQN,1,-1
7117,DQN,1,-1
7118,DQN,1,-1
7119,draw,0,0
7120,DQN,1,-1
7121,draw,0,0
7122,DQN,1,-1
7123,DQN,1,-1
7124,DQN,1,-1
7125,DQN,1,-1
7126,Random,-1,1
7127,Random,-1,1
7128,DQN,1,-1
7129,DQN,1,-1
7130,DQN,1,-1
7131,DQN,1,-1
7132,Random,-1,1
7133,DQN,1,-1
7134,DQN,1,-1
7135,Random,-1,1
7136,draw,0,0
7137,DQN,1,-1
7138,Random,-1,1
7139,DQN,1,-1
7140,draw,0,0
7141,Random,-1,1
7142,draw,0,0
7143,draw,0,0
7144,DQN,1,-1
7145,DQN,1,-1
7146,draw,0,0
7147,DQN,1,-1
7148,draw,0,0
7149,DQN,1,-1
7150,DQN,1,-1
7151,DQN,1,-1
7152,DQN,1,-1
7153,DQN,1,-1
7154,DQN,1,-1
7155,DQN,1,-1
7156,DQN,1,-1
7157,DQN,1,-1
7158,DQN,1,-1
7159,Random,-1,1
7160,DQN,1,-1
7161,DQN,1,-1
7162,DQN,1,-1
7163,DQN,1,-1
7164,DQN,1,-1
7165,Random,-1,1
7166,DQN,1,-1
7167,DQN,1,-1
7168,DQN,1,-1
7169,DQN,1,-1
7170,DQN,1,-1
7171,DQN,1,-1
7172,DQN,1,-1
7173,DQN,1,-1
7174,DQN,1,-1
7175,DQN,1,-1
7176,draw,0,0
7177,Random,-1,1
7178,DQN,1,-1
7179,DQN,1,-1
7180,draw,0,0
7181,Random,-1,1
7182,Random,-1,1
7183,DQN,1,-1
7184,DQN,1,-1
7185,DQN,1,-1
7186,DQN,1,-1
7187,DQN,1,-1
7188,Random,-1,1
7189,DQN,1,-1
7190,DQN,1,-1
7191,DQN,1,-1
7192,Random,-1,1
7193,DQN,1,-1
7194,DQN,1,-1
7195,DQN,1,-1
7196,DQN,1,-1
7197,DQN,1,-1
7198,DQN,1,-1
7199,DQN,1,-1
7200,DQN,1,-1
7201,DQN,1,-1
7202,DQN,1,-1
7203,draw,0,0
7204,DQN,1,-1
7205,DQN,1,-1
7206,DQN,1,-1
7207,Random,-1,1
7208,DQN,1,-1
7209,DQN,1,-1
7210,DQN,1,-1
7211,DQN,1,-1
7212,DQN,1,-1
7213,DQN,1,-1
7214,Random,-1,1
7215,DQN,1,-1
7216,DQN,1,-1
7217,DQN,1,-1
7218,DQN,1,-1
7219,DQN,1,-1
7220,DQN,1,-1
7221,DQN,1,-1
7222,DQN,1,-1
7223,DQN,1,-1
7224,DQN,1,-1
7225,Random,-1,1
7226,draw,0,0
7227,DQN,1,-1
7228,DQN,1,-1
7229,DQN,1,-1
7230,DQN,1,-1
7231,DQN,1,-1
7232,DQN,1,-1
7233,DQN,1,-1
7234,DQN,1,-1
7235,DQN,1,-1
7236,DQN,1,-1
7237,DQN,1,-1
7238,Random,-1,1
7239,DQN,1,-1
7240,DQN,1,-1
7241,DQN,1,-1
7242,DQN,1,-1
7243,DQN,1,-1
7244,DQN,1,-1
7245,Random,-1,1
7246,DQN,1,-1
7247,draw,0,0
7248,DQN,1,-1
7249,draw,0,0
7250,DQN,1,-1
7251,DQN,1,-1
7252,Random,-1,1
7253,DQN,1,-1
7254,Random,-1,1
7255,DQN,1,-1
7256,DQN,1,-1
7257,DQN,1,-1
7258,DQN,1,-1
7259,DQN,1,-1
7260,DQN,1,-1
7261,DQN,1,-1
7262,DQN,1,-1
7263,DQN,1,-1
7264,DQN,1,-1
7265,Random,-1,1
7266,DQN,1,-1
7267,DQN,1,-1
7268,DQN,1,-1
7269,DQN,1,-1
7270,DQN,1,-1
7271,DQN,1,-1
7272,Random,-1,1
7273,DQN,1,-1
7274,Random,-1,1
7275,DQN,1,-1
7276,DQN,1,-1
7277,DQN,1,-1
7278,DQN,1,-1
7279,DQN,1,-1
7280,DQN,1,-1
7281,DQN,1,-1
7282,draw,0,0
7283,DQN,1,-1
7284,draw,0,0
7285,DQN,1,-1
7286,draw,0,0
7287,DQN,1,-1
7288,DQN,1,-1
7289,DQN,1,-1
7290,DQN,1,-1
7291,DQN,1,-1
7292,DQN,1,-1
7293,DQN,1,-1
7294,Random,-1,1
7295,Random,-1,1
7296,draw,0,0
7297,DQN,1,-1
7298,Random,-1,1
7299,draw,0,0
7300,draw,0,0
7301,DQN,1,-1
7302,DQN,1,-1
7303,Random,-1,1
7304,draw,0,0
7305,DQN,1,-1
7306,DQN,1,-1
7307,DQN,1,-1
7308,Random,-1,1
7309,DQN,1,-1
7310,DQN,1,-1
7311,draw,0,0
7312,DQN,1,-1
7313,Random,-1,1
7314,DQN,1,-1
7315,DQN,1,-1
7316,Random,-1,1
7317,DQN,1,-1
7318,DQN,1,-1
7319,draw,0,0
7320,Random,-1,1
7321,DQN,1,-1
7322,DQN,1,-1
7323,DQN,1,-1
7324,DQN,1,-1
7325,DQN,1,-1
7326,DQN,1,-1
7327,DQN,1,-1
7328,DQN,1,-1
7329,DQN,1,-1
7330,DQN,1,-1
7331,DQN,1,-1
7332,DQN,1,-1
7333,draw,0,0
7334,DQN,1,-1
7335,DQN,1,-1
7336,DQN,1,-1
7337,DQN,1,-1
7338,DQN,1,-1
7339,draw,0,0
7340,draw,0,0
7341,DQN,1,-1
7342,DQN,1,-1
7343,DQN,1,-1
7344,draw,0,0
7345,DQN,1,-1
7346,DQN,1,-1
7347,DQN,1,-1
7348,DQN,1,-1
7349,DQN,1,-1
7350,DQN,1,-1
7351,draw,0,0
7352,DQN,1,-1
7353,DQN,1,-1
7354,draw,0,0
7355,DQN,1,-1
