episode,winner,DQN,DQN_2
8465,draw,0,0
8466,DQN_2,-1,1
8467,DQN_2,-1,1
8468,draw,0,0
8469,DQN,1,-1
8470,draw,0,0
8471,draw,0,0
8472,draw,0,0
8473,draw,0,0
8474,DQN,1,-1
8475,draw,0,0
8476,DQN_2,-1,1
8477,draw,0,0
8478,DQN_2,-1,1
8479,draw,0,0
8480,DQN_2,-1,1
8481,DQN_2,-1,1
8482,DQN_2,-1,1
8483,draw,0,0
8484,draw,0,0
8485,draw,0,0
8486,DQN_2,-1,1
8487,DQN_2,-1,1
8488,draw,0,0
8489,DQN_2,-1,1
8490,draw,0,0
8491,DQN_2,-1,1
8492,DQN_2,-1,1
8493,DQN_2,-1,1
8494,DQN_2,-1,1
8495,draw,0,0
8496,draw,0,0
8497,DQN_2,-1,1
8498,DQN_2,-1,1
8499,DQN_2,-1,1
8500,DQN_2,-1,1
8501,DQN_2,-1,1
8502,DQN_2,-1,1
8503,DQN_2,-1,1
8504,DQN_2,-1,1
8505,DQN_2,-1,1
8506,DQN_2,-1,1
8507,draw,0,0
8508,draw,0,0
8509,DQN_2,-1,1
8510,DQN_2,-1,1
8511,draw,0,0
8512,draw,0,0
8513,DQN_2,-1,1
8514,DQN_2,-1,1
8515,draw,0,0
8516,draw,0,0
8517,draw,0,0
8518,DQN_2,-1,1
8519,DQN_2,-1,1
8520,DQN_2,-1,1
8521,draw,0,0
8522,DQN_2,-1,1
8523,draw,0,0
8524,DQN_2,-1,1
8525,DQN_2,-1,1
8526,DQN_2,-1,1
8527,DQN_2,-1,1
8528,DQN_2,-1,1
8529,DQN_2,-1,1
8530,DQN_2,-1,1
8531,DQN_2,-1,1
8532,draw,0,0
8533,DQN_2,-1,1
8534,DQN_2,-1,1
8535,DQN_2,-1,1
8536,DQN_2,-1,1
8537,DQN_2,-1,1
8538,DQN_2,-1,1
8539,DQN_2,-1,1
8540,DQN_2,-1,1
8541,draw,0,0
8542,DQN,1,-1
8543,DQN_2,-1,1
8544,DQN_2,-1,1
8545,DQN_2,-1,1
8546,DQN_2,-1,1
8547,DQN_2,-1,1
8548,DQN_2,-1,1
8549,DQN_2,-1,1
8550,DQN_2,-1,1
8551,DQN_2,-1,1
8552,DQN_2,-1,1
8553,DQN_2,-1,1
8554,DQN_2,-1,1
8555,DQN,1,-1
8556,DQN_2,-1,1
8557,DQN_2,-1,1
8558,DQN_2,-1,1
8559,DQN,1,-1
8560,DQN_2,-1,1
8561,DQN,1,-1
8562,DQN_2,-1,1
8563,DQN_2,-1,1
8564,DQN,1,-1
8565,DQN_2,-1,1
8566,DQN_2,-1,1
8567,DQN,1,-1
8568,DQN_2,-1,1
8569,DQN_2,-1,1
8570,draw,0,0
8571,DQN_2,-1,1
8572,DQN_2,-1,1
8573,DQN,1,-1
8574,DQN,1,-1
8575,DQN,1,-1
8576,DQN_2,-1,1
8577,DQN_2,-1,1
8578,DQN_2,-1,1
8579,DQN,1,-1
8580,DQN,1,-1
8581,DQN,1,-1
8582,DQN,1,-1
8583,DQN_2,-1,1
8584,DQN_2,-1,1
8585,DQN_2,-1,1
8586,DQN,1,-1
8587,DQN,1,-1
8588,DQN,1,-1
8589,DQN,1,-1
8590,DQN,1,-1
8591,DQN_2,-1,1
8592,DQN_2,-1,1
8593,DQN_2,-1,1
8594,DQN_2,-1,1
8595,DQN_2,-1,1
8596,DQN,1,-1
8597,DQN,1,-1
8598,DQN,1,-1
8599,DQN,1,-1
8600,DQN_2,-1,1
8601,DQN,1,-1
8602,DQN_2,-1,1
8603,DQN,1,-1
8604,draw,0,0
8605,draw,0,0
8606,draw,0,0
8607,DQN_2,-1,1
8608,draw,0,0
8609,draw,0,0
8610,DQN,1,-1
8611,DQN_2,-1,1
8612,DQN_2,-1,1
8613,DQN_2,-1,1
8614,draw,0,0
8615,DQN_2,-1,1
8616,DQN_2,-1,1
8617,draw,0,0
8618,DQN_2,-1,1
8619,DQN_2,-1,1
8620,DQN_2,-1,1
8621,DQN_2,-1,1
8622,DQN,1,-1
8623,DQN_2,-1,1
8624,DQN_2,-1,1
8625,DQN_2,-1,1
8626,DQN,1,-1
8627,DQN_2,-1,1
8628,DQN_2,-1,1
8629,draw,0,0
8630,DQN,1,-1
8631,DQN,1,-1
8632,DQN_2,-1,1
8633,DQN,1,-1
8634,DQN_2,-1,1
8635,DQN,1,-1
8636,DQN_2,-1,1
8637,DQN_2,-1,1
8638,DQN_2,-1,1
8639,DQN_2,-1,1
8640,DQN_2,-1,1
8641,DQN,1,-1
8642,DQN,1,-1
8643,DQN_2,-1,1
8644,DQN_2,-1,1
8645,DQN_2,-1,1
8646,DQN,1,-1
8647,DQN,1,-1
8648,DQN,1,-1
8649,DQN,1,-1
8650,DQN_2,-1,1
8651,DQN_2,-1,1
8652,DQN,1,-1
8653,DQN_2,-1,1
8654,DQN_2,-1,1
8655,DQN_2,-1,1
8656,DQN_2,-1,1
8657,DQN,1,-1
8658,DQN_2,-1,1
8659,DQN,1,-1
8660,DQN,1,-1
8661,DQN_2,-1,1
8662,draw,0,0
8663,DQN_2,-1,1
8664,DQN,1,-1
8665,DQN_2,-1,1
8666,DQN,1,-1
8667,DQN,1,-1
8668,DQN,1,-1
8669,DQN_2,-1,1
8670,DQN_2,-1,1
8671,DQN,1,-1
8672,DQN_2,-1,1
8673,DQN_2,-1,1
8674,DQN_2,-1,1
8675,DQN_2,-1,1
8676,DQN_2,-1,1
8677,DQN_2,-1,1
8678,DQN_2,-1,1
8679,DQN_2,-1,1
8680,DQN_2,-1,1
8681,DQN_2,-1,1
8682,DQN,1,-1
8683,DQN,1,-1
8684,DQN,1,-1
8685,DQN,1,-1
8686,DQN,1,-1
8687,DQN,1,-1
8688,DQN_2,-1,1
8689,DQN,1,-1
8690,DQN_2,-1,1
8691,DQN,1,-1
8692,DQN,1,-1
8693,DQN_2,-1,1
8694,draw,0,0
8695,DQN,1,-1
8696,DQN,1,-1
8697,DQN,1,-1
8698,DQN,1,-1
8699,DQN,1,-1
8700,DQN_2,-1,1
8701,DQN_2,-1,1
8702,DQN,1,-1
8703,DQN_2,-1,1
8704,DQN,1,-1
8705,DQN,1,-1
8706,DQN,1,-1
8707,DQN,1,-1
8708,DQN,1,-1
8709,DQN,1,-1
8710,DQN,1,-1
8711,DQN,1,-1
8712,DQN,1,-1
8713,DQN,1,-1
8714,DQN,1,-1
8715,DQN,1,-1
8716,DQN,1,-1
8717,DQN,1,-1
8718,draw,0,0
8719,DQN,1,-1
8720,DQN_2,-1,1
8721,DQN,1,-1
8722,DQN,1,-1
8723,DQN,1,-1
8724,DQN,1,-1
8725,DQN,1,-1
8726,DQN,1,-1
8727,DQN,1,-1
8728,DQN,1,-1
8729,DQN,1,-1
8730,DQN,1,-1
8731,DQN,1,-1
8732,DQN,1,-1
8733,DQN,1,-1
8734,DQN,1,-1
8735,DQN,1,-1
8736,DQN_2,-1,1
8737,DQN_2,-1,1
8738,DQN,1,-1
8739,DQN,1,-1
8740,draw,0,0
8741,draw,0,0
8742,DQN,1,-1
8743,DQN,1,-1
8744,draw,0,0
8745,draw,0,0
8746,draw,0,0
8747,DQN_2,-1,1
8748,draw,0,0
8749,DQN,1,-1
8750,DQN,1,-1
8751,DQN_2,-1,1
8752,draw,0,0
8753,DQN_2,-1,1
8754,DQN_2,-1,1
8755,DQN_2,-1,1
8756,DQN_2,-1,1
8757,DQN_2,-1,1
8758,draw,0,0
8759,draw,0,0
8760,draw,0,0
8761,DQN,1,-1
8762,draw,0,0
8763,DQN,1,-1
8764,DQN_2,-1,1
8765,draw,0,0
8766,DQN_2,-1,1
8767,DQN,1,-1
8768,DQN_2,-1,1
8769,DQN_2,-1,1
8770,DQN,1,-1
8771,DQN_2,-1,1
8772,DQN,1,-1
8773,DQN,1,-1
8774,DQN,1,-1
8775,DQN_2,-1,1
8776,DQN,1,-1
8777,DQN,1,-1
8778,DQN,1,-1
8779,DQN_2,-1,1
8780,DQN_2,-1,1
8781,DQN,1,-1
8782,DQN,1,-1
8783,draw,0,0
8784,DQN_2,-1,1
8785,draw,0,0
8786,draw,0,0
8787,DQN_2,-1,1
8788,draw,0,0
8789,DQN_2,-1,1
8790,DQN_2,-1,1
8791,DQN_2,-1,1
8792,DQN_2,-1,1
8793,draw,0,0
8794,draw,0,0
8795,DQN_2,-1,1
8796,DQN_2,-1,1
8797,DQN,1,-1
8798,DQN,1,-1
8799,DQN_2,-1,1
8800,DQN,1,-1
8801,DQN_2,-1,1
8802,DQN_2,-1,1
8803,DQN,1,-1
8804,draw,0,0
8805,DQN_2,-1,1
8806,DQN,1,-1
8807,DQN_2,-1,1
8808,DQN,1,-1
8809,draw,0,0
8810,DQN_2,-1,1
8811,draw,0,0
8812,DQN,1,-1
8813,DQN_2,-1,1
8814,draw,0,0
8815,draw,0,0
8816,DQN_2,-1,1
8817,draw,0,0
8818,DQN_2,-1,1
8819,draw,0,0
8820,DQN_2,-1,1
8821,DQN,1,-1
8822,draw,0,0
8823,DQN_2,-1,1
8824,draw,0,0
8825,draw,0,0
8826,DQN,1,-1
8827,DQN,1,-1
8828,draw,0,0
8829,draw,0,0
8830,DQN_2,-1,1
8831,DQN,1,-1
8832,draw,0,0
8833,DQN_2,-1,1
8834,DQN_2,-1,1
8835,DQN,1,-1
8836,DQN_2,-1,1
8837,draw,0,0
8838,draw,0,0
8839,DQN_2,-1,1
8840,DQN_2,-1,1
8841,DQN_2,-1,1
8842,draw,0,0
8843,DQN_2,-1,1
8844,DQN_2,-1,1
8845,DQN_2,-1,1
8846,DQN_2,-1,1
8847,DQN,1,-1
8848,DQN,1,-1
8849,DQN_2,-1,1
8850,DQN_2,-1,1
8851,DQN_2,-1,1
8852,DQN_2,-1,1
8853,DQN_2,-1,1
8854,DQN_2,-1,1
8855,DQN,1,-1
8856,DQN_2,-1,1
8857,DQN_2,-1,1
8858,DQN_2,-1,1
8859,DQN_2,-1,1
8860,DQN_2,-1,1
8861,DQN_2,-1,1
8862,DQN_2,-1,1
8863,draw,0,0
8864,DQN_2,-1,1
8865,DQN_2,-1,1
8866,draw,0,0
8867,DQN_2,-1,1
8868,DQN_2,-1,1
8869,draw,0,0
8870,DQN_2,-1,1
8871,draw,0,0
8872,DQN_2,-1,1
8873,draw,0,0
8874,DQN_2,-1,1
8875,DQN_2,-1,1
8876,draw,0,0
8877,DQN,1,-1
8878,DQN,1,-1
8879,DQN_2,-1,1
8880,DQN_2,-1,1
8881,DQN_2,-1,1
8882,draw,0,0
8883,DQN_2,-1,1
8884,draw,0,0
8885,draw,0,0
8886,draw,0,0
8887,DQN_2,-1,1
8888,DQN_2,-1,1
8889,draw,0,0
8890,DQN_2,-1,1
8891,DQN,1,-1
8892,draw,0,0
8893,draw,0,0
8894,DQN_2,-1,1
8895,draw,0,0
8896,DQN,1,-1
8897,draw,0,0
8898,draw,0,0
8899,draw,0,0
8900,draw,0,0
8901,draw,0,0
8902,draw,0,0
8903,draw,0,0
8904,DQN_2,-1,1
8905,draw,0,0
8906,draw,0,0
8907,DQN_2,-1,1
8908,DQN_2,-1,1
8909,draw,0,0
8910,draw,0,0
8911,DQN_2,-1,1
8912,DQN,1,-1
8913,DQN,1,-1
8914,draw,0,0
8915,draw,0,0
8916,DQN_2,-1,1
8917,draw,0,0
8918,draw,0,0
8919,draw,0,0
8920,draw,0,0
8921,draw,0,0
8922,draw,0,0
8923,DQN_2,-1,1
8924,DQN_2,-1,1
8925,draw,0,0
8926,DQN_2,-1,1
8927,DQN_2,-1,1
8928,DQN_2,-1,1
8929,draw,0,0
8930,DQN_2,-1,1
8931,DQN_2,-1,1
8932,DQN_2,-1,1
8933,draw,0,0
8934,DQN_2,-1,1
8935,draw,0,0
8936,draw,0,0
8937,draw,0,0
8938,draw,0,0
8939,draw,0,0
8940,DQN_2,-1,1
8941,draw,0,0
8942,draw,0,0
8943,draw,0,0
8944,DQN_2,-1,1
8945,draw,0,0
8946,draw,0,0
8947,DQN_2,-1,1
8948,DQN_2,-1,1
8949,draw,0,0
8950,DQN_2,-1,1
8951,DQN,1,-1
8952,DQN_2,-1,1
8953,DQN_2,-1,1
8954,draw,0,0
8955,draw,0,0
8956,draw,0,0
8957,DQN_2,-1,1
8958,draw,0,0
8959,draw,0,0
8960,draw,0,0
8961,draw,0,0
8962,DQN_2,-1,1
8963,draw,0,0
8964,draw,0,0
8965,DQN_2,-1,1
8966,draw,0,0
8967,draw,0,0
8968,draw,0,0
8969,DQN_2,-1,1
8970,draw,0,0
8971,DQN_2,-1,1
8972,DQN_2,-1,1
8973,draw,0,0
8974,draw,0,0
8975,draw,0,0
8976,draw,0,0
8977,DQN,1,-1
8978,draw,0,0
8979,DQN,1,-1
8980,DQN,1,-1
8981,DQN,1,-1
8982,draw,0,0
8983,draw,0,0
8984,draw,0,0
8985,draw,0,0
8986,draw,0,0
8987,draw,0,0
8988,DQN_2,-1,1
8989,draw,0,0
8990,draw,0,0
8991,DQN_2,-1,1
8992,draw,0,0
8993,DQN_2,-1,1
8994,draw,0,0
8995,DQN_2,-1,1
8996,draw,0,0
8997,draw,0,0
8998,DQN_2,-1,1
8999,draw,0,0
9000,DQN_2,-1,1
9001,DQN_2,-1,1
9002,draw,0,0
9003,draw,0,0
9004,DQN,1,-1
9005,DQN,1,-1
9006,DQN,1,-1
9007,draw,0,0
9008,DQN,1,-1
9009,DQN,1,-1
9010,DQN_2,-1,1
9011,DQN_2,-1,1
9012,DQN_2,-1,1
9013,DQN,1,-1
9014,DQN,1,-1
9015,DQN,1,-1
9016,DQN,1,-1
9017,DQN_2,-1,1
9018,DQN,1,-1
9019,DQN,1,-1
9020,DQN_2,-1,1
9021,DQN_2,-1,1
9022,DQN,1,-1
9023,DQN,1,-1
9024,DQN_2,-1,1
9025,draw,0,0
9026,DQN_2,-1,1
9027,DQN_2,-1,1
9028,DQN,1,-1
9029,DQN_2,-1,1
9030,DQN_2,-1,1
9031,DQN_2,-1,1
9032,draw,0,0
9033,DQN_2,-1,1
9034,DQN,1,-1
9035,DQN_2,-1,1
9036,DQN_2,-1,1
9037,DQN_2,-1,1
9038,DQN_2,-1,1
9039,DQN_2,-1,1
9040,DQN,1,-1
9041,DQN_2,-1,1
9042,draw,0,0
9043,draw,0,0
9044,DQN_2,-1,1
9045,DQN_2,-1,1
9046,DQN_2,-1,1
9047,DQN_2,-1,1
9048,DQN_2,-1,1
9049,draw,0,0
9050,DQN,1,-1
9051,DQN,1,-1
9052,DQN_2,-1,1
9053,DQN,1,-1
9054,DQN,1,-1
9055,draw,0,0
9056,DQN_2,-1,1
9057,DQN_2,-1,1
9058,DQN_2,-1,1
9059,DQN_2,-1,1
9060,DQN,1,-1
9061,DQN,1,-1
9062,DQN,1,-1
9063,DQN_2,-1,1
9064,draw,0,0
9065,DQN_2,-1,1
9066,DQN,1,-1
9067,DQN,1,-1
9068,DQN_2,-1,1
9069,DQN_2,-1,1
9070,DQN,1,-1
9071,DQN_2,-1,1
9072,DQN_2,-1,1
9073,DQN,1,-1
9074,DQN,1,-1
9075,DQN,1,-1
9076,DQN,1,-1
9077,DQN_2,-1,1
9078,DQN_2,-1,1
9079,DQN_2,-1,1
9080,DQN_2,-1,1
9081,DQN,1,-1
9082,DQN_2,-1,1
9083,DQN,1,-1
9084,DQN_2,-1,1
9085,DQN_2,-1,1
9086,DQN_2,-1,1
9087,DQN_2,-1,1
9088,DQN_2,-1,1
9089,DQN_2,-1,1
9090,DQN,1,-1
9091,DQN_2,-1,1
9092,DQN_2,-1,1
9093,DQN_2,-1,1
9094,draw,0,0
9095,DQN_2,-1,1
9096,DQN_2,-1,1
9097,DQN_2,-1,1
9098,DQN_2,-1,1
9099,DQN,1,-1
9100,DQN,1,-1
9101,draw,0,0
9102,DQN_2,-1,1
9103,draw,0,0
9104,DQN_2,-1,1
9105,DQN_2,-1,1
9106,DQN,1,-1
9107,DQN_2,-1,1
9108,DQN,1,-1
9109,DQN,1,-1
9110,DQN_2,-1,1
9111,DQN,1,-1
9112,DQN_2,-1,1
9113,DQN_2,-1,1
9114,DQN,1,-1
9115,draw,0,0
9116,DQN,1,-1
9117,DQN,1,-1
9118,DQN,1,-1
9119,DQN,1,-1
9120,DQN,1,-1
9121,DQN_2,-1,1
9122,DQN_2,-1,1
9123,DQN_2,-1,1
9124,DQN,1,-1
9125,DQN_2,-1,1
9126,DQN,1,-1
9127,DQN_2,-1,1
9128,DQN,1,-1
9129,DQN_2,-1,1
9130,DQN_2,-1,1
9131,DQN_2,-1,1
9132,draw,0,0
9133,draw,0,0
9134,DQN,1,-1
9135,DQN_2,-1,1
9136,draw,0,0
9137,DQN_2,-1,1
9138,DQN_2,-1,1
9139,draw,0,0
9140,draw,0,0
9141,DQN_2,-1,1
9142,DQN_2,-1,1
9143,DQN_2,-1,1
9144,DQN_2,-1,1
9145,DQN_2,-1,1
9146,draw,0,0
9147,draw,0,0
9148,DQN_2,-1,1
9149,draw,0,0
9150,draw,0,0
9151,draw,0,0
9152,DQN_2,-1,1
9153,DQN_2,-1,1
9154,DQN_2,-1,1
9155,draw,0,0
9156,DQN_2,-1,1
9157,draw,0,0
9158,draw,0,0
9159,DQN_2,-1,1
9160,draw,0,0
9161,DQN_2,-1,1
9162,DQN_2,-1,1
9163,DQN_2,-1,1
9164,draw,0,0
9165,DQN_2,-1,1
9166,DQN,1,-1
9167,DQN_2,-1,1
9168,DQN_2,-1,1
9169,draw,0,0
9170,DQN_2,-1,1
9171,DQN_2,-1,1
9172,draw,0,0
9173,DQN_2,-1,1
9174,DQN_2,-1,1
9175,draw,0,0
9176,DQN_2,-1,1
9177,draw,0,0
9178,draw,0,0
9179,draw,0,0
9180,draw,0,0
9181,draw,0,0
9182,DQN_2,-1,1
9183,DQN_2,-1,1
9184,DQN_2,-1,1
9185,DQN_2,-1,1
9186,draw,0,0
9187,DQN_2,-1,1
9188,draw,0,0
9189,DQN_2,-1,1
9190,DQN_2,-1,1
9191,draw,0,0
9192,DQN_2,-1,1
9193,draw,0,0
9194,draw,0,0
9195,DQN_2,-1,1
9196,draw,0,0
9197,draw,0,0
9198,draw,0,0
9199,draw,0,0
9200,DQN_2,-1,1
9201,DQN_2,-1,1
9202,DQN_2,-1,1
9203,draw,0,0
9204,DQN_2,-1,1
9205,draw,0,0
9206,DQN_2,-1,1
9207,DQN_2,-1,1
9208,draw,0,0
9209,DQN_2,-1,1
9210,DQN_2,-1,1
9211,draw,0,0
9212,DQN_2,-1,1
9213,DQN_2,-1,1
9214,draw,0,0
9215,DQN_2,-1,1
9216,DQN_2,-1,1
9217,DQN_2,-1,1
9218,draw,0,0
9219,DQN_2,-1,1
9220,DQN_2,-1,1
9221,draw,0,0
9222,DQN_2,-1,1
9223,DQN_2,-1,1
9224,DQN_2,-1,1
9225,draw,0,0
9226,DQN_2,-1,1
9227,DQN_2,-1,1
9228,DQN_2,-1,1
9229,draw,0,0
9230,DQN_2,-1,1
9231,DQN_2,-1,1
9232,DQN_2,-1,1
9233,DQN_2,-1,1
9234,draw,0,0
9235,DQN_2,-1,1
9236,DQN_2,-1,1
9237,draw,0,0
9238,DQN_2,-1,1
9239,DQN,1,-1
9240,DQN_2,-1,1
9241,DQN_2,-1,1
9242,DQN_2,-1,1
9243,DQN_2,-1,1
9244,DQN_2,-1,1
9245,DQN_2,-1,1
9246,DQN_2,-1,1
9247,DQN_2,-1,1
9248,DQN_2,-1,1
9249,draw,0,0
9250,DQN_2,-1,1
9251,DQN_2,-1,1
9252,DQN_2,-1,1
9253,draw,0,0
9254,DQN_2,-1,1
9255,DQN_2,-1,1
9256,DQN,1,-1
9257,DQN_2,-1,1
9258,DQN_2,-1,1
9259,DQN_2,-1,1
9260,DQN_2,-1,1
9261,DQN_2,-1,1
9262,DQN,1,-1
9263,DQN_2,-1,1
9264,DQN,1,-1
9265,draw,0,0
9266,DQN_2,-1,1
9267,DQN_2,-1,1
9268,DQN_2,-1,1
9269,draw,0,0
9270,DQN,1,-1
9271,DQN,1,-1
9272,DQN_2,-1,1
9273,DQN_2,-1,1
9274,draw,0,0
9275,draw,0,0
9276,DQN_2,-1,1
9277,DQN_2,-1,1
9278,DQN,1,-1
9279,DQN_2,-1,1
9280,DQN_2,-1,1
9281,DQN_2,-1,1
9282,DQN,1,-1
9283,DQN,1,-1
9284,DQN,1,-1
9285,DQN,1,-1
9286,DQN,1,-1
9287,DQN,1,-1
9288,DQN,1,-1
9289,DQN,1,-1
9290,DQN,1,-1
9291,DQN_2,-1,1
9292,DQN,1,-1
9293,DQN,1,-1
9294,DQN,1,-1
9295,DQN,1,-1
9296,DQN_2,-1,1
9297,DQN_2,-1,1
9298,DQN_2,-1,1
9299,DQN_2,-1,1
9300,DQN_2,-1,1
9301,DQN,1,-1
9302,DQN_2,-1,1
9303,DQN_2,-1,1
9304,DQN_2,-1,1
9305,DQN_2,-1,1
9306,draw,0,0
9307,DQN,1,-1
9308,DQN,1,-1
9309,DQN,1,-1
9310,DQN,1,-1
9311,DQN_2,-1,1
9312,DQN_2,-1,1
9313,DQN_2,-1,1
9314,DQN_2,-1,1
9315,DQN,1,-1
9316,DQN_2,-1,1
9317,DQN,1,-1
9318,DQN_2,-1,1
9319,DQN_2,-1,1
9320,DQN,1,-1
9321,DQN_2,-1,1
9322,DQN_2,-1,1
9323,DQN,1,-1
9324,DQN_2,-1,1
9325,DQN_2,-1,1
9326,DQN_2,-1,1
9327,DQN_2,-1,1
9328,DQN_2,-1,1
9329,DQN_2,-1,1
9330,DQN_2,-1,1
9331,DQN_2,-1,1
9332,DQN_2,-1,1
9333,DQN_2,-1,1
9334,DQN_2,-1,1
9335,DQN_2,-1,1
9336,draw,0,0
9337,DQN_2,-1,1
9338,draw,0,0
9339,draw,0,0
9340,draw,0,0
9341,DQN,1,-1
9342,DQN_2,-1,1
9343,DQN,1,-1
9344,DQN_2,-1,1
9345,DQN,1,-1
9346,DQN_2,-1,1
9347,DQN_2,-1,1
9348,DQN_2,-1,1
9349,draw,0,0
9350,DQN,1,-1
9351,DQN_2,-1,1
9352,draw,0,0
9353,draw,0,0
9354,DQN_2,-1,1
9355,DQN_2,-1,1
9356,DQN_2,-1,1
9357,DQN_2,-1,1
9358,DQN_2,-1,1
9359,DQN_2,-1,1
9360,DQN_2,-1,1
9361,draw,0,0
9362,DQN,1,-1
9363,DQN_2,-1,1
9364,DQN_2,-1,1
9365,DQN_2,-1,1
9366,DQN_2,-1,1
9367,DQN_2,-1,1
9368,DQN,1,-1
9369,DQN_2,-1,1
9370,draw,0,0
9371,DQN_2,-1,1
9372,DQN,1,-1
9373,DQN,1,-1
9374,DQN,1,-1
9375,DQN_2,-1,1
9376,DQN,1,-1
9377,DQN_2,-1,1
9378,DQN,1,-1
9379,DQN_2,-1,1
9380,draw,0,0
9381,DQN,1,-1
9382,draw,0,0
9383,DQN_2,-1,1
9384,DQN_2,-1,1
9385,DQN,1,-1
9386,draw,0,0
9387,DQN,1,-1
9388,draw,0,0
9389,DQN_2,-1,1
9390,draw,0,0
9391,DQN,1,-1
9392,DQN_2,-1,1
9393,DQN_2,-1,1
9394,DQN_2,-1,1
9395,draw,0,0
9396,DQN_2,-1,1
9397,DQN,1,-1
9398,DQN_2,-1,1
9399,DQN,1,-1
9400,DQN_2,-1,1
9401,DQN,1,-1
9402,draw,0,0
9403,draw,0,0
9404,draw,0,0
9405,draw,0,0
9406,draw,0,0
9407,draw,0,0
9408,draw,0,0
9409,DQN,1,-1
9410,draw,0,0
9411,DQN_2,-1,1
9412,DQN_2,-1,1
9413,draw,0,0
9414,draw,0,0
9415,draw,0,0
9416,DQN_2,-1,1
9417,DQN_2,-1,1
9418,DQN,1,-1
9419,draw,0,0
9420,DQN_2,-1,1
9421,draw,0,0
9422,DQN_2,-1,1
9423,draw,0,0
9424,DQN_2,-1,1
9425,DQN,1,-1
9426,draw,0,0
9427,draw,0,0
9428,DQN_2,-1,1
9429,draw,0,0
9430,DQN_2,-1,1
9431,draw,0,0
9432,draw,0,0
9433,draw,0,0
9434,draw,0,0
9435,draw,0,0
9436,DQN_2,-1,1
9437,draw,0,0
9438,draw,0,0
9439,draw,0,0
9440,draw,0,0
9441,DQN_2,-1,1
9442,draw,0,0
9443,draw,0,0
9444,draw,0,0
9445,draw,0,0
9446,draw,0,0
9447,draw,0,0
9448,DQN_2,-1,1
9449,draw,0,0
9450,DQN_2,-1,1
9451,DQN_2,-1,1
9452,draw,0,0
9453,DQN_2,-1,1
9454,DQN_2,-1,1
9455,draw,0,0
9456,draw,0,0
9457,draw,0,0
9458,draw,0,0
9459,draw,0,0
9460,draw,0,0
9461,draw,0,0
9462,draw,0,0
9463,DQN_2,-1,1
9464,DQN_2,-1,1
9465,DQN_2,-1,1
9466,DQN_2,-1,1
9467,DQN_2,-1,1
9468,draw,0,0
9469,DQN_2,-1,1
9470,DQN_2,-1,1
9471,DQN_2,-1,1
9472,draw,0,0
9473,DQN_2,-1,1
9474,DQN_2,-1,1
9475,DQN_2,-1,1
9476,DQN_2,-1,1
9477,DQN_2,-1,1
9478,DQN_2,-1,1
9479,DQN_2,-1,1
9480,DQN_2,-1,1
9481,DQN_2,-1,1
9482,draw,0,0
9483,draw,0,0
9484,draw,0,0
9485,draw,0,0
9486,DQN_2,-1,1
9487,draw,0,0
9488,DQN_2,-1,1
9489,DQN_2,-1,1
9490,draw,0,0
9491,draw,0,0
9492,DQN_2,-1,1
9493,draw,0,0
9494,draw,0,0
9495,DQN,1,-1
9496,draw,0,0
9497,DQN_2,-1,1
9498,DQN_2,-1,1
9499,DQN_2,-1,1
9500,DQN_2,-1,1
9501,DQN_2,-1,1
9502,draw,0,0
9503,draw,0,0
9504,DQN_2,-1,1
9505,DQN_2,-1,1
9506,DQN_2,-1,1
9507,DQN_2,-1,1
9508,DQN,1,-1
9509,DQN_2,-1,1
9510,DQN_2,-1,1
9511,DQN_2,-1,1
9512,DQN,1,-1
9513,draw,0,0
9514,DQN_2,-1,1
9515,DQN,1,-1
9516,DQN,1,-1
9517,draw,0,0
9518,DQN,1,-1
9519,draw,0,0
9520,draw,0,0
9521,draw,0,0
9522,DQN_2,-1,1
9523,DQN,1,-1
9524,DQN,1,-1
9525,draw,0,0
9526,draw,0,0
9527,DQN,1,-1
9528,DQN,1,-1
9529,DQN,1,-1
9530,draw,0,0
9531,draw,0,0
9532,draw,0,0
9533,DQN,1,-1
9534,draw,0,0
9535,DQN,1,-1
9536,DQN,1,-1
9537,draw,0,0
9538,DQN_2,-1,1
9539,draw,0,0
9540,DQN,1,-1
9541,DQN,1,-1
9542,draw,0,0
9543,DQN_2,-1,1
9544,draw,0,0
9545,DQN_2,-1,1
9546,DQN_2,-1,1
9547,DQN_2,-1,1
9548,DQN_2,-1,1
9549,draw,0,0
9550,DQN_2,-1,1
9551,draw,0,0
9552,draw,0,0
9553,DQN_2,-1,1
9554,draw,0,0
9555,draw,0,0
9556,DQN_2,-1,1
9557,draw,0,0
9558,draw,0,0
9559,draw,0,0
9560,DQN_2,-1,1
9561,draw,0,0
9562,draw,0,0
9563,draw,0,0
9564,draw,0,0
9565,draw,0,0
9566,DQN,1,-1
9567,DQN,1,-1
9568,DQN,1,-1
9569,draw,0,0
9570,DQN_2,-1,1
9571,draw,0,0
9572,draw,0,0
9573,draw,0,0
9574,draw,0,0
9575,draw,0,0
9576,draw,0,0
9577,DQN_2,-1,1
9578,DQN_2,-1,1
9579,draw,0,0
9580,DQN_2,-1,1
9581,DQN_2,-1,1
9582,DQN_2,-1,1
9583,DQN_2,-1,1
9584,draw,0,0
9585,draw,0,0
9586,DQN_2,-1,1
9587,DQN_2,-1,1
9588,draw,0,0
9589,draw,0,0
9590,draw,0,0
9591,draw,0,0
9592,draw,0,0
9593,draw,0,0
9594,draw,0,0
