episode,winner,PHC,PHC_2
5197,PHC_2,-1,1
5198,PHC_2,-1,1
5199,PHC_2,-1,1
5200,PHC_2,-1,1
5201,PHC_2,-1,1
5202,PHC_2,-1,1
5203,PHC_2,-1,1
5204,PHC_2,-1,1
5205,PHC_2,-1,1
5206,PHC_2,-1,1
5207,PHC_2,-1,1
5208,PHC_2,-1,1
5209,PHC_2,-1,1
5210,PHC_2,-1,1
5211,PHC_2,-1,1
5212,PHC_2,-1,1
5213,PHC_2,-1,1
5214,PHC_2,-1,1
5215,PHC_2,-1,1
5216,PHC_2,-1,1
5217,PHC_2,-1,1
5218,PHC_2,-1,1
5219,PHC_2,-1,1
5220,PHC_2,-1,1
5221,PHC_2,-1,1
5222,PHC_2,-1,1
5223,PHC_2,-1,1
5224,PHC_2,-1,1
5225,PHC_2,-1,1
5226,PHC_2,-1,1
5227,PHC_2,-1,1
5228,PHC_2,-1,1
5229,PHC_2,-1,1
5230,PHC_2,-1,1
5231,PHC_2,-1,1
5232,PHC_2,-1,1
5233,PHC_2,-1,1
5234,PHC_2,-1,1
5235,PHC_2,-1,1
5236,PHC_2,-1,1
5237,PHC_2,-1,1
5238,PHC_2,-1,1
5239,PHC_2,-1,1
5240,PHC_2,-1,1
5241,PHC_2,-1,1
5242,PHC_2,-1,1
5243,PHC_2,-1,1
5244,PHC_2,-1,1
5245,PHC_2,-1,1
5246,PHC_2,-1,1
5247,PHC_2,-1,1
5248,PHC_2,-1,1
5249,PHC_2,-1,1
5250,PHC_2,-1,1
5251,PHC_2,-1,1
5252,PHC_2,-1,1
5253,PHC_2,-1,1
5254,PHC_2,-1,1
5255,PHC_2,-1,1
5256,PHC_2,-1,1
5257,PHC_2,-1,1
5258,PHC_2,-1,1
5259,PHC_2,-1,1
5260,PHC_2,-1,1
5261,PHC_2,-1,1
5262,PHC_2,-1,1
5263,PHC_2,-1,1
5264,PHC_2,-1,1
5265,PHC_2,-1,1
5266,PHC_2,-1,1
5267,PHC_2,-1,1
5268,PHC_2,-1,1
5269,PHC_2,-1,1
5270,PHC_2,-1,1
5271,PHC_2,-1,1
5272,PHC_2,-1,1
5273,PHC_2,-1,1
5274,PHC_2,-1,1
5275,PHC_2,-1,1
5276,PHC_2,-1,1
5277,PHC_2,-1,1
5278,PHC_2,-1,1
5279,PHC_2,-1,1
5280,PHC_2,-1,1
5281,PHC_2,-1,1
5282,PHC_2,-1,1
5283,PHC_2,-1,1
5284,PHC_2,-1,1
5285,PHC_2,-1,1
5286,PHC_2,-1,1
5287,PHC_2,-1,1
5288,PHC_2,-1,1
5289,PHC_2,-1,1
5290,PHC_2,-1,1
5291,PHC_2,-1,1
5292,PHC_2,-1,1
5293,PHC_2,-1,1
5294,PHC_2,-1,1
5295,PHC_2,-1,1
5296,PHC_2,-1,1
5297,PHC_2,-1,1
5298,PHC_2,-1,1
5299,PHC_2,-1,1
5300,PHC_2,-1,1
5301,PHC_2,-1,1
5302,PHC_2,-1,1
5303,PHC_2,-1,1
5304,PHC_2,-1,1
5305,PHC_2,-1,1
5306,PHC_2,-1,1
5307,PHC_2,-1,1
5308,PHC_2,-1,1
5309,PHC_2,-1,1
5310,PHC_2,-1,1
5311,PHC_2,-1,1
5312,PHC_2,-1,1
5313,PHC_2,-1,1
5314,PHC_2,-1,1
5315,PHC_2,-1,1
5316,PHC_2,-1,1
5317,PHC_2,-1,1
5318,PHC_2,-1,1
5319,PHC_2,-1,1
5320,PHC_2,-1,1
5321,PHC_2,-1,1
5322,PHC_2,-1,1
5323,PHC_2,-1,1
5324,PHC_2,-1,1
5325,PHC_2,-1,1
5326,PHC_2,-1,1
5327,PHC_2,-1,1
5328,PHC_2,-1,1
5329,PHC_2,-1,1
5330,PHC_2,-1,1
5331,PHC_2,-1,1
5332,PHC_2,-1,1
5333,PHC_2,-1,1
5334,PHC_2,-1,1
5335,PHC_2,-1,1
5336,PHC_2,-1,1
5337,PHC_2,-1,1
5338,PHC_2,-1,1
5339,PHC_2,-1,1
5340,PHC_2,-1,1
5341,PHC_2,-1,1
5342,PHC_2,-1,1
5343,PHC_2,-1,1
5344,PHC_2,-1,1
5345,PHC_2,-1,1
5346,PHC_2,-1,1
5347,PHC_2,-1,1
5348,PHC_2,-1,1
5349,PHC_2,-1,1
5350,PHC_2,-1,1
5351,PHC_2,-1,1
5352,PHC_2,-1,1
5353,PHC_2,-1,1
5354,PHC_2,-1,1
5355,PHC_2,-1,1
5356,PHC_2,-1,1
5357,PHC_2,-1,1
5358,PHC_2,-1,1
5359,PHC_2,-1,1
5360,PHC_2,-1,1
5361,PHC_2,-1,1
5362,PHC_2,-1,1
5363,PHC_2,-1,1
5364,PHC_2,-1,1
5365,PHC_2,-1,1
5366,PHC_2,-1,1
5367,PHC_2,-1,1
5368,PHC_2,-1,1
5369,PHC_2,-1,1
5370,PHC_2,-1,1
5371,PHC_2,-1,1
5372,PHC_2,-1,1
5373,PHC_2,-1,1
5374,PHC_2,-1,1
5375,PHC_2,-1,1
5376,PHC_2,-1,1
5377,PHC_2,-1,1
5378,PHC_2,-1,1
5379,PHC_2,-1,1
5380,PHC_2,-1,1
5381,PHC_2,-1,1
5382,PHC_2,-1,1
5383,PHC_2,-1,1
5384,PHC_2,-1,1
5385,PHC_2,-1,1
5386,PHC_2,-1,1
5387,PHC_2,-1,1
5388,PHC_2,-1,1
5389,PHC_2,-1,1
5390,PHC_2,-1,1
5391,PHC_2,-1,1
5392,PHC_2,-1,1
5393,PHC_2,-1,1
5394,PHC_2,-1,1
5395,PHC_2,-1,1
5396,PHC_2,-1,1
5397,PHC_2,-1,1
5398,PHC_2,-1,1
5399,PHC_2,-1,1
5400,PHC_2,-1,1
5401,PHC_2,-1,1
5402,PHC_2,-1,1
5403,PHC_2,-1,1
5404,PHC_2,-1,1
5405,PHC_2,-1,1
5406,PHC_2,-1,1
5407,PHC_2,-1,1
5408,PHC_2,-1,1
5409,PHC_2,-1,1
5410,PHC_2,-1,1
5411,PHC_2,-1,1
5412,PHC_2,-1,1
5413,PHC_2,-1,1
5414,PHC_2,-1,1
5415,PHC_2,-1,1
5416,PHC_2,-1,1
5417,PHC_2,-1,1
5418,PHC_2,-1,1
5419,PHC_2,-1,1
5420,PHC_2,-1,1
5421,PHC_2,-1,1
5422,PHC_2,-1,1
5423,PHC_2,-1,1
5424,PHC_2,-1,1
5425,PHC_2,-1,1
5426,PHC_2,-1,1
5427,PHC_2,-1,1
5428,PHC_2,-1,1
5429,PHC_2,-1,1
5430,PHC_2,-1,1
5431,PHC_2,-1,1
5432,PHC_2,-1,1
5433,PHC_2,-1,1
5434,PHC_2,-1,1
5435,PHC_2,-1,1
5436,PHC_2,-1,1
5437,PHC_2,-1,1
5438,PHC_2,-1,1
5439,PHC_2,-1,1
5440,PHC_2,-1,1
5441,PHC_2,-1,1
5442,PHC_2,-1,1
5443,PHC_2,-1,1
5444,PHC_2,-1,1
5445,PHC_2,-1,1
5446,PHC_2,-1,1
5447,PHC_2,-1,1
5448,PHC_2,-1,1
5449,PHC_2,-1,1
5450,PHC_2,-1,1
5451,PHC_2,-1,1
5452,PHC_2,-1,1
5453,PHC_2,-1,1
5454,PHC_2,-1,1
5455,PHC_2,-1,1
5456,PHC_2,-1,1
5457,PHC_2,-1,1
5458,PHC_2,-1,1
5459,PHC_2,-1,1
5460,PHC_2,-1,1
5461,PHC_2,-1,1
5462,PHC_2,-1,1
5463,PHC_2,-1,1
5464,PHC_2,-1,1
5465,PHC_2,-1,1
5466,PHC_2,-1,1
5467,PHC_2,-1,1
5468,PHC_2,-1,1
5469,PHC_2,-1,1
5470,PHC_2,-1,1
5471,PHC_2,-1,1
5472,PHC_2,-1,1
5473,PHC_2,-1,1
5474,PHC_2,-1,1
5475,PHC_2,-1,1
5476,PHC_2,-1,1
5477,PHC_2,-1,1
5478,PHC_2,-1,1
5479,PHC_2,-1,1
5480,PHC_2,-1,1
5481,PHC_2,-1,1
5482,PHC_2,-1,1
5483,PHC_2,-1,1
5484,PHC_2,-1,1
5485,PHC_2,-1,1
5486,PHC_2,-1,1
5487,PHC_2,-1,1
5488,PHC_2,-1,1
5489,PHC_2,-1,1
5490,PHC_2,-1,1
5491,PHC_2,-1,1
5492,PHC_2,-1,1
5493,PHC_2,-1,1
5494,PHC_2,-1,1
5495,PHC_2,-1,1
5496,PHC_2,-1,1
5497,PHC_2,-1,1
5498,PHC_2,-1,1
5499,PHC_2,-1,1
5500,PHC_2,-1,1
5501,PHC_2,-1,1
5502,PHC_2,-1,1
5503,PHC_2,-1,1
5504,PHC_2,-1,1
5505,PHC_2,-1,1
5506,PHC_2,-1,1
5507,PHC_2,-1,1
5508,PHC_2,-1,1
5509,PHC_2,-1,1
5510,PHC_2,-1,1
5511,PHC_2,-1,1
5512,PHC_2,-1,1
5513,PHC_2,-1,1
5514,PHC_2,-1,1
5515,PHC_2,-1,1
5516,PHC_2,-1,1
5517,PHC_2,-1,1
5518,PHC_2,-1,1
5519,PHC_2,-1,1
5520,PHC_2,-1,1
5521,PHC_2,-1,1
5522,PHC_2,-1,1
5523,PHC_2,-1,1
5524,PHC_2,-1,1
5525,PHC_2,-1,1
5526,PHC_2,-1,1
5527,PHC_2,-1,1
5528,PHC_2,-1,1
5529,PHC_2,-1,1
5530,PHC_2,-1,1
5531,PHC_2,-1,1
5532,PHC_2,-1,1
5533,PHC_2,-1,1
5534,PHC_2,-1,1
5535,PHC_2,-1,1
5536,PHC_2,-1,1
5537,PHC_2,-1,1
5538,PHC_2,-1,1
5539,PHC_2,-1,1
5540,PHC_2,-1,1
5541,PHC_2,-1,1
5542,PHC_2,-1,1
5543,PHC_2,-1,1
5544,PHC_2,-1,1
5545,PHC_2,-1,1
5546,PHC_2,-1,1
5547,PHC_2,-1,1
5548,PHC_2,-1,1
5549,PHC_2,-1,1
5550,PHC_2,-1,1
5551,PHC_2,-1,1
5552,PHC_2,-1,1
5553,PHC_2,-1,1
5554,PHC_2,-1,1
5555,PHC_2,-1,1
5556,PHC_2,-1,1
5557,PHC_2,-1,1
5558,PHC_2,-1,1
5559,PHC_2,-1,1
5560,PHC_2,-1,1
5561,PHC_2,-1,1
5562,PHC_2,-1,1
5563,PHC_2,-1,1
5564,PHC_2,-1,1
5565,PHC_2,-1,1
5566,PHC_2,-1,1
5567,PHC_2,-1,1
5568,PHC_2,-1,1
5569,PHC_2,-1,1
5570,PHC_2,-1,1
5571,PHC_2,-1,1
5572,PHC_2,-1,1
5573,PHC_2,-1,1
5574,PHC_2,-1,1
5575,PHC_2,-1,1
5576,PHC_2,-1,1
5577,PHC_2,-1,1
5578,PHC_2,-1,1
5579,PHC_2,-1,1
5580,PHC_2,-1,1
5581,PHC_2,-1,1
5582,PHC_2,-1,1
5583,PHC_2,-1,1
5584,PHC_2,-1,1
5585,PHC_2,-1,1
5586,PHC_2,-1,1
5587,PHC_2,-1,1
5588,PHC_2,-1,1
5589,PHC_2,-1,1
5590,PHC_2,-1,1
5591,PHC_2,-1,1
5592,PHC_2,-1,1
5593,PHC_2,-1,1
5594,PHC_2,-1,1
5595,PHC_2,-1,1
5596,PHC_2,-1,1
5597,PHC_2,-1,1
5598,PHC_2,-1,1
5599,PHC_2,-1,1
5600,PHC_2,-1,1
5601,PHC_2,-1,1
5602,PHC_2,-1,1
5603,PHC_2,-1,1
5604,PHC_2,-1,1
5605,PHC_2,-1,1
5606,PHC_2,-1,1
5607,PHC_2,-1,1
5608,PHC_2,-1,1
5609,PHC_2,-1,1
5610,PHC_2,-1,1
5611,PHC_2,-1,1
5612,PHC_2,-1,1
5613,PHC_2,-1,1
5614,PHC_2,-1,1
5615,PHC_2,-1,1
5616,PHC_2,-1,1
5617,PHC_2,-1,1
5618,PHC_2,-1,1
5619,PHC_2,-1,1
5620,PHC_2,-1,1
5621,PHC_2,-1,1
5622,PHC_2,-1,1
5623,PHC_2,-1,1
5624,PHC_2,-1,1
5625,PHC_2,-1,1
5626,PHC_2,-1,1
5627,PHC_2,-1,1
5628,PHC_2,-1,1
5629,PHC_2,-1,1
5630,PHC_2,-1,1
5631,PHC_2,-1,1
5632,PHC_2,-1,1
5633,PHC_2,-1,1
5634,PHC_2,-1,1
5635,PHC_2,-1,1
5636,PHC_2,-1,1
5637,PHC_2,-1,1
5638,PHC_2,-1,1
5639,PHC_2,-1,1
5640,PHC_2,-1,1
5641,PHC_2,-1,1
5642,PHC_2,-1,1
5643,PHC_2,-1,1
5644,PHC_2,-1,1
5645,PHC_2,-1,1
5646,PHC_2,-1,1
5647,PHC_2,-1,1
5648,PHC_2,-1,1
5649,PHC_2,-1,1
5650,PHC_2,-1,1
5651,PHC_2,-1,1
5652,PHC_2,-1,1
5653,PHC_2,-1,1
5654,PHC_2,-1,1
5655,PHC_2,-1,1
5656,PHC_2,-1,1
5657,PHC_2,-1,1
5658,PHC_2,-1,1
5659,PHC_2,-1,1
5660,PHC_2,-1,1
5661,PHC_2,-1,1
5662,PHC_2,-1,1
5663,PHC_2,-1,1
5664,PHC_2,-1,1
5665,PHC_2,-1,1
5666,PHC_2,-1,1
5667,PHC_2,-1,1
5668,PHC_2,-1,1
5669,PHC_2,-1,1
5670,PHC_2,-1,1
5671,PHC_2,-1,1
5672,PHC_2,-1,1
5673,PHC_2,-1,1
5674,PHC_2,-1,1
5675,PHC_2,-1,1
5676,PHC_2,-1,1
5677,PHC_2,-1,1
5678,PHC_2,-1,1
5679,PHC_2,-1,1
5680,PHC_2,-1,1
5681,PHC_2,-1,1
5682,PHC_2,-1,1
5683,PHC_2,-1,1
5684,PHC_2,-1,1
5685,PHC_2,-1,1
5686,PHC_2,-1,1
5687,PHC_2,-1,1
5688,PHC_2,-1,1
5689,PHC_2,-1,1
5690,PHC_2,-1,1
5691,PHC_2,-1,1
5692,PHC_2,-1,1
5693,PHC_2,-1,1
5694,PHC_2,-1,1
5695,PHC_2,-1,1
5696,PHC_2,-1,1
5697,PHC_2,-1,1
5698,PHC_2,-1,1
5699,PHC_2,-1,1
5700,PHC_2,-1,1
5701,PHC_2,-1,1
5702,PHC_2,-1,1
5703,PHC_2,-1,1
5704,PHC_2,-1,1
5705,PHC_2,-1,1
5706,PHC_2,-1,1
5707,PHC_2,-1,1
5708,PHC_2,-1,1
5709,PHC_2,-1,1
5710,PHC_2,-1,1
5711,PHC_2,-1,1
5712,PHC_2,-1,1
5713,PHC_2,-1,1
5714,PHC_2,-1,1
5715,PHC_2,-1,1
5716,PHC_2,-1,1
5717,PHC_2,-1,1
5718,PHC_2,-1,1
5719,PHC_2,-1,1
5720,PHC_2,-1,1
5721,PHC_2,-1,1
5722,PHC_2,-1,1
5723,PHC_2,-1,1
5724,PHC_2,-1,1
5725,PHC_2,-1,1
5726,PHC_2,-1,1
5727,PHC_2,-1,1
5728,PHC_2,-1,1
5729,PHC_2,-1,1
5730,PHC_2,-1,1
5731,PHC_2,-1,1
5732,PHC_2,-1,1
5733,PHC_2,-1,1
5734,PHC_2,-1,1
5735,PHC_2,-1,1
5736,PHC_2,-1,1
5737,PHC_2,-1,1
5738,PHC_2,-1,1
5739,PHC_2,-1,1
5740,PHC_2,-1,1
5741,PHC_2,-1,1
5742,PHC_2,-1,1
5743,PHC_2,-1,1
5744,PHC_2,-1,1
5745,PHC_2,-1,1
5746,PHC_2,-1,1
5747,PHC_2,-1,1
5748,PHC_2,-1,1
5749,PHC_2,-1,1
5750,PHC_2,-1,1
5751,PHC_2,-1,1
5752,PHC_2,-1,1
5753,PHC_2,-1,1
5754,PHC_2,-1,1
5755,PHC_2,-1,1
5756,PHC_2,-1,1
5757,PHC_2,-1,1
5758,PHC_2,-1,1
5759,PHC_2,-1,1
5760,PHC_2,-1,1
5761,PHC_2,-1,1
5762,PHC_2,-1,1
5763,PHC_2,-1,1
5764,PHC_2,-1,1
5765,PHC_2,-1,1
5766,PHC_2,-1,1
5767,PHC_2,-1,1
5768,PHC_2,-1,1
5769,PHC_2,-1,1
5770,PHC_2,-1,1
5771,PHC_2,-1,1
5772,PHC_2,-1,1
5773,PHC_2,-1,1
5774,PHC_2,-1,1
5775,PHC_2,-1,1
5776,PHC_2,-1,1
5777,PHC_2,-1,1
5778,PHC_2,-1,1
5779,PHC_2,-1,1
5780,PHC_2,-1,1
5781,PHC_2,-1,1
5782,PHC_2,-1,1
5783,PHC_2,-1,1
5784,PHC_2,-1,1
5785,PHC_2,-1,1
5786,PHC_2,-1,1
5787,PHC_2,-1,1
5788,PHC_2,-1,1
5789,PHC_2,-1,1
5790,PHC_2,-1,1
5791,PHC_2,-1,1
5792,PHC_2,-1,1
5793,PHC_2,-1,1
5794,PHC_2,-1,1
5795,PHC_2,-1,1
5796,PHC_2,-1,1
5797,PHC_2,-1,1
5798,PHC_2,-1,1
5799,PHC_2,-1,1
5800,PHC_2,-1,1
5801,PHC_2,-1,1
5802,PHC_2,-1,1
5803,PHC_2,-1,1
5804,PHC_2,-1,1
5805,PHC_2,-1,1
5806,PHC_2,-1,1
5807,PHC_2,-1,1
5808,PHC_2,-1,1
5809,PHC_2,-1,1
5810,PHC_2,-1,1
5811,PHC_2,-1,1
5812,PHC_2,-1,1
5813,PHC_2,-1,1
5814,PHC_2,-1,1
5815,PHC_2,-1,1
5816,PHC_2,-1,1
5817,PHC_2,-1,1
5818,PHC_2,-1,1
5819,PHC_2,-1,1
5820,PHC_2,-1,1
5821,PHC_2,-1,1
5822,PHC_2,-1,1
5823,PHC_2,-1,1
5824,PHC_2,-1,1
5825,PHC_2,-1,1
5826,PHC_2,-1,1
5827,PHC_2,-1,1
5828,PHC_2,-1,1
5829,PHC_2,-1,1
5830,PHC_2,-1,1
5831,PHC_2,-1,1
5832,PHC_2,-1,1
5833,PHC_2,-1,1
5834,PHC_2,-1,1
5835,PHC_2,-1,1
5836,PHC_2,-1,1
5837,PHC_2,-1,1
5838,PHC_2,-1,1
5839,PHC_2,-1,1
5840,PHC_2,-1,1
5841,PHC_2,-1,1
5842,PHC_2,-1,1
5843,PHC_2,-1,1
5844,PHC_2,-1,1
5845,PHC_2,-1,1
5846,PHC_2,-1,1
5847,PHC_2,-1,1
5848,PHC_2,-1,1
5849,PHC_2,-1,1
5850,PHC_2,-1,1
5851,PHC_2,-1,1
5852,PHC_2,-1,1
5853,PHC_2,-1,1
5854,PHC_2,-1,1
5855,PHC_2,-1,1
5856,PHC_2,-1,1
5857,PHC_2,-1,1
5858,PHC_2,-1,1
5859,PHC_2,-1,1
5860,PHC_2,-1,1
5861,PHC_2,-1,1
5862,PHC_2,-1,1
5863,PHC_2,-1,1
5864,PHC_2,-1,1
5865,PHC_2,-1,1
5866,PHC_2,-1,1
5867,PHC_2,-1,1
5868,PHC_2,-1,1
5869,PHC_2,-1,1
5870,PHC_2,-1,1
5871,PHC_2,-1,1
5872,PHC_2,-1,1
5873,PHC_2,-1,1
5874,PHC_2,-1,1
5875,PHC_2,-1,1
5876,PHC_2,-1,1
5877,PHC_2,-1,1
5878,PHC_2,-1,1
5879,PHC_2,-1,1
5880,PHC_2,-1,1
5881,PHC_2,-1,1
5882,PHC_2,-1,1
5883,PHC_2,-1,1
5884,PHC_2,-1,1
5885,PHC_2,-1,1
5886,PHC_2,-1,1
5887,PHC_2,-1,1
5888,PHC_2,-1,1
5889,PHC_2,-1,1
5890,PHC_2,-1,1
5891,PHC_2,-1,1
5892,PHC_2,-1,1
5893,PHC_2,-1,1
5894,PHC_2,-1,1
5895,PHC_2,-1,1
5896,PHC_2,-1,1
5897,PHC_2,-1,1
5898,PHC_2,-1,1
5899,PHC_2,-1,1
5900,PHC_2,-1,1
5901,PHC_2,-1,1
5902,PHC_2,-1,1
5903,PHC_2,-1,1
5904,PHC_2,-1,1
5905,PHC_2,-1,1
5906,PHC_2,-1,1
5907,PHC_2,-1,1
5908,PHC_2,-1,1
5909,PHC_2,-1,1
5910,PHC_2,-1,1
5911,PHC_2,-1,1
5912,PHC_2,-1,1
5913,PHC_2,-1,1
5914,PHC_2,-1,1
5915,PHC_2,-1,1
5916,PHC_2,-1,1
5917,PHC_2,-1,1
5918,PHC_2,-1,1
5919,PHC_2,-1,1
5920,PHC_2,-1,1
5921,PHC_2,-1,1
5922,PHC_2,-1,1
5923,PHC_2,-1,1
5924,PHC_2,-1,1
5925,PHC_2,-1,1
5926,PHC_2,-1,1
5927,PHC_2,-1,1
5928,PHC_2,-1,1
5929,PHC_2,-1,1
5930,PHC_2,-1,1
5931,PHC_2,-1,1
5932,PHC_2,-1,1
5933,PHC_2,-1,1
5934,PHC_2,-1,1
5935,PHC_2,-1,1
5936,PHC_2,-1,1
5937,PHC_2,-1,1
5938,PHC_2,-1,1
5939,PHC_2,-1,1
5940,PHC_2,-1,1
5941,PHC_2,-1,1
5942,PHC_2,-1,1
5943,PHC_2,-1,1
5944,PHC_2,-1,1
5945,PHC_2,-1,1
5946,PHC_2,-1,1
5947,PHC_2,-1,1
5948,PHC_2,-1,1
5949,PHC_2,-1,1
5950,PHC_2,-1,1
5951,PHC_2,-1,1
5952,PHC_2,-1,1
5953,PHC_2,-1,1
5954,PHC_2,-1,1
5955,PHC_2,-1,1
5956,PHC_2,-1,1
5957,PHC_2,-1,1
5958,PHC_2,-1,1
5959,PHC_2,-1,1
5960,PHC_2,-1,1
5961,PHC_2,-1,1
5962,PHC_2,-1,1
5963,PHC_2,-1,1
5964,PHC_2,-1,1
5965,PHC_2,-1,1
5966,PHC_2,-1,1
5967,PHC_2,-1,1
5968,PHC_2,-1,1
5969,PHC_2,-1,1
5970,PHC_2,-1,1
5971,PHC_2,-1,1
5972,PHC_2,-1,1
5973,PHC_2,-1,1
5974,PHC_2,-1,1
5975,PHC_2,-1,1
5976,PHC_2,-1,1
5977,PHC_2,-1,1
5978,PHC_2,-1,1
5979,PHC_2,-1,1
5980,PHC_2,-1,1
5981,PHC_2,-1,1
5982,PHC_2,-1,1
5983,PHC_2,-1,1
5984,PHC_2,-1,1
5985,PHC_2,-1,1
5986,PHC_2,-1,1
5987,PHC_2,-1,1
5988,PHC_2,-1,1
5989,PHC_2,-1,1
5990,PHC_2,-1,1
5991,PHC_2,-1,1
5992,PHC_2,-1,1
5993,PHC_2,-1,1
5994,PHC_2,-1,1
5995,PHC_2,-1,1
5996,PHC_2,-1,1
5997,PHC_2,-1,1
5998,PHC_2,-1,1
5999,PHC_2,-1,1
6000,PHC_2,-1,1
6001,PHC_2,-1,1
6002,PHC_2,-1,1
6003,PHC_2,-1,1
6004,PHC_2,-1,1
6005,PHC_2,-1,1
6006,PHC_2,-1,1
6007,PHC_2,-1,1
6008,PHC_2,-1,1
6009,PHC_2,-1,1
6010,PHC_2,-1,1
6011,PHC_2,-1,1
6012,PHC_2,-1,1
6013,PHC_2,-1,1
6014,PHC_2,-1,1
6015,PHC_2,-1,1
6016,PHC_2,-1,1
6017,PHC_2,-1,1
6018,PHC_2,-1,1
6019,PHC_2,-1,1
6020,PHC_2,-1,1
6021,PHC_2,-1,1
6022,PHC_2,-1,1
6023,PHC_2,-1,1
6024,PHC_2,-1,1
6025,PHC_2,-1,1
6026,PHC_2,-1,1
6027,PHC_2,-1,1
6028,PHC_2,-1,1
6029,PHC_2,-1,1
6030,PHC_2,-1,1
6031,PHC_2,-1,1
6032,PHC_2,-1,1
6033,PHC_2,-1,1
6034,PHC_2,-1,1
6035,PHC_2,-1,1
6036,PHC_2,-1,1
6037,PHC_2,-1,1
6038,PHC_2,-1,1
6039,PHC_2,-1,1
6040,PHC_2,-1,1
6041,PHC_2,-1,1
6042,PHC_2,-1,1
6043,PHC_2,-1,1
6044,PHC_2,-1,1
6045,PHC_2,-1,1
6046,PHC_2,-1,1
6047,PHC_2,-1,1
6048,PHC_2,-1,1
6049,PHC_2,-1,1
6050,PHC_2,-1,1
6051,PHC_2,-1,1
6052,PHC_2,-1,1
6053,PHC_2,-1,1
6054,PHC_2,-1,1
6055,PHC_2,-1,1
6056,PHC_2,-1,1
6057,PHC_2,-1,1
6058,PHC_2,-1,1
6059,PHC_2,-1,1
6060,PHC_2,-1,1
6061,PHC_2,-1,1
6062,PHC_2,-1,1
6063,PHC_2,-1,1
6064,PHC_2,-1,1
6065,PHC_2,-1,1
6066,PHC_2,-1,1
6067,PHC_2,-1,1
6068,PHC_2,-1,1
6069,PHC_2,-1,1
6070,PHC_2,-1,1
6071,PHC_2,-1,1
6072,PHC_2,-1,1
6073,PHC_2,-1,1
6074,PHC_2,-1,1
6075,PHC_2,-1,1
6076,PHC_2,-1,1
6077,PHC_2,-1,1
6078,PHC_2,-1,1
6079,PHC_2,-1,1
6080,PHC_2,-1,1
6081,PHC_2,-1,1
6082,PHC_2,-1,1
6083,PHC_2,-1,1
6084,PHC_2,-1,1
6085,PHC_2,-1,1
6086,PHC_2,-1,1
6087,PHC_2,-1,1
6088,PHC_2,-1,1
6089,PHC_2,-1,1
6090,PHC_2,-1,1
6091,PHC_2,-1,1
6092,PHC_2,-1,1
6093,PHC_2,-1,1
6094,PHC_2,-1,1
6095,PHC_2,-1,1
6096,PHC_2,-1,1
6097,PHC_2,-1,1
6098,PHC_2,-1,1
6099,PHC_2,-1,1
6100,PHC_2,-1,1
6101,PHC_2,-1,1
6102,PHC_2,-1,1
6103,PHC_2,-1,1
6104,PHC_2,-1,1
6105,PHC_2,-1,1
6106,PHC_2,-1,1
6107,PHC_2,-1,1
6108,PHC_2,-1,1
6109,PHC_2,-1,1
6110,PHC_2,-1,1
6111,PHC_2,-1,1
6112,PHC_2,-1,1
6113,PHC_2,-1,1
6114,PHC_2,-1,1
6115,PHC_2,-1,1
6116,PHC_2,-1,1
6117,PHC_2,-1,1
6118,PHC_2,-1,1
6119,PHC_2,-1,1
6120,PHC_2,-1,1
6121,PHC_2,-1,1
6122,PHC_2,-1,1
6123,PHC_2,-1,1
6124,PHC_2,-1,1
6125,PHC_2,-1,1
6126,PHC_2,-1,1
6127,PHC_2,-1,1
6128,PHC_2,-1,1
6129,PHC_2,-1,1
6130,PHC_2,-1,1
6131,PHC_2,-1,1
6132,PHC_2,-1,1
6133,PHC_2,-1,1
6134,PHC_2,-1,1
6135,PHC_2,-1,1
6136,PHC_2,-1,1
6137,PHC_2,-1,1
6138,PHC_2,-1,1
6139,PHC_2,-1,1
6140,PHC_2,-1,1
6141,PHC_2,-1,1
6142,PHC_2,-1,1
6143,PHC_2,-1,1
6144,PHC_2,-1,1
6145,PHC_2,-1,1
6146,PHC_2,-1,1
6147,PHC_2,-1,1
6148,PHC_2,-1,1
6149,PHC_2,-1,1
6150,PHC_2,-1,1
6151,PHC_2,-1,1
6152,PHC_2,-1,1
6153,PHC_2,-1,1
6154,PHC_2,-1,1
6155,PHC_2,-1,1
6156,PHC_2,-1,1
6157,PHC_2,-1,1
6158,PHC_2,-1,1
6159,PHC_2,-1,1
6160,PHC_2,-1,1
6161,PHC_2,-1,1
6162,PHC_2,-1,1
6163,PHC_2,-1,1
6164,PHC_2,-1,1
6165,PHC_2,-1,1
6166,PHC_2,-1,1
6167,PHC_2,-1,1
6168,PHC_2,-1,1
6169,PHC_2,-1,1
6170,PHC_2,-1,1
6171,PHC_2,-1,1
6172,PHC_2,-1,1
6173,PHC_2,-1,1
6174,PHC_2,-1,1
6175,PHC_2,-1,1
6176,PHC_2,-1,1
6177,PHC_2,-1,1
6178,PHC_2,-1,1
6179,PHC_2,-1,1
6180,PHC_2,-1,1
6181,PHC_2,-1,1
6182,PHC_2,-1,1
6183,PHC_2,-1,1
6184,PHC_2,-1,1
6185,PHC_2,-1,1
6186,PHC_2,-1,1
6187,PHC_2,-1,1
6188,PHC_2,-1,1
6189,PHC_2,-1,1
6190,PHC_2,-1,1
6191,PHC_2,-1,1
6192,PHC_2,-1,1
6193,PHC_2,-1,1
6194,PHC_2,-1,1
