episode,winner,NashQ,Random
57049,NashQ,1,-1
57050,NashQ,1,-1
57051,NashQ,1,-1
57052,NashQ,1,-1
57053,NashQ,1,-1
57054,NashQ,1,-1
57055,Random,-1,1
57056,NashQ,1,-1
57057,Random,-1,1
57058,NashQ,1,-1
57059,NashQ,1,-1
57060,Random,-1,1
57061,NashQ,1,-1
57062,Random,-1,1
57063,Random,-1,1
57064,Random,-1,1
57065,Random,-1,1
57066,Random,-1,1
57067,NashQ,1,-1
57068,NashQ,1,-1
57069,NashQ,1,-1
57070,NashQ,1,-1
57071,NashQ,1,-1
57072,draw,0,0
57073,NashQ,1,-1
57074,Random,-1,1
57075,NashQ,1,-1
57076,NashQ,1,-1
57077,NashQ,1,-1
57078,Random,-1,1
57079,NashQ,1,-1
57080,NashQ,1,-1
57081,Random,-1,1
57082,draw,0,0
57083,NashQ,1,-1
57084,NashQ,1,-1
57085,Random,-1,1
57086,NashQ,1,-1
57087,NashQ,1,-1
57088,Random,-1,1
57089,Random,-1,1
57090,NashQ,1,-1
57091,NashQ,1,-1
57092,NashQ,1,-1
57093,NashQ,1,-1
57094,NashQ,1,-1
57095,NashQ,1,-1
57096,NashQ,1,-1
57097,Random,-1,1
57098,NashQ,1,-1
57099,Random,-1,1
57100,NashQ,1,-1
57101,Random,-1,1
57102,NashQ,1,-1
57103,draw,0,0
57104,NashQ,1,-1
57105,NashQ,1,-1
57106,NashQ,1,-1
57107,NashQ,1,-1
57108,Random,-1,1
57109,Random,-1,1
57110,NashQ,1,-1
57111,Random,-1,1
57112,NashQ,1,-1
57113,Random,-1,1
57114,NashQ,1,-1
57115,Random,-1,1
57116,Random,-1,1
57117,NashQ,1,-1
57118,NashQ,1,-1
57119,NashQ,1,-1
57120,NashQ,1,-1
57121,NashQ,1,-1
57122,Random,-1,1
57123,NashQ,1,-1
57124,NashQ,1,-1
57125,Random,-1,1
57126,Random,-1,1
57127,Random,-1,1
57128,NashQ,1,-1
57129,NashQ,1,-1
57130,NashQ,1,-1
57131,NashQ,1,-1
57132,Random,-1,1
57133,Random,-1,1
57134,NashQ,1,-1
57135,NashQ,1,-1
57136,NashQ,1,-1
57137,NashQ,1,-1
57138,Random,-1,1
57139,draw,0,0
57140,Random,-1,1
57141,Random,-1,1
57142,NashQ,1,-1
57143,NashQ,1,-1
57144,NashQ,1,-1
57145,NashQ,1,-1
57146,Random,-1,1
57147,Random,-1,1
57148,Random,-1,1
57149,Random,-1,1
57150,NashQ,1,-1
57151,NashQ,1,-1
57152,Random,-1,1
57153,Random,-1,1
57154,NashQ,1,-1
57155,NashQ,1,-1
57156,NashQ,1,-1
57157,Random,-1,1
57158,NashQ,1,-1
57159,NashQ,1,-1
57160,NashQ,1,-1
57161,NashQ,1,-1
57162,NashQ,1,-1
57163,Random,-1,1
57164,NashQ,1,-1
57165,NashQ,1,-1
57166,NashQ,1,-1
57167,Random,-1,1
57168,Random,-1,1
57169,NashQ,1,-1
57170,NashQ,1,-1
57171,NashQ,1,-1
57172,Random,-1,1
57173,NashQ,1,-1
57174,NashQ,1,-1
57175,Random,-1,1
57176,Random,-1,1
57177,Random,-1,1
57178,Random,-1,1
57179,Random,-1,1
57180,NashQ,1,-1
57181,Random,-1,1
57182,Random,-1,1
57183,Random,-1,1
57184,NashQ,1,-1
57185,NashQ,1,-1
57186,NashQ,1,-1
57187,NashQ,1,-1
57188,Random,-1,1
57189,NashQ,1,-1
57190,NashQ,1,-1
57191,NashQ,1,-1
57192,NashQ,1,-1
57193,NashQ,1,-1
57194,NashQ,1,-1
57195,draw,0,0
57196,NashQ,1,-1
57197,NashQ,1,-1
57198,NashQ,1,-1
57199,Random,-1,1
57200,NashQ,1,-1
57201,Random,-1,1
57202,Random,-1,1
57203,Random,-1,1
57204,Random,-1,1
57205,Random,-1,1
57206,NashQ,1,-1
57207,Random,-1,1
57208,NashQ,1,-1
57209,NashQ,1,-1
57210,Random,-1,1
57211,Random,-1,1
57212,NashQ,1,-1
57213,NashQ,1,-1
57214,Random,-1,1
57215,Random,-1,1
57216,NashQ,1,-1
57217,NashQ,1,-1
57218,NashQ,1,-1
57219,NashQ,1,-1
57220,NashQ,1,-1
57221,NashQ,1,-1
57222,Random,-1,1
57223,Random,-1,1
57224,NashQ,1,-1
57225,Random,-1,1
57226,NashQ,1,-1
57227,NashQ,1,-1
57228,Random,-1,1
57229,NashQ,1,-1
57230,Random,-1,1
57231,Random,-1,1
57232,NashQ,1,-1
57233,Random,-1,1
57234,Random,-1,1
57235,NashQ,1,-1
57236,Random,-1,1
57237,NashQ,1,-1
57238,NashQ,1,-1
57239,NashQ,1,-1
57240,Random,-1,1
57241,NashQ,1,-1
57242,NashQ,1,-1
57243,NashQ,1,-1
57244,Random,-1,1
57245,NashQ,1,-1
57246,Random,-1,1
57247,NashQ,1,-1
57248,NashQ,1,-1
57249,NashQ,1,-1
57250,Random,-1,1
57251,NashQ,1,-1
57252,draw,0,0
57253,Random,-1,1
57254,NashQ,1,-1
57255,NashQ,1,-1
57256,NashQ,1,-1
57257,NashQ,1,-1
57258,Random,-1,1
57259,Random,-1,1
57260,Random,-1,1
57261,Random,-1,1
57262,Random,-1,1
57263,Random,-1,1
57264,Random,-1,1
57265,draw,0,0
57266,Random,-1,1
57267,draw,0,0
57268,NashQ,1,-1
57269,Random,-1,1
57270,NashQ,1,-1
57271,NashQ,1,-1
57272,Random,-1,1
57273,NashQ,1,-1
57274,NashQ,1,-1
57275,NashQ,1,-1
57276,Random,-1,1
57277,NashQ,1,-1
57278,Random,-1,1
57279,NashQ,1,-1
57280,NashQ,1,-1
57281,NashQ,1,-1
57282,Random,-1,1
57283,Random,-1,1
57284,Random,-1,1
57285,NashQ,1,-1
57286,NashQ,1,-1
57287,NashQ,1,-1
57288,NashQ,1,-1
57289,Random,-1,1
57290,Random,-1,1
57291,NashQ,1,-1
57292,Random,-1,1
57293,NashQ,1,-1
57294,Random,-1,1
57295,Random,-1,1
57296,Random,-1,1
57297,NashQ,1,-1
57298,Random,-1,1
57299,Random,-1,1
57300,NashQ,1,-1
57301,Random,-1,1
57302,Random,-1,1
57303,NashQ,1,-1
57304,Random,-1,1
57305,NashQ,1,-1
57306,NashQ,1,-1
57307,draw,0,0
57308,NashQ,1,-1
57309,draw,0,0
57310,NashQ,1,-1
57311,NashQ,1,-1
57312,Random,-1,1
57313,Random,-1,1
57314,Random,-1,1
57315,Random,-1,1
57316,NashQ,1,-1
57317,NashQ,1,-1
57318,Random,-1,1
57319,Random,-1,1
57320,NashQ,1,-1
57321,NashQ,1,-1
57322,Random,-1,1
57323,Random,-1,1
57324,NashQ,1,-1
57325,Random,-1,1
57326,Random,-1,1
57327,NashQ,1,-1
57328,Random,-1,1
57329,NashQ,1,-1
57330,NashQ,1,-1
57331,Random,-1,1
57332,NashQ,1,-1
57333,NashQ,1,-1
57334,Random,-1,1
57335,NashQ,1,-1
57336,NashQ,1,-1
57337,draw,0,0
57338,NashQ,1,-1
57339,NashQ,1,-1
57340,Random,-1,1
57341,NashQ,1,-1
57342,Random,-1,1
57343,Random,-1,1
57344,NashQ,1,-1
57345,NashQ,1,-1
57346,Random,-1,1
57347,Random,-1,1
57348,Random,-1,1
57349,NashQ,1,-1
57350,Random,-1,1
57351,NashQ,1,-1
57352,NashQ,1,-1
57353,NashQ,1,-1
57354,Random,-1,1
57355,NashQ,1,-1
57356,NashQ,1,-1
57357,NashQ,1,-1
57358,NashQ,1,-1
57359,Random,-1,1
57360,NashQ,1,-1
57361,NashQ,1,-1
57362,draw,0,0
57363,Random,-1,1
57364,NashQ,1,-1
57365,Random,-1,1
57366,NashQ,1,-1
57367,NashQ,1,-1
57368,NashQ,1,-1
57369,NashQ,1,-1
57370,Random,-1,1
57371,NashQ,1,-1
57372,NashQ,1,-1
57373,Random,-1,1
57374,Random,-1,1
57375,Random,-1,1
57376,NashQ,1,-1
57377,Random,-1,1
57378,Random,-1,1
57379,NashQ,1,-1
57380,NashQ,1,-1
57381,NashQ,1,-1
57382,Random,-1,1
57383,Random,-1,1
57384,Random,-1,1
57385,Random,-1,1
57386,NashQ,1,-1
57387,Random,-1,1
57388,NashQ,1,-1
57389,Random,-1,1
57390,NashQ,1,-1
57391,Random,-1,1
57392,Random,-1,1
57393,NashQ,1,-1
57394,NashQ,1,-1
57395,NashQ,1,-1
57396,NashQ,1,-1
57397,NashQ,1,-1
57398,NashQ,1,-1
57399,NashQ,1,-1
57400,NashQ,1,-1
57401,NashQ,1,-1
57402,Random,-1,1
57403,NashQ,1,-1
57404,Random,-1,1
57405,NashQ,1,-1
57406,draw,0,0
57407,NashQ,1,-1
57408,NashQ,1,-1
57409,Random,-1,1
57410,NashQ,1,-1
57411,NashQ,1,-1
57412,draw,0,0
57413,Random,-1,1
57414,Random,-1,1
57415,NashQ,1,-1
57416,draw,0,0
57417,NashQ,1,-1
57418,Random,-1,1
57419,Random,-1,1
57420,draw,0,0
57421,NashQ,1,-1
57422,NashQ,1,-1
57423,draw,0,0
57424,NashQ,1,-1
57425,NashQ,1,-1
57426,NashQ,1,-1
57427,NashQ,1,-1
57428,NashQ,1,-1
57429,NashQ,1,-1
57430,Random,-1,1
57431,NashQ,1,-1
57432,NashQ,1,-1
57433,NashQ,1,-1
57434,Random,-1,1
57435,Random,-1,1
57436,NashQ,1,-1
57437,NashQ,1,-1
57438,Random,-1,1
57439,NashQ,1,-1
57440,Random,-1,1
57441,NashQ,1,-1
57442,NashQ,1,-1
57443,Random,-1,1
57444,NashQ,1,-1
57445,NashQ,1,-1
57446,Random,-1,1
57447,NashQ,1,-1
57448,Random,-1,1
57449,Random,-1,1
57450,NashQ,1,-1
57451,NashQ,1,-1
57452,NashQ,1,-1
57453,NashQ,1,-1
57454,NashQ,1,-1
57455,NashQ,1,-1
57456,Random,-1,1
57457,NashQ,1,-1
57458,NashQ,1,-1
57459,draw,0,0
57460,Random,-1,1
57461,NashQ,1,-1
57462,Random,-1,1
57463,NashQ,1,-1
57464,NashQ,1,-1
57465,Random,-1,1
57466,NashQ,1,-1
57467,NashQ,1,-1
57468,Random,-1,1
57469,NashQ,1,-1
57470,Random,-1,1
57471,Random,-1,1
57472,NashQ,1,-1
57473,Random,-1,1
57474,Random,-1,1
57475,NashQ,1,-1
57476,NashQ,1,-1
57477,NashQ,1,-1
57478,NashQ,1,-1
57479,Random,-1,1
57480,NashQ,1,-1
57481,Random,-1,1
57482,NashQ,1,-1
57483,draw,0,0
57484,NashQ,1,-1
57485,NashQ,1,-1
57486,NashQ,1,-1
57487,NashQ,1,-1
57488,Random,-1,1
57489,NashQ,1,-1
57490,NashQ,1,-1
57491,NashQ,1,-1
57492,NashQ,1,-1
57493,Random,-1,1
57494,draw,0,0
57495,Random,-1,1
57496,Random,-1,1
57497,NashQ,1,-1
57498,Random,-1,1
57499,NashQ,1,-1
57500,Random,-1,1
57501,Random,-1,1
57502,Random,-1,1
57503,Random,-1,1
57504,NashQ,1,-1
57505,NashQ,1,-1
57506,draw,0,0
57507,NashQ,1,-1
57508,NashQ,1,-1
57509,NashQ,1,-1
57510,Random,-1,1
57511,draw,0,0
57512,Random,-1,1
57513,NashQ,1,-1
57514,NashQ,1,-1
57515,Random,-1,1
57516,NashQ,1,-1
57517,NashQ,1,-1
57518,Random,-1,1
57519,NashQ,1,-1
57520,Random,-1,1
57521,NashQ,1,-1
57522,NashQ,1,-1
57523,NashQ,1,-1
57524,Random,-1,1
57525,NashQ,1,-1
57526,NashQ,1,-1
57527,NashQ,1,-1
57528,NashQ,1,-1
57529,Random,-1,1
57530,Random,-1,1
57531,Random,-1,1
57532,NashQ,1,-1
57533,NashQ,1,-1
57534,Random,-1,1
57535,Random,-1,1
57536,Random,-1,1
57537,Random,-1,1
57538,Random,-1,1
57539,NashQ,1,-1
57540,NashQ,1,-1
57541,NashQ,1,-1
57542,NashQ,1,-1
57543,NashQ,1,-1
57544,NashQ,1,-1
57545,Random,-1,1
57546,NashQ,1,-1
57547,NashQ,1,-1
57548,NashQ,1,-1
57549,NashQ,1,-1
57550,Random,-1,1
57551,NashQ,1,-1
57552,NashQ,1,-1
57553,Random,-1,1
57554,NashQ,1,-1
57555,NashQ,1,-1
57556,NashQ,1,-1
57557,NashQ,1,-1
57558,NashQ,1,-1
57559,NashQ,1,-1
57560,Random,-1,1
57561,Random,-1,1
57562,NashQ,1,-1
57563,Random,-1,1
57564,NashQ,1,-1
57565,Random,-1,1
57566,Random,-1,1
57567,Random,-1,1
57568,Random,-1,1
57569,NashQ,1,-1
57570,NashQ,1,-1
57571,draw,0,0
57572,Random,-1,1
57573,Random,-1,1
57574,Random,-1,1
57575,Random,-1,1
57576,NashQ,1,-1
57577,NashQ,1,-1
57578,Random,-1,1
57579,NashQ,1,-1
57580,Random,-1,1
57581,Random,-1,1
57582,NashQ,1,-1
57583,NashQ,1,-1
57584,Random,-1,1
57585,Random,-1,1
57586,Random,-1,1
57587,Random,-1,1
57588,NashQ,1,-1
57589,draw,0,0
57590,NashQ,1,-1
57591,Random,-1,1
57592,NashQ,1,-1
57593,NashQ,1,-1
57594,NashQ,1,-1
57595,NashQ,1,-1
57596,Random,-1,1
57597,draw,0,0
57598,NashQ,1,-1
57599,NashQ,1,-1
57600,NashQ,1,-1
57601,NashQ,1,-1
57602,NashQ,1,-1
57603,NashQ,1,-1
57604,NashQ,1,-1
57605,draw,0,0
57606,NashQ,1,-1
57607,NashQ,1,-1
57608,Random,-1,1
57609,NashQ,1,-1
57610,Random,-1,1
57611,NashQ,1,-1
57612,NashQ,1,-1
57613,NashQ,1,-1
57614,NashQ,1,-1
57615,draw,0,0
57616,Random,-1,1
57617,NashQ,1,-1
57618,NashQ,1,-1
57619,Random,-1,1
57620,NashQ,1,-1
57621,Random,-1,1
57622,NashQ,1,-1
57623,Random,-1,1
57624,NashQ,1,-1
57625,Random,-1,1
57626,NashQ,1,-1
57627,Random,-1,1
57628,draw,0,0
57629,NashQ,1,-1
57630,Random,-1,1
57631,NashQ,1,-1
57632,NashQ,1,-1
57633,Random,-1,1
57634,NashQ,1,-1
57635,NashQ,1,-1
57636,NashQ,1,-1
57637,NashQ,1,-1
57638,NashQ,1,-1
57639,NashQ,1,-1
57640,Random,-1,1
57641,NashQ,1,-1
57642,NashQ,1,-1
57643,Random,-1,1
57644,Random,-1,1
57645,NashQ,1,-1
57646,Random,-1,1
57647,Random,-1,1
57648,NashQ,1,-1
57649,NashQ,1,-1
57650,NashQ,1,-1
57651,Random,-1,1
57652,Random,-1,1
57653,NashQ,1,-1
57654,NashQ,1,-1
57655,NashQ,1,-1
57656,NashQ,1,-1
57657,NashQ,1,-1
57658,Random,-1,1
57659,Random,-1,1
57660,NashQ,1,-1
57661,Random,-1,1
57662,NashQ,1,-1
57663,NashQ,1,-1
57664,NashQ,1,-1
57665,NashQ,1,-1
57666,Random,-1,1
57667,draw,0,0
57668,NashQ,1,-1
57669,NashQ,1,-1
57670,NashQ,1,-1
57671,NashQ,1,-1
57672,NashQ,1,-1
57673,NashQ,1,-1
57674,NashQ,1,-1
57675,NashQ,1,-1
57676,NashQ,1,-1
57677,NashQ,1,-1
57678,NashQ,1,-1
57679,Random,-1,1
57680,Random,-1,1
57681,Random,-1,1
57682,Random,-1,1
57683,Random,-1,1
57684,Random,-1,1
57685,NashQ,1,-1
57686,NashQ,1,-1
57687,NashQ,1,-1
57688,NashQ,1,-1
57689,NashQ,1,-1
57690,Random,-1,1
57691,NashQ,1,-1
57692,NashQ,1,-1
57693,draw,0,0
57694,Random,-1,1
57695,draw,0,0
57696,NashQ,1,-1
57697,NashQ,1,-1
57698,Random,-1,1
57699,NashQ,1,-1
57700,NashQ,1,-1
57701,NashQ,1,-1
57702,Random,-1,1
57703,Random,-1,1
57704,NashQ,1,-1
57705,NashQ,1,-1
57706,NashQ,1,-1
57707,NashQ,1,-1
57708,draw,0,0
57709,Random,-1,1
57710,draw,0,0
57711,NashQ,1,-1
57712,NashQ,1,-1
57713,Random,-1,1
57714,NashQ,1,-1
57715,NashQ,1,-1
57716,NashQ,1,-1
57717,NashQ,1,-1
57718,Random,-1,1
57719,NashQ,1,-1
57720,Random,-1,1
57721,NashQ,1,-1
57722,NashQ,1,-1
57723,Random,-1,1
57724,NashQ,1,-1
57725,NashQ,1,-1
57726,NashQ,1,-1
57727,NashQ,1,-1
57728,NashQ,1,-1
57729,Random,-1,1
57730,NashQ,1,-1
57731,NashQ,1,-1
57732,NashQ,1,-1
57733,NashQ,1,-1
57734,Random,-1,1
57735,Random,-1,1
57736,Random,-1,1
57737,Random,-1,1
57738,NashQ,1,-1
57739,NashQ,1,-1
57740,Random,-1,1
57741,NashQ,1,-1
57742,NashQ,1,-1
57743,Random,-1,1
57744,Random,-1,1
57745,Random,-1,1
57746,draw,0,0
57747,NashQ,1,-1
57748,Random,-1,1
57749,NashQ,1,-1
57750,NashQ,1,-1
57751,NashQ,1,-1
57752,Random,-1,1
57753,Random,-1,1
57754,Random,-1,1
57755,NashQ,1,-1
57756,Random,-1,1
57757,NashQ,1,-1
57758,Random,-1,1
57759,NashQ,1,-1
57760,NashQ,1,-1
57761,NashQ,1,-1
57762,NashQ,1,-1
57763,NashQ,1,-1
57764,NashQ,1,-1
57765,Random,-1,1
57766,NashQ,1,-1
57767,NashQ,1,-1
57768,NashQ,1,-1
57769,NashQ,1,-1
57770,NashQ,1,-1
57771,NashQ,1,-1
57772,NashQ,1,-1
57773,NashQ,1,-1
57774,NashQ,1,-1
57775,NashQ,1,-1
57776,draw,0,0
57777,Random,-1,1
57778,NashQ,1,-1
57779,Random,-1,1
57780,NashQ,1,-1
57781,NashQ,1,-1
57782,Random,-1,1
57783,NashQ,1,-1
57784,Random,-1,1
57785,Random,-1,1
57786,Random,-1,1
57787,Random,-1,1
57788,NashQ,1,-1
57789,Random,-1,1
57790,NashQ,1,-1
57791,NashQ,1,-1
57792,Random,-1,1
57793,Random,-1,1
57794,NashQ,1,-1
57795,NashQ,1,-1
57796,NashQ,1,-1
57797,Random,-1,1
57798,NashQ,1,-1
57799,NashQ,1,-1
57800,NashQ,1,-1
57801,NashQ,1,-1
57802,NashQ,1,-1
57803,NashQ,1,-1
57804,NashQ,1,-1
57805,NashQ,1,-1
57806,Random,-1,1
57807,Random,-1,1
57808,Random,-1,1
57809,NashQ,1,-1
57810,NashQ,1,-1
57811,Random,-1,1
57812,NashQ,1,-1
57813,Random,-1,1
57814,Random,-1,1
57815,Random,-1,1
57816,NashQ,1,-1
57817,draw,0,0
57818,Random,-1,1
57819,NashQ,1,-1
57820,NashQ,1,-1
57821,Random,-1,1
57822,NashQ,1,-1
57823,NashQ,1,-1
57824,NashQ,1,-1
57825,Random,-1,1
57826,Random,-1,1
57827,Random,-1,1
57828,NashQ,1,-1
57829,Random,-1,1
57830,NashQ,1,-1
57831,Random,-1,1
57832,Random,-1,1
57833,Random,-1,1
57834,Random,-1,1
57835,Random,-1,1
57836,NashQ,1,-1
57837,draw,0,0
57838,NashQ,1,-1
57839,NashQ,1,-1
57840,draw,0,0
57841,NashQ,1,-1
57842,Random,-1,1
57843,Random,-1,1
57844,Random,-1,1
57845,Random,-1,1
57846,NashQ,1,-1
57847,Random,-1,1
57848,NashQ,1,-1
57849,NashQ,1,-1
57850,Random,-1,1
57851,Random,-1,1
57852,NashQ,1,-1
57853,NashQ,1,-1
57854,NashQ,1,-1
57855,Random,-1,1
57856,NashQ,1,-1
57857,NashQ,1,-1
57858,NashQ,1,-1
57859,NashQ,1,-1
57860,Random,-1,1
57861,NashQ,1,-1
57862,Random,-1,1
57863,Random,-1,1
57864,NashQ,1,-1
57865,Random,-1,1
57866,Random,-1,1
57867,NashQ,1,-1
57868,NashQ,1,-1
57869,Random,-1,1
57870,NashQ,1,-1
57871,NashQ,1,-1
57872,NashQ,1,-1
57873,NashQ,1,-1
57874,draw,0,0
57875,NashQ,1,-1
57876,Random,-1,1
57877,NashQ,1,-1
57878,NashQ,1,-1
57879,Random,-1,1
57880,Random,-1,1
57881,Random,-1,1
57882,NashQ,1,-1
57883,NashQ,1,-1
57884,Random,-1,1
57885,NashQ,1,-1
57886,NashQ,1,-1
57887,Random,-1,1
57888,NashQ,1,-1
57889,Random,-1,1
57890,NashQ,1,-1
57891,NashQ,1,-1
57892,Random,-1,1
57893,Random,-1,1
57894,NashQ,1,-1
57895,NashQ,1,-1
57896,NashQ,1,-1
57897,Random,-1,1
57898,Random,-1,1
57899,Random,-1,1
57900,Random,-1,1
57901,NashQ,1,-1
57902,NashQ,1,-1
57903,NashQ,1,-1
57904,NashQ,1,-1
57905,NashQ,1,-1
57906,Random,-1,1
57907,Random,-1,1
57908,NashQ,1,-1
57909,NashQ,1,-1
57910,NashQ,1,-1
57911,NashQ,1,-1
57912,Random,-1,1
57913,Random,-1,1
57914,NashQ,1,-1
57915,draw,0,0
57916,Random,-1,1
57917,Random,-1,1
57918,Random,-1,1
57919,NashQ,1,-1
57920,NashQ,1,-1
57921,NashQ,1,-1
57922,NashQ,1,-1
57923,Random,-1,1
57924,Random,-1,1
57925,Random,-1,1
57926,NashQ,1,-1
57927,draw,0,0
57928,draw,0,0
57929,Random,-1,1
57930,NashQ,1,-1
57931,NashQ,1,-1
57932,NashQ,1,-1
57933,NashQ,1,-1
57934,Random,-1,1
57935,Random,-1,1
57936,Random,-1,1
57937,NashQ,1,-1
57938,NashQ,1,-1
57939,Random,-1,1
57940,Random,-1,1
57941,Random,-1,1
57942,Random,-1,1
57943,Random,-1,1
57944,NashQ,1,-1
57945,Random,-1,1
57946,NashQ,1,-1
57947,NashQ,1,-1
57948,Random,-1,1
57949,NashQ,1,-1
57950,NashQ,1,-1
57951,NashQ,1,-1
57952,NashQ,1,-1
57953,NashQ,1,-1
57954,NashQ,1,-1
57955,NashQ,1,-1
57956,Random,-1,1
57957,Random,-1,1
57958,draw,0,0
57959,Random,-1,1
57960,NashQ,1,-1
57961,Random,-1,1
57962,Random,-1,1
57963,NashQ,1,-1
57964,NashQ,1,-1
57965,NashQ,1,-1
57966,NashQ,1,-1
57967,NashQ,1,-1
57968,Random,-1,1
57969,NashQ,1,-1
57970,Random,-1,1
57971,NashQ,1,-1
57972,NashQ,1,-1
57973,Random,-1,1
57974,NashQ,1,-1
57975,NashQ,1,-1
57976,NashQ,1,-1
57977,NashQ,1,-1
57978,NashQ,1,-1
57979,Random,-1,1
57980,Random,-1,1
57981,NashQ,1,-1
57982,NashQ,1,-1
57983,NashQ,1,-1
57984,NashQ,1,-1
57985,Random,-1,1
57986,NashQ,1,-1
57987,NashQ,1,-1
57988,NashQ,1,-1
57989,NashQ,1,-1
57990,Random,-1,1
57991,Random,-1,1
57992,NashQ,1,-1
57993,Random,-1,1
57994,NashQ,1,-1
57995,Random,-1,1
57996,Random,-1,1
57997,Random,-1,1
57998,draw,0,0
57999,NashQ,1,-1
58000,NashQ,1,-1
58001,NashQ,1,-1
58002,Random,-1,1
58003,NashQ,1,-1
58004,Random,-1,1
58005,NashQ,1,-1
58006,NashQ,1,-1
58007,Random,-1,1
58008,NashQ,1,-1
58009,Random,-1,1
58010,NashQ,1,-1
58011,Random,-1,1
58012,Random,-1,1
58013,NashQ,1,-1
58014,Random,-1,1
58015,NashQ,1,-1
58016,NashQ,1,-1
58017,NashQ,1,-1
58018,NashQ,1,-1
58019,Random,-1,1
58020,Random,-1,1
58021,NashQ,1,-1
58022,NashQ,1,-1
58023,Random,-1,1
58024,Random,-1,1
58025,draw,0,0
58026,Random,-1,1
58027,NashQ,1,-1
58028,NashQ,1,-1
58029,NashQ,1,-1
58030,NashQ,1,-1
58031,NashQ,1,-1
58032,NashQ,1,-1
58033,NashQ,1,-1
58034,Random,-1,1
58035,NashQ,1,-1
58036,draw,0,0
58037,Random,-1,1
58038,draw,0,0
58039,NashQ,1,-1
58040,NashQ,1,-1
58041,draw,0,0
58042,NashQ,1,-1
58043,NashQ,1,-1
58044,NashQ,1,-1
58045,NashQ,1,-1
58046,NashQ,1,-1
58047,Random,-1,1
58048,NashQ,1,-1
58049,NashQ,1,-1
58050,NashQ,1,-1
58051,NashQ,1,-1
58052,NashQ,1,-1
58053,NashQ,1,-1
58054,Random,-1,1
58055,Random,-1,1
58056,Random,-1,1
58057,NashQ,1,-1
58058,draw,0,0
58059,NashQ,1,-1
58060,draw,0,0
58061,Random,-1,1
58062,NashQ,1,-1
58063,NashQ,1,-1
58064,NashQ,1,-1
58065,Random,-1,1
58066,NashQ,1,-1
58067,Random,-1,1
58068,NashQ,1,-1
58069,NashQ,1,-1
58070,NashQ,1,-1
58071,NashQ,1,-1
58072,Random,-1,1
58073,NashQ,1,-1
58074,Random,-1,1
58075,NashQ,1,-1
58076,NashQ,1,-1
58077,Random,-1,1
58078,Random,-1,1
58079,NashQ,1,-1
58080,NashQ,1,-1
58081,Random,-1,1
58082,NashQ,1,-1
58083,Random,-1,1
58084,NashQ,1,-1
58085,Random,-1,1
58086,Random,-1,1
58087,Random,-1,1
58088,NashQ,1,-1
58089,Random,-1,1
58090,draw,0,0
58091,Random,-1,1
58092,NashQ,1,-1
58093,NashQ,1,-1
58094,Random,-1,1
58095,NashQ,1,-1
58096,draw,0,0
58097,Random,-1,1
58098,NashQ,1,-1
58099,NashQ,1,-1
58100,NashQ,1,-1
58101,NashQ,1,-1
58102,NashQ,1,-1
58103,NashQ,1,-1
58104,NashQ,1,-1
58105,Random,-1,1
58106,NashQ,1,-1
58107,NashQ,1,-1
58108,NashQ,1,-1
58109,Random,-1,1
58110,Random,-1,1
58111,NashQ,1,-1
58112,Random,-1,1
58113,NashQ,1,-1
58114,Random,-1,1
58115,NashQ,1,-1
58116,NashQ,1,-1
58117,Random,-1,1
58118,Random,-1,1
58119,NashQ,1,-1
58120,NashQ,1,-1
58121,Random,-1,1
58122,NashQ,1,-1
58123,draw,0,0
58124,NashQ,1,-1
58125,NashQ,1,-1
58126,NashQ,1,-1
58127,NashQ,1,-1
58128,Random,-1,1
58129,NashQ,1,-1
58130,NashQ,1,-1
58131,Random,-1,1
58132,Random,-1,1
58133,NashQ,1,-1
58134,NashQ,1,-1
58135,NashQ,1,-1
58136,NashQ,1,-1
58137,NashQ,1,-1
58138,NashQ,1,-1
58139,NashQ,1,-1
58140,Random,-1,1
58141,Random,-1,1
58142,Random,-1,1
58143,Random,-1,1
58144,Random,-1,1
58145,NashQ,1,-1
58146,NashQ,1,-1
58147,NashQ,1,-1
58148,Random,-1,1
58149,Random,-1,1
58150,NashQ,1,-1
58151,Random,-1,1
58152,Random,-1,1
58153,draw,0,0
58154,NashQ,1,-1
58155,Random,-1,1
58156,draw,0,0
58157,NashQ,1,-1
58158,NashQ,1,-1
58159,NashQ,1,-1
58160,Random,-1,1
58161,draw,0,0
58162,NashQ,1,-1
58163,NashQ,1,-1
58164,Random,-1,1
58165,NashQ,1,-1
58166,Random,-1,1
58167,NashQ,1,-1
58168,Random,-1,1
58169,NashQ,1,-1
58170,Random,-1,1
58171,Random,-1,1
58172,draw,0,0
58173,Random,-1,1
58174,draw,0,0
58175,NashQ,1,-1
58176,NashQ,1,-1
58177,NashQ,1,-1
58178,Random,-1,1
58179,draw,0,0
58180,Random,-1,1
58181,NashQ,1,-1
58182,NashQ,1,-1
58183,NashQ,1,-1
58184,NashQ,1,-1
58185,Random,-1,1
58186,Random,-1,1
58187,NashQ,1,-1
58188,Random,-1,1
58189,NashQ,1,-1
58190,NashQ,1,-1
58191,Random,-1,1
58192,NashQ,1,-1
58193,NashQ,1,-1
58194,NashQ,1,-1
58195,Random,-1,1
58196,NashQ,1,-1
58197,NashQ,1,-1
58198,NashQ,1,-1
58199,Random,-1,1
58200,NashQ,1,-1
58201,NashQ,1,-1
58202,NashQ,1,-1
58203,NashQ,1,-1
