episode,winner,MinimaxQ,MinimaxQ_2
8858,MinimaxQ_2,-1,1
8859,draw,0,0
8860,MinimaxQ,1,-1
8861,draw,0,0
8862,draw,0,0
8863,MinimaxQ,1,-1
8864,draw,0,0
8865,draw,0,0
8866,draw,0,0
8867,draw,0,0
8868,draw,0,0
8869,draw,0,0
8870,draw,0,0
8871,draw,0,0
8872,draw,0,0
8873,draw,0,0
8874,draw,0,0
8875,draw,0,0
8876,draw,0,0
8877,draw,0,0
8878,draw,0,0
8879,draw,0,0
8880,draw,0,0
8881,draw,0,0
8882,MinimaxQ,1,-1
8883,draw,0,0
8884,draw,0,0
8885,draw,0,0
8886,draw,0,0
8887,draw,0,0
8888,draw,0,0
8889,draw,0,0
8890,draw,0,0
8891,draw,0,0
8892,draw,0,0
8893,draw,0,0
8894,draw,0,0
8895,draw,0,0
8896,draw,0,0
8897,draw,0,0
8898,draw,0,0
8899,draw,0,0
8900,draw,0,0
8901,draw,0,0
8902,draw,0,0
8903,draw,0,0
8904,draw,0,0
8905,MinimaxQ_2,-1,1
8906,draw,0,0
8907,draw,0,0
8908,draw,0,0
8909,draw,0,0
8910,draw,0,0
8911,draw,0,0
8912,draw,0,0
8913,draw,0,0
8914,draw,0,0
8915,draw,0,0
8916,draw,0,0
8917,draw,0,0
8918,draw,0,0
8919,draw,0,0
8920,draw,0,0
8921,MinimaxQ_2,-1,1
8922,MinimaxQ,1,-1
8923,draw,0,0
8924,draw,0,0
8925,draw,0,0
8926,MinimaxQ,1,-1
8927,draw,0,0
8928,draw,0,0
8929,draw,0,0
8930,draw,0,0
8931,draw,0,0
8932,MinimaxQ_2,-1,1
8933,draw,0,0
8934,MinimaxQ_2,-1,1
8935,draw,0,0
8936,MinimaxQ,1,-1
8937,draw,0,0
8938,draw,0,0
8939,MinimaxQ_2,-1,1
8940,draw,0,0
8941,draw,0,0
8942,draw,0,0
8943,draw,0,0
8944,draw,0,0
8945,draw,0,0
8946,draw,0,0
8947,MinimaxQ_2,-1,1
8948,draw,0,0
8949,draw,0,0
8950,draw,0,0
8951,draw,0,0
8952,draw,0,0
8953,draw,0,0
8954,draw,0,0
8955,draw,0,0
8956,draw,0,0
8957,draw,0,0
8958,draw,0,0
8959,draw,0,0
8960,draw,0,0
8961,draw,0,0
8962,MinimaxQ_2,-1,1
8963,draw,0,0
8964,draw,0,0
8965,draw,0,0
8966,draw,0,0
8967,MinimaxQ_2,-1,1
8968,MinimaxQ_2,-1,1
8969,draw,0,0
8970,draw,0,0
8971,draw,0,0
8972,draw,0,0
8973,draw,0,0
8974,draw,0,0
8975,MinimaxQ_2,-1,1
8976,draw,0,0
8977,draw,0,0
8978,draw,0,0
8979,draw,0,0
8980,draw,0,0
8981,draw,0,0
8982,draw,0,0
8983,draw,0,0
8984,draw,0,0
8985,draw,0,0
8986,draw,0,0
8987,draw,0,0
8988,draw,0,0
8989,MinimaxQ_2,-1,1
8990,draw,0,0
8991,MinimaxQ,1,-1
8992,draw,0,0
8993,draw,0,0
8994,MinimaxQ,1,-1
8995,draw,0,0
8996,draw,0,0
8997,draw,0,0
8998,draw,0,0
8999,draw,0,0
9000,draw,0,0
9001,draw,0,0
9002,MinimaxQ_2,-1,1
9003,draw,0,0
9004,draw,0,0
9005,draw,0,0
9006,draw,0,0
9007,draw,0,0
9008,draw,0,0
9009,draw,0,0
9010,draw,0,0
9011,draw,0,0
9012,draw,0,0
9013,draw,0,0
9014,draw,0,0
9015,draw,0,0
9016,draw,0,0
9017,draw,0,0
9018,draw,0,0
9019,draw,0,0
9020,draw,0,0
9021,draw,0,0
9022,draw,0,0
9023,draw,0,0
9024,draw,0,0
9025,draw,0,0
9026,MinimaxQ,1,-1
9027,draw,0,0
9028,draw,0,0
9029,MinimaxQ,1,-1
9030,MinimaxQ_2,-1,1
9031,draw,0,0
9032,MinimaxQ_2,-1,1
9033,draw,0,0
9034,MinimaxQ_2,-1,1
9035,draw,0,0
9036,draw,0,0
9037,draw,0,0
9038,draw,0,0
9039,draw,0,0
9040,MinimaxQ,1,-1
9041,draw,0,0
9042,draw,0,0
9043,draw,0,0
9044,draw,0,0
9045,draw,0,0
9046,MinimaxQ_2,-1,1
9047,draw,0,0
9048,draw,0,0
9049,draw,0,0
9050,draw,0,0
9051,draw,0,0
9052,draw,0,0
9053,draw,0,0
9054,draw,0,0
9055,draw,0,0
9056,draw,0,0
9057,draw,0,0
9058,MinimaxQ_2,-1,1
9059,MinimaxQ,1,-1
9060,draw,0,0
9061,draw,0,0
9062,draw,0,0
9063,MinimaxQ,1,-1
9064,draw,0,0
9065,draw,0,0
9066,draw,0,0
9067,draw,0,0
9068,MinimaxQ_2,-1,1
9069,draw,0,0
9070,MinimaxQ_2,-1,1
9071,MinimaxQ_2,-1,1
9072,draw,0,0
9073,draw,0,0
9074,draw,0,0
9075,draw,0,0
9076,draw,0,0
9077,draw,0,0
9078,draw,0,0
9079,draw,0,0
9080,draw,0,0
9081,draw,0,0
9082,draw,0,0
9083,draw,0,0
9084,draw,0,0
9085,draw,0,0
9086,draw,0,0
9087,draw,0,0
9088,draw,0,0
9089,draw,0,0
9090,draw,0,0
9091,draw,0,0
9092,draw,0,0
9093,draw,0,0
9094,draw,0,0
9095,draw,0,0
9096,draw,0,0
9097,MinimaxQ,1,-1
9098,draw,0,0
9099,draw,0,0
9100,draw,0,0
9101,draw,0,0
9102,MinimaxQ_2,-1,1
9103,draw,0,0
9104,draw,0,0
9105,draw,0,0
9106,draw,0,0
9107,draw,0,0
9108,draw,0,0
9109,draw,0,0
9110,MinimaxQ,1,-1
9111,draw,0,0
9112,draw,0,0
9113,draw,0,0
9114,MinimaxQ,1,-1
9115,draw,0,0
9116,draw,0,0
9117,draw,0,0
9118,draw,0,0
9119,draw,0,0
9120,MinimaxQ_2,-1,1
9121,draw,0,0
9122,MinimaxQ,1,-1
9123,draw,0,0
9124,MinimaxQ,1,-1
9125,draw,0,0
9126,draw,0,0
9127,draw,0,0
9128,MinimaxQ_2,-1,1
9129,draw,0,0
9130,draw,0,0
9131,draw,0,0
9132,MinimaxQ_2,-1,1
9133,draw,0,0
9134,MinimaxQ_2,-1,1
9135,draw,0,0
9136,draw,0,0
9137,draw,0,0
9138,draw,0,0
9139,draw,0,0
9140,draw,0,0
9141,MinimaxQ,1,-1
9142,draw,0,0
9143,draw,0,0
9144,draw,0,0
9145,draw,0,0
9146,draw,0,0
9147,draw,0,0
9148,draw,0,0
9149,draw,0,0
9150,draw,0,0
9151,draw,0,0
9152,draw,0,0
9153,MinimaxQ_2,-1,1
9154,draw,0,0
9155,draw,0,0
9156,draw,0,0
9157,draw,0,0
9158,draw,0,0
9159,draw,0,0
9160,draw,0,0
9161,draw,0,0
9162,draw,0,0
9163,draw,0,0
9164,draw,0,0
9165,draw,0,0
9166,draw,0,0
9167,draw,0,0
9168,draw,0,0
9169,draw,0,0
9170,MinimaxQ_2,-1,1
9171,draw,0,0
9172,draw,0,0
9173,draw,0,0
9174,draw,0,0
9175,MinimaxQ,1,-1
9176,draw,0,0
9177,draw,0,0
9178,draw,0,0
9179,draw,0,0
9180,draw,0,0
9181,draw,0,0
9182,MinimaxQ_2,-1,1
9183,draw,0,0
9184,MinimaxQ_2,-1,1
9185,draw,0,0
9186,draw,0,0
9187,draw,0,0
9188,draw,0,0
9189,draw,0,0
9190,draw,0,0
9191,draw,0,0
9192,draw,0,0
9193,draw,0,0
9194,draw,0,0
9195,MinimaxQ_2,-1,1
9196,MinimaxQ,1,-1
9197,draw,0,0
9198,draw,0,0
9199,draw,0,0
9200,draw,0,0
9201,draw,0,0
9202,draw,0,0
9203,draw,0,0
9204,draw,0,0
9205,MinimaxQ_2,-1,1
9206,MinimaxQ,1,-1
9207,draw,0,0
9208,draw,0,0
9209,MinimaxQ_2,-1,1
9210,draw,0,0
9211,draw,0,0
9212,draw,0,0
9213,MinimaxQ_2,-1,1
9214,draw,0,0
9215,draw,0,0
9216,MinimaxQ_2,-1,1
9217,draw,0,0
9218,MinimaxQ,1,-1
9219,MinimaxQ_2,-1,1
9220,draw,0,0
9221,draw,0,0
9222,draw,0,0
9223,draw,0,0
9224,MinimaxQ_2,-1,1
9225,draw,0,0
9226,draw,0,0
9227,draw,0,0
9228,draw,0,0
9229,draw,0,0
9230,draw,0,0
9231,draw,0,0
9232,draw,0,0
9233,draw,0,0
9234,draw,0,0
9235,draw,0,0
9236,MinimaxQ_2,-1,1
9237,draw,0,0
9238,draw,0,0
9239,MinimaxQ_2,-1,1
9240,draw,0,0
9241,draw,0,0
9242,draw,0,0
9243,draw,0,0
9244,MinimaxQ,1,-1
9245,draw,0,0
9246,MinimaxQ_2,-1,1
9247,draw,0,0
9248,MinimaxQ_2,-1,1
9249,draw,0,0
9250,draw,0,0
9251,draw,0,0
9252,draw,0,0
9253,MinimaxQ_2,-1,1
9254,MinimaxQ_2,-1,1
9255,draw,0,0
9256,MinimaxQ,1,-1
9257,draw,0,0
9258,draw,0,0
9259,draw,0,0
9260,draw,0,0
9261,draw,0,0
9262,draw,0,0
9263,draw,0,0
9264,draw,0,0
9265,draw,0,0
9266,draw,0,0
9267,draw,0,0
9268,draw,0,0
9269,draw,0,0
9270,draw,0,0
9271,MinimaxQ_2,-1,1
9272,draw,0,0
9273,draw,0,0
9274,draw,0,0
9275,draw,0,0
9276,draw,0,0
9277,draw,0,0
9278,draw,0,0
9279,draw,0,0
9280,MinimaxQ_2,-1,1
9281,draw,0,0
9282,MinimaxQ_2,-1,1
9283,draw,0,0
9284,draw,0,0
9285,draw,0,0
9286,MinimaxQ,1,-1
9287,draw,0,0
9288,draw,0,0
9289,draw,0,0
9290,draw,0,0
9291,draw,0,0
9292,draw,0,0
9293,draw,0,0
9294,draw,0,0
9295,draw,0,0
9296,draw,0,0
9297,MinimaxQ,1,-1
9298,draw,0,0
9299,draw,0,0
9300,draw,0,0
9301,draw,0,0
9302,draw,0,0
9303,draw,0,0
9304,draw,0,0
9305,draw,0,0
9306,draw,0,0
9307,draw,0,0
9308,draw,0,0
9309,MinimaxQ,1,-1
9310,draw,0,0
9311,draw,0,0
9312,MinimaxQ,1,-1
9313,draw,0,0
9314,draw,0,0
9315,draw,0,0
9316,MinimaxQ_2,-1,1
9317,draw,0,0
9318,draw,0,0
9319,draw,0,0
9320,MinimaxQ,1,-1
9321,draw,0,0
9322,draw,0,0
9323,draw,0,0
9324,draw,0,0
9325,MinimaxQ_2,-1,1
9326,draw,0,0
9327,draw,0,0
9328,draw,0,0
9329,draw,0,0
9330,draw,0,0
9331,draw,0,0
9332,draw,0,0
9333,MinimaxQ_2,-1,1
9334,draw,0,0
9335,MinimaxQ,1,-1
9336,draw,0,0
9337,draw,0,0
9338,draw,0,0
9339,draw,0,0
9340,draw,0,0
9341,draw,0,0
9342,draw,0,0
9343,draw,0,0
9344,MinimaxQ_2,-1,1
9345,draw,0,0
9346,draw,0,0
9347,draw,0,0
9348,draw,0,0
9349,draw,0,0
9350,draw,0,0
9351,draw,0,0
9352,MinimaxQ_2,-1,1
9353,draw,0,0
9354,draw,0,0
9355,draw,0,0
9356,draw,0,0
9357,draw,0,0
9358,draw,0,0
9359,draw,0,0
9360,draw,0,0
9361,draw,0,0
9362,draw,0,0
9363,MinimaxQ_2,-1,1
9364,draw,0,0
9365,draw,0,0
9366,MinimaxQ_2,-1,1
9367,draw,0,0
9368,draw,0,0
9369,draw,0,0
9370,draw,0,0
9371,MinimaxQ_2,-1,1
9372,draw,0,0
9373,draw,0,0
9374,draw,0,0
9375,draw,0,0
9376,draw,0,0
9377,draw,0,0
9378,MinimaxQ,1,-1
9379,MinimaxQ_2,-1,1
9380,draw,0,0
9381,draw,0,0
9382,draw,0,0
9383,draw,0,0
9384,draw,0,0
9385,draw,0,0
9386,draw,0,0
9387,draw,0,0
9388,draw,0,0
9389,MinimaxQ,1,-1
9390,draw,0,0
9391,draw,0,0
9392,draw,0,0
9393,draw,0,0
9394,MinimaxQ_2,-1,1
9395,draw,0,0
9396,draw,0,0
9397,draw,0,0
9398,draw,0,0
9399,draw,0,0
9400,draw,0,0
9401,draw,0,0
9402,draw,0,0
9403,draw,0,0
9404,draw,0,0
9405,draw,0,0
9406,draw,0,0
9407,draw,0,0
9408,draw,0,0
9409,draw,0,0
9410,draw,0,0
9411,draw,0,0
9412,draw,0,0
9413,draw,0,0
9414,draw,0,0
9415,draw,0,0
9416,draw,0,0
9417,draw,0,0
9418,draw,0,0
9419,draw,0,0
9420,draw,0,0
9421,draw,0,0
9422,draw,0,0
9423,draw,0,0
9424,draw,0,0
9425,draw,0,0
9426,draw,0,0
9427,draw,0,0
9428,draw,0,0
9429,draw,0,0
9430,draw,0,0
9431,MinimaxQ,1,-1
9432,draw,0,0
9433,draw,0,0
9434,MinimaxQ_2,-1,1
9435,draw,0,0
9436,draw,0,0
9437,MinimaxQ_2,-1,1
9438,MinimaxQ,1,-1
9439,draw,0,0
9440,draw,0,0
9441,draw,0,0
9442,draw,0,0
9443,draw,0,0
9444,draw,0,0
9445,draw,0,0
9446,draw,0,0
9447,draw,0,0
9448,MinimaxQ_2,-1,1
9449,draw,0,0
9450,draw,0,0
9451,draw,0,0
9452,draw,0,0
9453,draw,0,0
9454,draw,0,0
9455,MinimaxQ_2,-1,1
9456,MinimaxQ_2,-1,1
9457,draw,0,0
9458,draw,0,0
9459,draw,0,0
9460,draw,0,0
9461,draw,0,0
9462,MinimaxQ_2,-1,1
9463,draw,0,0
9464,draw,0,0
9465,draw,0,0
9466,draw,0,0
9467,draw,0,0
9468,draw,0,0
9469,MinimaxQ_2,-1,1
9470,draw,0,0
9471,draw,0,0
9472,draw,0,0
9473,draw,0,0
9474,draw,0,0
9475,draw,0,0
9476,MinimaxQ,1,-1
9477,draw,0,0
9478,draw,0,0
9479,MinimaxQ,1,-1
9480,draw,0,0
9481,draw,0,0
9482,draw,0,0
9483,draw,0,0
9484,draw,0,0
9485,draw,0,0
9486,draw,0,0
9487,draw,0,0
9488,draw,0,0
9489,draw,0,0
9490,draw,0,0
9491,draw,0,0
9492,MinimaxQ_2,-1,1
9493,draw,0,0
9494,MinimaxQ_2,-1,1
9495,draw,0,0
9496,MinimaxQ_2,-1,1
9497,draw,0,0
9498,draw,0,0
9499,draw,0,0
9500,draw,0,0
9501,draw,0,0
9502,draw,0,0
9503,draw,0,0
9504,draw,0,0
9505,draw,0,0
9506,draw,0,0
9507,draw,0,0
9508,draw,0,0
9509,draw,0,0
9510,draw,0,0
9511,draw,0,0
9512,draw,0,0
9513,MinimaxQ_2,-1,1
9514,draw,0,0
9515,draw,0,0
9516,MinimaxQ,1,-1
9517,draw,0,0
9518,draw,0,0
9519,draw,0,0
9520,draw,0,0
9521,draw,0,0
9522,draw,0,0
9523,draw,0,0
9524,MinimaxQ_2,-1,1
9525,draw,0,0
9526,draw,0,0
9527,draw,0,0
9528,draw,0,0
9529,draw,0,0
9530,MinimaxQ_2,-1,1
9531,draw,0,0
9532,draw,0,0
9533,MinimaxQ_2,-1,1
9534,draw,0,0
9535,draw,0,0
9536,draw,0,0
9537,draw,0,0
9538,draw,0,0
9539,MinimaxQ_2,-1,1
9540,draw,0,0
9541,draw,0,0
9542,draw,0,0
9543,draw,0,0
9544,draw,0,0
9545,draw,0,0
9546,draw,0,0
9547,draw,0,0
9548,MinimaxQ_2,-1,1
9549,draw,0,0
9550,MinimaxQ_2,-1,1
9551,draw,0,0
9552,draw,0,0
9553,draw,0,0
9554,draw,0,0
9555,draw,0,0
9556,draw,0,0
9557,draw,0,0
9558,MinimaxQ,1,-1
9559,draw,0,0
9560,MinimaxQ,1,-1
9561,MinimaxQ_2,-1,1
9562,draw,0,0
9563,draw,0,0
9564,MinimaxQ_2,-1,1
9565,draw,0,0
9566,draw,0,0
9567,draw,0,0
9568,draw,0,0
9569,MinimaxQ_2,-1,1
9570,draw,0,0
9571,draw,0,0
9572,draw,0,0
9573,MinimaxQ,1,-1
9574,draw,0,0
9575,draw,0,0
9576,draw,0,0
9577,MinimaxQ_2,-1,1
9578,draw,0,0
9579,draw,0,0
9580,draw,0,0
9581,draw,0,0
9582,draw,0,0
9583,draw,0,0
9584,draw,0,0
9585,draw,0,0
9586,draw,0,0
9587,draw,0,0
9588,draw,0,0
9589,draw,0,0
9590,draw,0,0
9591,MinimaxQ_2,-1,1
9592,MinimaxQ,1,-1
9593,draw,0,0
9594,draw,0,0
9595,draw,0,0
9596,MinimaxQ,1,-1
9597,MinimaxQ,1,-1
9598,draw,0,0
9599,draw,0,0
9600,draw,0,0
9601,draw,0,0
9602,MinimaxQ_2,-1,1
9603,draw,0,0
9604,MinimaxQ_2,-1,1
9605,draw,0,0
9606,MinimaxQ_2,-1,1
9607,draw,0,0
9608,MinimaxQ_2,-1,1
9609,MinimaxQ,1,-1
9610,draw,0,0
9611,draw,0,0
9612,draw,0,0
9613,draw,0,0
9614,draw,0,0
9615,draw,0,0
9616,MinimaxQ_2,-1,1
9617,draw,0,0
9618,draw,0,0
9619,draw,0,0
9620,draw,0,0
9621,draw,0,0
9622,draw,0,0
9623,draw,0,0
9624,draw,0,0
9625,draw,0,0
9626,draw,0,0
9627,draw,0,0
9628,draw,0,0
9629,draw,0,0
9630,draw,0,0
9631,MinimaxQ,1,-1
9632,draw,0,0
9633,draw,0,0
9634,draw,0,0
9635,draw,0,0
9636,draw,0,0
9637,draw,0,0
9638,draw,0,0
9639,draw,0,0
9640,MinimaxQ_2,-1,1
9641,draw,0,0
9642,draw,0,0
9643,draw,0,0
9644,draw,0,0
9645,draw,0,0
9646,draw,0,0
9647,draw,0,0
9648,draw,0,0
9649,draw,0,0
9650,draw,0,0
9651,MinimaxQ_2,-1,1
9652,draw,0,0
9653,draw,0,0
9654,draw,0,0
9655,draw,0,0
9656,draw,0,0
9657,MinimaxQ_2,-1,1
9658,MinimaxQ_2,-1,1
9659,draw,0,0
9660,MinimaxQ,1,-1
9661,MinimaxQ_2,-1,1
9662,MinimaxQ_2,-1,1
9663,draw,0,0
9664,draw,0,0
9665,MinimaxQ_2,-1,1
9666,draw,0,0
9667,draw,0,0
9668,MinimaxQ_2,-1,1
9669,MinimaxQ_2,-1,1
9670,draw,0,0
9671,draw,0,0
9672,MinimaxQ_2,-1,1
9673,draw,0,0
9674,draw,0,0
9675,draw,0,0
9676,draw,0,0
9677,draw,0,0
9678,draw,0,0
9679,draw,0,0
9680,draw,0,0
9681,draw,0,0
9682,draw,0,0
9683,MinimaxQ_2,-1,1
9684,draw,0,0
9685,draw,0,0
9686,draw,0,0
9687,draw,0,0
9688,MinimaxQ_2,-1,1
9689,draw,0,0
9690,draw,0,0
9691,draw,0,0
9692,draw,0,0
9693,draw,0,0
9694,MinimaxQ_2,-1,1
9695,draw,0,0
9696,draw,0,0
9697,draw,0,0
9698,draw,0,0
9699,draw,0,0
9700,draw,0,0
9701,draw,0,0
9702,draw,0,0
9703,draw,0,0
9704,draw,0,0
9705,draw,0,0
9706,draw,0,0
9707,draw,0,0
9708,MinimaxQ_2,-1,1
9709,MinimaxQ_2,-1,1
9710,MinimaxQ_2,-1,1
9711,draw,0,0
9712,draw,0,0
9713,draw,0,0
9714,draw,0,0
9715,draw,0,0
9716,draw,0,0
9717,draw,0,0
9718,draw,0,0
9719,draw,0,0
9720,draw,0,0
9721,draw,0,0
9722,draw,0,0
9723,draw,0,0
9724,draw,0,0
9725,draw,0,0
9726,draw,0,0
9727,draw,0,0
9728,draw,0,0
9729,draw,0,0
9730,draw,0,0
9731,draw,0,0
9732,MinimaxQ_2,-1,1
9733,draw,0,0
9734,MinimaxQ_2,-1,1
9735,draw,0,0
9736,draw,0,0
9737,draw,0,0
9738,draw,0,0
9739,draw,0,0
9740,draw,0,0
9741,draw,0,0
9742,draw,0,0
9743,draw,0,0
9744,draw,0,0
9745,draw,0,0
9746,MinimaxQ,1,-1
9747,draw,0,0
9748,MinimaxQ,1,-1
9749,draw,0,0
9750,draw,0,0
9751,MinimaxQ_2,-1,1
9752,MinimaxQ,1,-1
9753,draw,0,0
9754,draw,0,0
9755,draw,0,0
9756,draw,0,0
9757,draw,0,0
9758,draw,0,0
9759,draw,0,0
9760,MinimaxQ_2,-1,1
9761,draw,0,0
9762,draw,0,0
9763,draw,0,0
9764,draw,0,0
9765,draw,0,0
9766,draw,0,0
9767,draw,0,0
9768,draw,0,0
9769,draw,0,0
9770,draw,0,0
9771,draw,0,0
9772,draw,0,0
9773,draw,0,0
9774,draw,0,0
9775,draw,0,0
9776,draw,0,0
9777,draw,0,0
9778,MinimaxQ_2,-1,1
9779,draw,0,0
9780,draw,0,0
9781,MinimaxQ_2,-1,1
9782,draw,0,0
9783,draw,0,0
9784,MinimaxQ,1,-1
9785,draw,0,0
9786,MinimaxQ_2,-1,1
9787,draw,0,0
9788,draw,0,0
9789,draw,0,0
9790,MinimaxQ,1,-1
9791,draw,0,0
9792,draw,0,0
9793,draw,0,0
9794,draw,0,0
9795,draw,0,0
9796,draw,0,0
9797,draw,0,0
9798,draw,0,0
9799,draw,0,0
9800,draw,0,0
9801,MinimaxQ,1,-1
9802,draw,0,0
9803,MinimaxQ,1,-1
9804,draw,0,0
9805,draw,0,0
9806,draw,0,0
9807,draw,0,0
9808,draw,0,0
9809,draw,0,0
9810,draw,0,0
9811,draw,0,0
9812,draw,0,0
9813,draw,0,0
9814,draw,0,0
9815,draw,0,0
9816,draw,0,0
9817,draw,0,0
9818,MinimaxQ_2,-1,1
9819,draw,0,0
9820,draw,0,0
9821,draw,0,0
9822,draw,0,0
9823,draw,0,0
9824,draw,0,0
9825,draw,0,0
9826,draw,0,0
9827,draw,0,0
9828,MinimaxQ_2,-1,1
9829,draw,0,0
9830,draw,0,0
9831,draw,0,0
9832,MinimaxQ_2,-1,1
9833,draw,0,0
9834,MinimaxQ,1,-1
9835,draw,0,0
9836,draw,0,0
9837,draw,0,0
9838,draw,0,0
9839,draw,0,0
9840,draw,0,0
9841,draw,0,0
9842,draw,0,0
9843,draw,0,0
9844,draw,0,0
9845,draw,0,0
9846,draw,0,0
9847,draw,0,0
9848,draw,0,0
9849,draw,0,0
9850,draw,0,0
9851,draw,0,0
9852,draw,0,0
9853,draw,0,0
9854,draw,0,0
9855,draw,0,0
9856,draw,0,0
9857,draw,0,0
9858,MinimaxQ_2,-1,1
9859,draw,0,0
9860,draw,0,0
9861,draw,0,0
9862,draw,0,0
9863,draw,0,0
9864,draw,0,0
9865,draw,0,0
9866,draw,0,0
9867,draw,0,0
9868,draw,0,0
9869,draw,0,0
9870,draw,0,0
9871,MinimaxQ_2,-1,1
9872,draw,0,0
9873,draw,0,0
9874,draw,0,0
9875,draw,0,0
9876,draw,0,0
9877,draw,0,0
9878,MinimaxQ,1,-1
9879,MinimaxQ,1,-1
9880,draw,0,0
9881,MinimaxQ,1,-1
9882,draw,0,0
9883,draw,0,0
9884,draw,0,0
9885,draw,0,0
9886,MinimaxQ,1,-1
9887,draw,0,0
9888,draw,0,0
9889,draw,0,0
9890,draw,0,0
9891,draw,0,0
9892,draw,0,0
9893,draw,0,0
9894,draw,0,0
9895,draw,0,0
9896,MinimaxQ,1,-1
9897,draw,0,0
9898,MinimaxQ_2,-1,1
9899,MinimaxQ,1,-1
9900,draw,0,0
9901,draw,0,0
9902,draw,0,0
9903,draw,0,0
9904,MinimaxQ,1,-1
9905,draw,0,0
9906,draw,0,0
9907,draw,0,0
9908,draw,0,0
9909,draw,0,0
9910,MinimaxQ_2,-1,1
9911,draw,0,0
9912,MinimaxQ_2,-1,1
9913,draw,0,0
9914,draw,0,0
9915,draw,0,0
9916,draw,0,0
9917,draw,0,0
9918,draw,0,0
9919,draw,0,0
9920,draw,0,0
9921,draw,0,0
9922,draw,0,0
9923,draw,0,0
9924,MinimaxQ_2,-1,1
9925,draw,0,0
9926,draw,0,0
9927,MinimaxQ,1,-1
9928,draw,0,0
9929,draw,0,0
9930,draw,0,0
9931,draw,0,0
9932,draw,0,0
9933,draw,0,0
9934,draw,0,0
9935,draw,0,0
9936,draw,0,0
9937,MinimaxQ_2,-1,1
9938,draw,0,0
9939,draw,0,0
9940,draw,0,0
9941,MinimaxQ_2,-1,1
9942,draw,0,0
9943,draw,0,0
9944,draw,0,0
9945,draw,0,0
9946,draw,0,0
9947,draw,0,0
9948,draw,0,0
9949,draw,0,0
9950,draw,0,0
9951,MinimaxQ,1,-1
9952,draw,0,0
9953,draw,0,0
9954,draw,0,0
9955,draw,0,0
9956,draw,0,0
9957,draw,0,0
9958,MinimaxQ_2,-1,1
9959,MinimaxQ_2,-1,1
9960,draw,0,0
9961,MinimaxQ,1,-1
9962,draw,0,0
9963,draw,0,0
9964,draw,0,0
9965,MinimaxQ_2,-1,1
9966,draw,0,0
9967,draw,0,0
9968,draw,0,0
9969,draw,0,0
9970,draw,0,0
9971,draw,0,0
9972,draw,0,0
9973,MinimaxQ,1,-1
9974,draw,0,0
9975,draw,0,0
9976,draw,0,0
9977,draw,0,0
9978,draw,0,0
9979,draw,0,0
9980,MinimaxQ_2,-1,1
9981,draw,0,0
9982,draw,0,0
9983,draw,0,0
9984,draw,0,0
9985,draw,0,0
9986,draw,0,0
9987,draw,0,0
9988,MinimaxQ,1,-1
9989,draw,0,0
9990,draw,0,0
9991,draw,0,0
9992,MinimaxQ_2,-1,1
9993,draw,0,0
9994,draw,0,0
9995,draw,0,0
9996,draw,0,0
9997,draw,0,0
9998,draw,0,0
9999,draw,0,0
10000,draw,0,0
